Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_27A	Ch2_O2_13|T2_27A	Ch3_O2_14|T2_27A	Ch4_O2_15|T2_27A	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	08:17:22	1126.22	3.7394	4.0158	3.8689	4.2179	27.000	27.000	27.000	27.000
1/28/2019	08:17:24	1127.78	3.7426	4.0178	3.8695	4.2175	27.000	27.000	27.000	27.000
1/28/2019	08:17:25	1128.98	3.7438	4.0172	3.8712	4.2187	27.000	27.000	27.000	27.000
1/28/2019	08:17:26	1130.42	3.7423	4.0200	3.8714	4.2190	27.000	27.000	27.000	27.000
1/28/2019	08:17:28	1131.66	3.7402	4.0182	3.8704	4.2197	27.000	27.000	27.000	27.000
1/28/2019	08:17:29	1132.95	3.7400	4.0166	3.8681	4.2182	27.000	27.000	27.000	27.000
1/28/2019	08:17:31	1134.53	3.7419	4.0140	3.8662	4.2182	27.000	27.000	27.000	27.000
1/28/2019	08:17:32	1135.78	3.7420	4.0152	3.8659	4.2180	27.000	27.000	27.000	27.000
1/28/2019	08:17:33	1137.09	3.7415	4.0164	3.8667	4.2204	27.000	27.000	27.000	27.000
1/28/2019	08:17:34	1138.33	3.7427	4.0159	3.8666	4.2213	27.000	27.000	27.000	27.000
1/28/2019	08:17:36	1139.75	3.7438	4.0161	3.8668	4.2219	27.000	27.000	27.000	27.000
1/28/2019	08:17:37	1141.33	3.7450	4.0144	3.8673	4.2215	27.000	27.000	27.000	27.000
1/28/2019	08:17:39	1142.67	3.7424	4.0147	3.8689	4.2215	27.000	27.000	27.000	27.000
1/28/2019	08:17:40	1144.06	3.7436	4.0140	3.8696	4.2205	27.000	27.000	27.000	27.000
1/28/2019	08:17:42	1145.48	3.7443	4.0180	3.8667	4.2211	27.000	27.000	27.000	27.000
1/28/2019	08:17:43	1147.00	3.7455	4.0181	3.8663	4.2204	27.000	27.000	27.000	27.000
1/28/2019	08:17:44	1148.39	3.7454	4.0203	3.8654	4.2222	27.000	27.000	27.000	27.000
1/28/2019	08:17:46	1149.75	3.7462	4.0169	3.8670	4.2232	27.000	27.000	27.000	27.000
1/28/2019	08:17:47	1151.16	3.7490	4.0191	3.8651	4.2219	27.000	27.000	27.000	27.000
1/28/2019	08:17:49	1152.47	3.7514	4.0183	3.8652	4.2212	27.000	27.000	27.000	27.000
1/28/2019	08:17:50	1153.83	3.7505	4.0181	3.8652	4.2204	27.000	27.000	27.000	27.000
1/28/2019	08:17:51	1155.22	3.7479	4.0164	3.8658	4.2230	27.000	27.000	27.000	27.000
1/28/2019	08:17:53	1156.61	3.7463	4.0171	3.8644	4.2226	27.000	27.000	27.000	27.000
1/28/2019	08:17:54	1157.94	3.7468	4.0191	3.8663	4.2223	27.000	27.000	27.000	27.000
1/28/2019	08:17:55	1159.39	3.7487	4.0197	3.8660	4.2213	27.000	27.000	27.000	27.000
1/28/2019	08:17:57	1160.80	3.7498	4.0189	3.8664	4.2219	27.000	27.000	27.000	27.000
1/28/2019	08:17:58	1162.31	3.7518	4.0179	3.8647	4.2236	27.000	27.000	27.000	27.000
1/28/2019	08:18:00	1163.58	3.7527	4.0184	3.8641	4.2234	27.000	27.000	27.000	27.000
1/28/2019	08:18:01	1165.08	3.7537	4.0202	3.8625	4.2240	27.000	27.000	27.000	27.000
1/28/2019	08:18:03	1167.27	3.7558	4.0230	3.8610	4.2227	27.000	27.000	27.000	27.000
1/28/2019	08:18:05	1168.48	3.7551	4.0261	3.8613	4.2230	27.000	27.000	27.000	27.000
1/28/2019	08:18:07	1170.61	3.7559	4.0265	3.8622	4.2229	27.000	27.000	27.000	27.000
1/28/2019	08:18:08	1171.72	3.7547	4.0254	3.8631	4.2247	27.000	27.000	27.000	27.000
1/28/2019	08:18:10	1173.58	3.7542	4.0235	3.8628	4.2276	27.000	27.000	27.000	27.000
1/28/2019	08:18:11	1174.92	3.7530	4.0235	3.8617	4.2275	27.000	27.000	27.000	27.000
1/28/2019	08:18:12	1176.08	3.7557	4.0247	3.8604	4.2269	27.000	27.000	27.000	27.000
1/28/2019	08:18:14	1178.02	3.7582	4.0255	3.8604	4.2238	27.000	27.000	27.000	27.000
1/28/2019	08:18:15	1179.25	3.7617	4.0249	3.8613	4.2245	27.000	27.000	27.000	27.000
1/28/2019	08:18:16	1180.42	3.7598	4.0255	3.8615	4.2245	27.000	27.000	27.000	27.000
1/28/2019	08:18:18	1181.56	3.7596	4.0262	3.8604	4.2259	27.000	27.000	27.000	27.000
1/28/2019	08:18:19	1182.91	3.7590	4.0258	3.8596	4.2252	27.000	27.000	27.000	27.000
1/28/2019	08:18:20	1184.11	3.7610	4.0265	3.8595	4.2256	27.000	27.000	27.000	27.000
1/28/2019	08:18:21	1185.20	3.7618	4.0251	3.8609	4.2259	27.000	27.000	27.000	27.000
1/28/2019	08:18:23	1186.47	3.7621	4.0252	3.8620	4.2272	27.000	27.000	27.000	27.000
1/28/2019	08:18:24	1187.69	3.7616	4.0229	3.8630	4.2269	27.000	27.000	27.000	27.000
1/28/2019	08:18:26	1190.02	3.7640	4.0234	3.8634	4.2279	27.000	27.000	27.000	27.000
1/28/2019	08:18:28	1191.50	3.7652	4.0271	3.8638	4.2270	27.000	27.000	27.000	27.000
1/28/2019	08:18:29	1192.97	3.7628	4.0294	3.8634	4.2284	27.000	27.000	27.000	27.000
1/28/2019	08:18:30	1194.25	3.7626	4.0296	3.8635	4.2299	27.000	27.000	27.000	27.000
1/28/2019	08:18:32	1195.53	3.7621	4.0278	3.8645	4.2309	27.000	27.000	27.000	27.000
1/28/2019	08:18:33	1196.87	3.7653	4.0269	3.8637	4.2302	27.000	27.000	27.000	27.000
1/28/2019	08:18:34	1198.19	3.7640	4.0280	3.8633	4.2294	27.000	27.000	27.000	27.000
1/28/2019	08:18:36	1199.58	3.7650	4.0285	3.8634	4.2301	27.000	27.000	27.000	27.000
1/28/2019	08:18:37	1201.20	3.7649	4.0300	3.8663	4.2291	27.000	27.000	27.000	27.000
1/28/2019	08:18:39	1202.98	3.7662	4.0315	3.8663	4.2277	27.000	27.000	27.000	27.000
1/28/2019	08:18:41	1204.50	3.7667	4.0329	3.8662	4.2262	27.000	27.000	27.000	27.000
1/28/2019	08:18:42	1206.05	3.7683	4.0334	3.8660	4.2277	27.000	27.000	27.000	27.000
1/28/2019	08:18:44	1207.53	3.7681	4.0306	3.8662	4.2290	27.000	27.000	27.000	27.000
1/28/2019	08:18:45	1208.86	3.7688	4.0294	3.8663	4.2299	27.000	27.000	27.000	27.000
1/28/2019	08:18:46	1210.19	3.7684	4.0277	3.8670	4.2298	27.000	27.000	27.000	27.000
1/28/2019	08:18:48	1212.17	3.7687	4.0290	3.8674	4.2304	27.000	27.000	27.000	27.000
1/28/2019	08:18:49	1213.42	3.7684	4.0291	3.8662	4.2303	27.000	27.000	27.000	27.000
1/28/2019	08:18:51	1214.98	3.7685	4.0280	3.8652	4.2310	27.000	27.000	27.000	27.000
1/28/2019	08:18:52	1216.44	3.7701	4.0269	3.8649	4.2315	27.000	27.000	27.000	27.000
1/28/2019	08:18:54	1217.95	3.7722	4.0268	3.8646	4.2309	27.000	27.000	27.000	27.000
1/28/2019	08:18:55	1219.28	3.7731	4.0278	3.8647	4.2294	27.000	27.000	27.000	27.000
1/28/2019	08:18:57	1220.70	3.7755	4.0279	3.8663	4.2281	27.000	27.000	27.000	27.000
1/28/2019	08:18:58	1222.06	3.7730	4.0288	3.8679	4.2285	27.000	27.000	27.000	27.000
1/28/2019	08:18:59	1223.39	3.7753	4.0296	3.8667	4.2292	27.000	27.000	27.000	27.000
1/28/2019	08:19:01	1224.81	3.7728	4.0305	3.8652	4.2290	27.000	27.000	27.000	27.000
1/28/2019	08:19:02	1226.17	3.7753	4.0281	3.8644	4.2291	27.000	27.000	27.000	27.000
1/28/2019	08:19:04	1227.61	3.7736	4.0265	3.8654	4.2298	27.000	27.000	27.000	27.000
1/28/2019	08:19:05	1229.12	3.7746	4.0273	3.8670	4.2309	27.000	27.000	27.000	27.000
1/28/2019	08:19:07	1230.50	3.7762	4.0289	3.8677	4.2324	27.000	27.000	27.000	27.000
1/28/2019	08:19:08	1231.81	3.7771	4.0293	3.8695	4.2328	27.000	27.000	27.000	27.000
1/28/2019	08:19:09	1233.42	3.7808	4.0279	3.8692	4.2312	27.000	27.000	27.000	27.000
1/28/2019	08:19:11	1234.87	3.7805	4.0272	3.8687	4.2291	27.000	27.000	27.000	27.000
1/28/2019	08:19:12	1236.20	3.7820	4.0261	3.8660	4.2293	27.000	27.000	27.000	27.000
1/28/2019	08:19:14	1237.69	3.7796	4.0256	3.8652	4.2291	27.000	27.000	27.000	27.000
1/28/2019	08:19:15	1239.02	3.7788	4.0248	3.8652	4.2289	27.000	27.000	27.000	27.000
1/28/2019	08:19:16	1240.23	3.7770	4.0283	3.8656	4.2267	27.000	27.000	27.000	27.000
1/28/2019	08:19:18	1241.64	3.7767	4.0306	3.8667	4.2287	27.000	27.000	27.000	27.000
1/28/2019	08:19:19	1243.17	3.7765	4.0339	3.8683	4.2302	27.000	27.000	27.000	27.000
1/28/2019	08:19:21	1244.69	3.7778	4.0339	3.8700	4.2312	27.000	27.000	27.000	27.000
1/28/2019	08:19:22	1245.94	3.7785	4.0311	3.8706	4.2305	27.000	27.000	27.000	27.000
1/28/2019	08:19:24	1247.50	3.7802	4.0299	3.8706	4.2293	27.000	27.000	27.000	27.000
1/28/2019	08:19:25	1249.03	3.7791	4.0285	3.8699	4.2314	27.000	27.000	27.000	27.000
1/28/2019	08:19:27	1250.56	3.7804	4.0317	3.8701	4.2319	27.000	27.000	27.000	27.000
1/28/2019	08:19:28	1251.89	3.7831	4.0308	3.8705	4.2326	27.000	27.000	27.000	27.000
1/28/2019	08:19:29	1253.17	3.7860	4.0324	3.8714	4.2299	27.000	27.000	27.000	27.000
1/28/2019	08:19:31	1254.61	3.7878	4.0315	3.8703	4.2301	27.000	27.000	27.000	27.000
1/28/2019	08:19:33	1256.72	3.7859	4.0300	3.8688	4.2316	27.000	27.000	27.000	27.000
1/28/2019	08:19:34	1258.36	3.7864	4.0277	3.8703	4.2320	27.000	27.000	27.000	27.000
1/28/2019	08:19:36	1259.92	3.7870	4.0288	3.8714	4.2324	27.000	27.000	27.000	27.000
1/28/2019	08:19:38	1261.64	3.7870	4.0313	3.8728	4.2332	27.000	27.000	27.000	27.000
1/28/2019	08:19:39	1263.00	3.7866	4.0310	3.8714	4.2348	27.000	27.000	27.000	27.000
1/28/2019	08:19:41	1264.86	3.7836	4.0280	3.8698	4.2373	27.000	27.000	27.000	27.000
