Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_32B2	Ch2_O2_13|T1_32B2	Ch3_O2_14|T1_32B2	Ch4_O2_15|T1_32B2	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	21:13:07	1052.12	3.9389	3.9957	3.9245	4.0376	32.000	32.000	32.000	32.000
1/27/2019	21:13:08	1053.50	3.9374	3.9988	3.9245	4.0361	32.000	32.000	32.000	32.000
1/27/2019	21:13:10	1055.22	3.9359	3.9996	3.9239	4.0350	32.000	32.000	32.000	32.000
1/27/2019	21:13:12	1057.06	3.9309	4.0002	3.9245	4.0368	32.000	32.000	32.000	32.000
1/27/2019	21:13:13	1058.50	3.9311	4.0005	3.9239	4.0382	32.000	32.000	32.000	32.000
1/27/2019	21:13:14	1059.70	3.9323	3.9994	3.9249	4.0368	32.000	32.000	32.000	32.000
1/27/2019	21:13:16	1061.45	3.9362	3.9997	3.9250	4.0336	32.000	32.000	32.000	32.000
1/27/2019	21:13:18	1063.00	3.9368	3.9978	3.9242	4.0325	32.000	32.000	32.000	32.000
1/27/2019	21:13:19	1064.22	3.9368	3.9990	3.9239	4.0336	32.000	32.000	32.000	32.000
1/27/2019	21:13:20	1065.59	3.9363	3.9969	3.9223	4.0369	32.000	32.000	32.000	32.000
1/27/2019	21:13:22	1067.03	3.9375	3.9990	3.9232	4.0350	32.000	32.000	32.000	32.000
1/27/2019	21:13:23	1068.42	3.9365	3.9961	3.9239	4.0338	32.000	32.000	32.000	32.000
1/27/2019	21:13:24	1069.69	3.9356	3.9959	3.9240	4.0302	32.000	32.000	32.000	32.000
1/27/2019	21:13:25	1070.94	3.9341	3.9933	3.9239	4.0313	32.000	32.000	32.000	32.000
1/27/2019	21:13:27	1072.34	3.9363	3.9946	3.9224	4.0340	32.000	32.000	32.000	32.000
1/27/2019	21:13:28	1073.58	3.9349	3.9949	3.9241	4.0354	32.000	32.000	32.000	32.000
1/27/2019	21:13:29	1074.94	3.9353	3.9956	3.9229	4.0345	32.000	32.000	32.000	32.000
1/27/2019	21:13:31	1076.20	3.9360	3.9952	3.9231	4.0311	32.000	32.000	32.000	32.000
1/27/2019	21:13:32	1077.50	3.9363	3.9954	3.9210	4.0306	32.000	32.000	32.000	32.000
1/27/2019	21:13:33	1078.84	3.9344	3.9950	3.9222	4.0315	32.000	32.000	32.000	32.000
1/27/2019	21:13:35	1080.09	3.9310	3.9947	3.9220	4.0339	32.000	32.000	32.000	32.000
1/27/2019	21:13:36	1081.67	3.9300	3.9954	3.9206	4.0332	32.000	32.000	32.000	32.000
1/27/2019	21:13:38	1083.08	3.9311	3.9949	3.9188	4.0339	32.000	32.000	32.000	32.000
1/27/2019	21:13:39	1084.59	3.9331	3.9930	3.9184	4.0332	32.000	32.000	32.000	32.000
1/27/2019	21:13:41	1086.36	3.9350	3.9927	3.9210	4.0354	32.000	32.000	32.000	32.000
1/27/2019	21:13:42	1087.66	3.9374	3.9917	3.9227	4.0343	32.000	32.000	32.000	32.000
1/27/2019	21:13:44	1089.08	3.9389	3.9933	3.9222	4.0335	32.000	32.000	32.000	32.000
1/27/2019	21:13:45	1090.47	3.9401	3.9927	3.9210	4.0329	32.000	32.000	32.000	32.000
1/27/2019	21:13:46	1091.89	3.9389	3.9927	3.9205	4.0335	32.000	32.000	32.000	32.000
1/27/2019	21:13:48	1093.09	3.9390	3.9922	3.9203	4.0332	32.000	32.000	32.000	32.000
1/27/2019	21:13:49	1094.72	3.9383	3.9923	3.9212	4.0342	32.000	32.000	32.000	32.000
1/27/2019	21:13:51	1096.17	3.9383	3.9935	3.9195	4.0351	32.000	32.000	32.000	32.000
1/27/2019	21:13:52	1097.42	3.9352	3.9951	3.9187	4.0389	32.000	32.000	32.000	32.000
1/27/2019	21:13:53	1098.72	3.9345	3.9942	3.9190	4.0368	32.000	32.000	32.000	32.000
1/27/2019	21:13:55	1100.17	3.9334	3.9935	3.9191	4.0359	32.000	32.000	32.000	32.000
1/27/2019	21:13:56	1101.47	3.9344	3.9917	3.9197	4.0324	32.000	32.000	32.000	32.000
1/27/2019	21:13:58	1103.00	3.9318	3.9928	3.9184	4.0330	32.000	32.000	32.000	32.000
1/27/2019	21:13:59	1104.25	3.9336	3.9933	3.9206	4.0334	32.000	32.000	32.000	32.000
1/27/2019	21:14:00	1105.64	3.9321	3.9936	3.9216	4.0344	32.000	32.000	32.000	32.000
1/27/2019	21:14:02	1106.97	3.9327	3.9927	3.9206	4.0324	32.000	32.000	32.000	32.000
1/27/2019	21:14:03	1108.44	3.9318	3.9910	3.9198	4.0309	32.000	32.000	32.000	32.000
1/27/2019	21:14:04	1109.69	3.9343	3.9922	3.9187	4.0287	32.000	32.000	32.000	32.000
1/27/2019	21:14:06	1111.00	3.9327	3.9932	3.9185	4.0291	32.000	32.000	32.000	32.000
1/27/2019	21:14:07	1112.36	3.9325	3.9947	3.9171	4.0310	32.000	32.000	32.000	32.000
1/27/2019	21:14:08	1113.69	3.9305	3.9935	3.9169	4.0345	32.000	32.000	32.000	32.000
1/27/2019	21:14:09	1114.94	3.9325	3.9914	3.9174	4.0350	32.000	32.000	32.000	32.000
1/27/2019	21:14:11	1116.62	3.9315	3.9908	3.9187	4.0343	32.000	32.000	32.000	32.000
1/27/2019	21:14:13	1118.11	3.9331	3.9900	3.9186	4.0327	32.000	32.000	32.000	32.000
1/27/2019	21:14:14	1119.36	3.9323	3.9908	3.9202	4.0327	32.000	32.000	32.000	32.000
1/27/2019	21:14:15	1120.75	3.9323	3.9894	3.9193	4.0339	32.000	32.000	32.000	32.000
1/27/2019	21:14:17	1122.16	3.9328	3.9897	3.9193	4.0332	32.000	32.000	32.000	32.000
1/27/2019	21:14:18	1123.50	3.9348	3.9885	3.9163	4.0321	32.000	32.000	32.000	32.000
1/27/2019	21:14:19	1124.89	3.9344	3.9891	3.9157	4.0302	32.000	32.000	32.000	32.000
1/27/2019	21:14:21	1126.17	3.9322	3.9893	3.9169	4.0307	32.000	32.000	32.000	32.000
1/27/2019	21:14:22	1127.41	3.9310	3.9895	3.9182	4.0317	32.000	32.000	32.000	32.000
1/27/2019	21:14:23	1128.75	3.9308	3.9895	3.9181	4.0322	32.000	32.000	32.000	32.000
1/27/2019	21:14:25	1130.09	3.9320	3.9900	3.9164	4.0334	32.000	32.000	32.000	32.000
1/27/2019	21:14:26	1131.86	3.9323	3.9897	3.9175	4.0337	32.000	32.000	32.000	32.000
1/27/2019	21:14:28	1133.19	3.9314	3.9891	3.9183	4.0327	32.000	32.000	32.000	32.000
1/27/2019	21:14:29	1134.75	3.9314	3.9886	3.9190	4.0310	32.000	32.000	32.000	32.000
1/27/2019	21:14:31	1136.17	3.9288	3.9905	3.9195	4.0316	32.000	32.000	32.000	32.000
1/27/2019	21:14:32	1137.45	3.9300	3.9909	3.9186	4.0371	32.000	32.000	32.000	32.000
1/27/2019	21:14:33	1138.73	3.9283	3.9916	3.9176	4.0374	32.000	32.000	32.000	32.000
1/27/2019	21:14:35	1140.30	3.9339	3.9917	3.9179	4.0369	32.000	32.000	32.000	32.000
1/27/2019	21:14:36	1141.56	3.9351	3.9942	3.9191	4.0335	32.000	32.000	32.000	32.000
1/27/2019	21:14:37	1142.84	3.9388	3.9951	3.9187	4.0311	32.000	32.000	32.000	32.000
1/27/2019	21:14:39	1144.25	3.9340	3.9959	3.9161	4.0306	32.000	32.000	32.000	32.000
1/27/2019	21:14:40	1145.59	3.9360	3.9956	3.9154	4.0293	32.000	32.000	32.000	32.000
1/27/2019	21:14:41	1146.87	3.9344	3.9958	3.9164	4.0294	32.000	32.000	32.000	32.000
1/27/2019	21:14:43	1148.20	3.9353	3.9951	3.9177	4.0304	32.000	32.000	32.000	32.000
1/27/2019	21:14:44	1149.59	3.9348	3.9933	3.9161	4.0301	32.000	32.000	32.000	32.000
1/27/2019	21:14:45	1150.87	3.9357	3.9918	3.9140	4.0309	32.000	32.000	32.000	32.000
1/27/2019	21:14:47	1152.22	3.9365	3.9910	3.9151	4.0285	32.000	32.000	32.000	32.000
1/27/2019	21:14:48	1153.67	3.9343	3.9918	3.9161	4.0287	32.000	32.000	32.000	32.000
1/27/2019	21:14:50	1154.98	3.9321	3.9930	3.9175	4.0298	32.000	32.000	32.000	32.000
1/27/2019	21:14:51	1156.44	3.9334	3.9927	3.9161	4.0291	32.000	32.000	32.000	32.000
1/27/2019	21:14:52	1157.86	3.9335	3.9930	3.9162	4.0289	32.000	32.000	32.000	32.000
1/27/2019	21:14:54	1159.16	3.9375	3.9926	3.9164	4.0295	32.000	32.000	32.000	32.000
1/27/2019	21:14:55	1160.67	3.9365	3.9944	3.9158	4.0311	32.000	32.000	32.000	32.000
1/27/2019	21:14:56	1161.92	3.9388	3.9936	3.9159	4.0328	32.000	32.000	32.000	32.000
1/27/2019	21:14:58	1163.36	3.9375	3.9949	3.9156	4.0326	32.000	32.000	32.000	32.000
1/27/2019	21:14:59	1164.81	3.9379	3.9922	3.9162	4.0334	32.000	32.000	32.000	32.000
1/27/2019	21:15:01	1166.08	3.9365	3.9927	3.9144	4.0353	32.000	32.000	32.000	32.000
1/27/2019	21:15:02	1167.39	3.9349	3.9916	3.9147	4.0349	32.000	32.000	32.000	32.000
1/27/2019	21:15:03	1168.81	3.9362	3.9914	3.9151	4.0356	32.000	32.000	32.000	32.000
1/27/2019	21:15:05	1170.11	3.9368	3.9908	3.9154	4.0304	32.000	32.000	32.000	32.000
1/27/2019	21:15:06	1171.56	3.9348	3.9884	3.9144	4.0321	32.000	32.000	32.000	32.000
1/27/2019	21:15:07	1172.86	3.9349	3.9884	3.9120	4.0311	32.000	32.000	32.000	32.000
1/27/2019	21:15:09	1174.20	3.9365	3.9881	3.9125	4.0334	32.000	32.000	32.000	32.000
1/27/2019	21:15:10	1175.61	3.9384	3.9894	3.9108	4.0304	32.000	32.000	32.000	32.000
1/27/2019	21:15:12	1177.02	3.9385	3.9907	3.9123	4.0295	32.000	32.000	32.000	32.000
1/27/2019	21:15:13	1178.42	3.9383	3.9914	3.9125	4.0289	32.000	32.000	32.000	32.000
1/27/2019	21:15:14	1179.81	3.9406	3.9928	3.9138	4.0284	32.000	32.000	32.000	32.000
1/27/2019	21:15:16	1181.28	3.9405	3.9942	3.9132	4.0290	32.000	32.000	32.000	32.000
1/27/2019	21:15:17	1182.62	3.9409	3.9939	3.9129	4.0293	32.000	32.000	32.000	32.000
1/27/2019	21:15:18	1183.84	3.9376	3.9934	3.9118	4.0301	32.000	32.000	32.000	32.000
1/27/2019	21:15:20	1185.39	3.9381	3.9921	3.9117	4.0294	32.000	32.000	32.000	32.000
1/27/2019	21:15:21	1186.75	3.9345	3.9908	3.9123	4.0296	32.000	32.000	32.000	32.000
1/27/2019	21:15:23	1188.33	3.9337	3.9902	3.9133	4.0310	32.000	32.000	32.000	32.000
1/27/2019	21:15:24	1189.69	3.9340	3.9895	3.9134	4.0312	32.000	32.000	32.000	32.000
1/27/2019	21:15:26	1191.11	3.9365	3.9907	3.9119	4.0294	32.000	32.000	32.000	32.000
1/27/2019	21:15:28	1193.22	3.9405	3.9912	3.9122	4.0286	32.000	32.000	32.000	32.000
1/27/2019	21:15:29	1194.53	3.9394	3.9910	3.9113	4.0289	32.000	32.000	32.000	32.000
1/27/2019	21:15:31	1196.16	3.9398	3.9900	3.9118	4.0311	32.000	32.000	32.000	32.000
1/27/2019	21:15:32	1197.73	3.9402	3.9899	3.9127	4.0342	32.000	32.000	32.000	32.000
1/27/2019	21:15:33	1198.87	3.9402	3.9894	3.9125	4.0344	32.000	32.000	32.000	32.000
1/27/2019	21:15:35	1200.42	3.9393	3.9892	3.9124	4.0335	32.000	32.000	32.000	32.000
1/27/2019	21:15:36	1201.81	3.9361	3.9876	3.9118	4.0312	32.000	32.000	32.000	32.000
1/27/2019	21:15:38	1203.28	3.9365	3.9886	3.9127	4.0296	32.000	32.000	32.000	32.000
1/27/2019	21:15:39	1204.56	3.9376	3.9884	3.9117	4.0291	32.000	32.000	32.000	32.000
1/27/2019	21:15:40	1205.84	3.9388	3.9876	3.9113	4.0282	32.000	32.000	32.000	32.000
1/27/2019	21:15:42	1207.16	3.9397	3.9857	3.9119	4.0300	32.000	32.000	32.000	32.000
1/27/2019	21:15:43	1208.70	3.9364	3.9851	3.9137	4.0304	32.000	32.000	32.000	32.000
1/27/2019	21:15:45	1210.06	3.9349	3.9865	3.9144	4.0306	32.000	32.000	32.000	32.000
1/27/2019	21:15:46	1211.44	3.9328	3.9876	3.9129	4.0289	32.000	32.000	32.000	32.000
1/27/2019	21:15:47	1212.75	3.9346	3.9890	3.9127	4.0280	32.000	32.000	32.000	32.000
1/27/2019	21:15:49	1214.08	3.9380	3.9884	3.9117	4.0266	32.000	32.000	32.000	32.000
1/27/2019	21:15:50	1215.45	3.9388	3.9881	3.9119	4.0273	32.000	32.000	32.000	32.000
1/27/2019	21:15:51	1216.81	3.9388	3.9877	3.9119	4.0254	32.000	32.000	32.000	32.000
1/27/2019	21:15:53	1218.09	3.9342	3.9869	3.9119	4.0254	32.000	32.000	32.000	32.000
1/27/2019	21:15:54	1219.39	3.9331	3.9860	3.9108	4.0252	32.000	32.000	32.000	32.000
1/27/2019	21:15:55	1220.69	3.9323	3.9848	3.9100	4.0270	32.000	32.000	32.000	32.000
1/27/2019	21:15:57	1222.14	3.9326	3.9852	3.9112	4.0298	32.000	32.000	32.000	32.000
1/27/2019	21:15:58	1223.37	3.9350	3.9862	3.9142	4.0280	32.000	32.000	32.000	32.000
1/27/2019	21:15:59	1224.72	3.9358	3.9864	3.9142	4.0292	32.000	32.000	32.000	32.000
1/27/2019	21:16:01	1226.09	3.9356	3.9852	3.9143	4.0265	32.000	32.000	32.000	32.000
1/27/2019	21:16:02	1227.45	3.9331	3.9844	3.9105	4.0272	32.000	32.000	32.000	32.000
1/27/2019	21:16:03	1228.75	3.9326	3.9840	3.9103	4.0253	32.000	32.000	32.000	32.000
1/27/2019	21:16:05	1230.19	3.9358	3.9846	3.9089	4.0250	32.000	32.000	32.000	32.000
1/27/2019	21:16:06	1231.52	3.9360	3.9857	3.9108	4.0240	32.000	32.000	32.000	32.000
1/27/2019	21:16:08	1233.50	3.9358	3.9874	3.9098	4.0255	32.000	32.000	32.000	32.000
1/27/2019	21:16:09	1234.73	3.9334	3.9888	3.9108	4.0272	32.000	32.000	32.000	32.000
1/27/2019	21:16:11	1236.37	3.9323	3.9876	3.9104	4.0292	32.000	32.000	32.000	32.000
1/27/2019	21:16:12	1237.64	3.9326	3.9864	3.9109	4.0289	32.000	32.000	32.000	32.000
1/27/2019	21:16:14	1238.95	3.9311	3.9865	3.9094	4.0270	32.000	32.000	32.000	32.000
1/27/2019	21:16:15	1240.25	3.9322	3.9865	3.9098	4.0259	32.000	32.000	32.000	32.000
1/27/2019	21:16:16	1241.70	3.9330	3.9856	3.9102	4.0250	32.000	32.000	32.000	32.000
1/27/2019	21:16:18	1243.20	3.9363	3.9864	3.9104	4.0246	32.000	32.000	32.000	32.000
1/27/2019	21:16:19	1244.67	3.9384	3.9865	3.9121	4.0262	32.000	32.000	32.000	32.000
1/27/2019	21:16:21	1245.97	3.9394	3.9866	3.9118	4.0271	32.000	32.000	32.000	32.000
1/27/2019	21:16:22	1247.44	3.9415	3.9862	3.9127	4.0301	32.000	32.000	32.000	32.000
1/27/2019	21:16:24	1248.95	3.9407	3.9857	3.9107	4.0294	32.000	32.000	32.000	32.000
1/27/2019	21:16:25	1250.31	3.9392	3.9861	3.9118	4.0300	32.000	32.000	32.000	32.000
1/27/2019	21:16:26	1251.86	3.9358	3.9866	3.9115	4.0288	32.000	32.000	32.000	32.000
1/27/2019	21:16:28	1253.14	3.9342	3.9865	3.9126	4.0271	32.000	32.000	32.000	32.000
1/27/2019	21:16:29	1254.44	3.9350	3.9870	3.9127	4.0264	32.000	32.000	32.000	32.000
1/27/2019	21:16:30	1255.84	3.9340	3.9849	3.9124	4.0275	32.000	32.000	32.000	32.000
1/27/2019	21:16:32	1257.16	3.9344	3.9853	3.9104	4.0272	32.000	32.000	32.000	32.000
1/27/2019	21:16:33	1258.52	3.9328	3.9855	3.9086	4.0257	32.000	32.000	32.000	32.000
1/27/2019	21:16:35	1260.03	3.9342	3.9857	3.9071	4.0240	32.000	32.000	32.000	32.000
1/27/2019	21:16:36	1261.48	3.9328	3.9862	3.9090	4.0254	32.000	32.000	32.000	32.000
1/27/2019	21:16:37	1262.84	3.9336	3.9874	3.9083	4.0250	32.000	32.000	32.000	32.000
1/27/2019	21:16:39	1264.39	3.9355	3.9871	3.9098	4.0239	32.000	32.000	32.000	32.000
1/27/2019	21:16:40	1265.67	3.9359	3.9861	3.9076	4.0239	32.000	32.000	32.000	32.000
1/27/2019	21:16:42	1267.02	3.9359	3.9848	3.9084	4.0245	32.000	32.000	32.000	32.000
1/27/2019	21:16:43	1268.45	3.9336	3.9858	3.9086	4.0249	32.000	32.000	32.000	32.000
1/27/2019	21:16:44	1269.78	3.9378	3.9851	3.9100	4.0248	32.000	32.000	32.000	32.000
1/27/2019	21:16:46	1271.09	3.9374	3.9851	3.9117	4.0259	32.000	32.000	32.000	32.000
1/27/2019	21:16:47	1272.61	3.9384	3.9832	3.9097	4.0241	32.000	32.000	32.000	32.000
1/27/2019	21:16:49	1274.16	3.9344	3.9833	3.9093	4.0250	32.000	32.000	32.000	32.000
1/27/2019	21:16:50	1275.33	3.9343	3.9832	3.9078	4.0242	32.000	32.000	32.000	32.000
1/27/2019	21:16:51	1276.78	3.9306	3.9827	3.9087	4.0260	32.000	32.000	32.000	32.000
1/27/2019	21:16:53	1278.12	3.9332	3.9827	3.9085	4.0254	32.000	32.000	32.000	32.000
1/27/2019	21:16:54	1279.44	3.9349	3.9803	3.9085	4.0267	32.000	32.000	32.000	32.000
1/27/2019	21:16:55	1280.70	3.9370	3.9804	3.9074	4.0278	32.000	32.000	32.000	32.000
1/27/2019	21:16:57	1282.06	3.9368	3.9789	3.9048	4.0277	32.000	32.000	32.000	32.000
1/27/2019	21:16:58	1283.44	3.9366	3.9813	3.9055	4.0276	32.000	32.000	32.000	32.000
1/27/2019	21:16:59	1284.72	3.9381	3.9809	3.9074	4.0264	32.000	32.000	32.000	32.000
1/27/2019	21:17:01	1286.23	3.9378	3.9817	3.9098	4.0265	32.000	32.000	32.000	32.000
1/27/2019	21:17:02	1287.58	3.9371	3.9806	3.9085	4.0261	32.000	32.000	32.000	32.000
1/27/2019	21:17:03	1288.86	3.9366	3.9817	3.9092	4.0275	32.000	32.000	32.000	32.000
1/27/2019	21:17:05	1290.22	3.9378	3.9822	3.9097	4.0270	32.000	32.000	32.000	32.000
1/27/2019	21:17:06	1291.61	3.9387	3.9824	3.9084	4.0244	32.000	32.000	32.000	32.000
1/27/2019	21:17:07	1292.89	3.9416	3.9825	3.9080	4.0233	32.000	32.000	32.000	32.000
1/27/2019	21:17:09	1294.20	3.9411	3.9818	3.9069	4.0239	32.000	32.000	32.000	32.000
1/27/2019	21:17:10	1295.77	3.9422	3.9833	3.9080	4.0253	32.000	32.000	32.000	32.000
1/27/2019	21:17:12	1297.02	3.9376	3.9827	3.9059	4.0239	32.000	32.000	32.000	32.000
1/27/2019	21:17:13	1298.53	3.9372	3.9848	3.9061	4.0222	32.000	32.000	32.000	32.000
1/27/2019	21:17:15	1299.98	3.9340	3.9833	3.9071	4.0202	32.000	32.000	32.000	32.000
1/27/2019	21:17:16	1301.28	3.9341	3.9840	3.9077	4.0211	32.000	32.000	32.000	32.000
1/27/2019	21:17:17	1302.72	3.9331	3.9827	3.9074	4.0220	32.000	32.000	32.000	32.000
1/27/2019	21:17:19	1304.05	3.9336	3.9830	3.9069	4.0233	32.000	32.000	32.000	32.000
1/27/2019	21:17:20	1305.45	3.9383	3.9838	3.9072	4.0236	32.000	32.000	32.000	32.000
1/27/2019	21:17:21	1306.69	3.9374	3.9842	3.9062	4.0237	32.000	32.000	32.000	32.000
1/27/2019	21:17:23	1308.02	3.9398	3.9857	3.9035	4.0237	32.000	32.000	32.000	32.000
1/27/2019	21:17:24	1309.47	3.9371	3.9847	3.9044	4.0220	32.000	32.000	32.000	32.000
1/27/2019	21:17:25	1310.70	3.9384	3.9856	3.9053	4.0221	32.000	32.000	32.000	32.000
1/27/2019	21:17:27	1312.06	3.9364	3.9833	3.9052	4.0236	32.000	32.000	32.000	32.000
1/27/2019	21:17:28	1313.41	3.9386	3.9839	3.9035	4.0256	32.000	32.000	32.000	32.000
1/27/2019	21:17:29	1314.89	3.9398	3.9845	3.9039	4.0270	32.000	32.000	32.000	32.000
1/27/2019	21:17:31	1316.22	3.9393	3.9841	3.9053	4.0251	32.000	32.000	32.000	32.000
1/27/2019	21:17:32	1317.56	3.9379	3.9852	3.9063	4.0242	32.000	32.000	32.000	32.000
1/27/2019	21:17:33	1318.87	3.9375	3.9841	3.9064	4.0222	32.000	32.000	32.000	32.000
1/27/2019	21:17:35	1320.09	3.9393	3.9850	3.9056	4.0238	32.000	32.000	32.000	32.000
1/27/2019	21:17:36	1321.42	3.9381	3.9822	3.9048	4.0220	32.000	32.000	32.000	32.000
1/27/2019	21:17:37	1322.83	3.9381	3.9813	3.9034	4.0236	32.000	32.000	32.000	32.000
1/27/2019	21:17:39	1324.17	3.9372	3.9805	3.9036	4.0197	32.000	32.000	32.000	32.000
1/27/2019	21:17:40	1325.59	3.9410	3.9809	3.9026	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:17:41	1326.91	3.9388	3.9818	3.9036	4.0169	32.000	32.000	32.000	32.000
1/27/2019	21:17:43	1328.22	3.9375	3.9832	3.9041	4.0185	32.000	32.000	32.000	32.000
1/27/2019	21:17:44	1329.61	3.9345	3.9834	3.9044	4.0204	32.000	32.000	32.000	32.000
1/27/2019	21:17:46	1331.16	3.9373	3.9846	3.9043	4.0213	32.000	32.000	32.000	32.000
1/27/2019	21:17:47	1332.52	3.9382	3.9842	3.9040	4.0246	32.000	32.000	32.000	32.000
1/27/2019	21:17:48	1333.86	3.9367	3.9847	3.9040	4.0253	32.000	32.000	32.000	32.000
1/27/2019	21:17:50	1335.16	3.9358	3.9841	3.9033	4.0265	32.000	32.000	32.000	32.000
1/27/2019	21:17:51	1336.56	3.9381	3.9838	3.9044	4.0259	32.000	32.000	32.000	32.000
1/27/2019	21:17:52	1337.84	3.9397	3.9845	3.9040	4.0242	32.000	32.000	32.000	32.000
1/27/2019	21:17:54	1339.33	3.9419	3.9827	3.9036	4.0232	32.000	32.000	32.000	32.000
1/27/2019	21:17:55	1340.61	3.9435	3.9823	3.9020	4.0216	32.000	32.000	32.000	32.000
1/27/2019	21:17:57	1342.05	3.9446	3.9805	3.9023	4.0230	32.000	32.000	32.000	32.000
1/27/2019	21:17:58	1343.48	3.9428	3.9819	3.9034	4.0236	32.000	32.000	32.000	32.000
1/27/2019	21:18:00	1345.08	3.9403	3.9818	3.9039	4.0249	32.000	32.000	32.000	32.000
1/27/2019	21:18:01	1346.41	3.9412	3.9823	3.9042	4.0244	32.000	32.000	32.000	32.000
1/27/2019	21:18:02	1347.77	3.9397	3.9828	3.9029	4.0234	32.000	32.000	32.000	32.000
1/27/2019	21:18:04	1349.05	3.9403	3.9829	3.9004	4.0222	32.000	32.000	32.000	32.000
1/27/2019	21:18:05	1350.64	3.9379	3.9818	3.9000	4.0226	32.000	32.000	32.000	32.000
1/27/2019	21:18:06	1351.92	3.9384	3.9806	3.8999	4.0211	32.000	32.000	32.000	32.000
1/27/2019	21:18:09	1354.09	3.9385	3.9793	3.9034	4.0215	32.000	32.000	32.000	32.000
1/27/2019	21:18:10	1355.31	3.9380	3.9796	3.9024	4.0208	32.000	32.000	32.000	32.000
1/27/2019	21:18:11	1356.91	3.9405	3.9786	3.9018	4.0233	32.000	32.000	32.000	32.000
1/27/2019	21:18:13	1358.28	3.9397	3.9781	3.9002	4.0239	32.000	32.000	32.000	32.000
1/27/2019	21:18:14	1359.87	3.9397	3.9791	3.8999	4.0233	32.000	32.000	32.000	32.000
1/27/2019	21:18:16	1361.30	3.9381	3.9796	3.8996	4.0231	32.000	32.000	32.000	32.000
1/27/2019	21:18:17	1362.52	3.9378	3.9800	3.8996	4.0206	32.000	32.000	32.000	32.000
1/27/2019	21:18:19	1364.02	3.9389	3.9799	3.9010	4.0220	32.000	32.000	32.000	32.000
1/27/2019	21:18:20	1365.28	3.9382	3.9794	3.9014	4.0217	32.000	32.000	32.000	32.000
1/27/2019	21:18:21	1366.69	3.9388	3.9813	3.8999	4.0243	32.000	32.000	32.000	32.000
1/27/2019	21:18:23	1368.12	3.9401	3.9810	3.9004	4.0243	32.000	32.000	32.000	32.000
1/27/2019	21:18:25	1369.98	3.9410	3.9802	3.9006	4.0241	32.000	32.000	32.000	32.000
1/27/2019	21:18:26	1371.44	3.9406	3.9799	3.9010	4.0239	32.000	32.000	32.000	32.000
1/27/2019	21:18:27	1372.77	3.9379	3.9784	3.9018	4.0250	32.000	32.000	32.000	32.000
