Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_34.5B	Ch2_O2_13|T2_34.5B	Ch3_O2_14|T2_34.5B	Ch4_O2_15|T2_34.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	06:02:09	504.78	3.9344	4.1332	3.9813	4.0176	27.000	27.000	27.000	27.000
1/28/2019	06:02:10	506.14	3.9336	4.1343	3.9819	4.0162	27.000	27.000	27.000	27.000
1/28/2019	06:02:12	507.50	3.9321	4.1332	3.9808	4.0137	27.000	27.000	27.000	27.000
1/28/2019	06:02:13	508.83	3.9350	4.1322	3.9809	4.0113	27.000	27.000	27.000	27.000
1/28/2019	06:02:14	510.16	3.9339	4.1297	3.9798	4.0117	27.000	27.000	27.000	27.000
1/28/2019	06:02:15	511.44	3.9339	4.1318	3.9787	4.0131	27.000	27.000	27.000	27.000
1/28/2019	06:02:17	512.75	3.9314	4.1330	3.9800	4.0131	27.000	27.000	27.000	27.000
1/28/2019	06:02:18	514.14	3.9327	4.1333	3.9793	4.0126	27.000	27.000	27.000	27.000
1/28/2019	06:02:19	515.42	3.9312	4.1326	3.9809	4.0142	27.000	27.000	27.000	27.000
1/28/2019	06:02:21	516.73	3.9311	4.1318	3.9788	4.0161	27.000	27.000	27.000	27.000
1/28/2019	06:02:22	518.09	3.9297	4.1321	3.9794	4.0174	27.000	27.000	27.000	27.000
1/28/2019	06:02:24	519.50	3.9311	4.1320	3.9779	4.0173	27.000	27.000	27.000	27.000
1/28/2019	06:02:25	520.73	3.9286	4.1318	3.9780	4.0159	27.000	27.000	27.000	27.000
1/28/2019	06:02:26	522.05	3.9280	4.1327	3.9770	4.0157	27.000	27.000	27.000	27.000
1/28/2019	06:02:27	523.30	3.9275	4.1320	3.9760	4.0149	27.000	27.000	27.000	27.000
1/28/2019	06:02:29	524.53	3.9307	4.1312	3.9768	4.0150	27.000	27.000	27.000	27.000
1/28/2019	06:02:30	525.87	3.9304	4.1294	3.9774	4.0141	27.000	27.000	27.000	27.000
1/28/2019	06:02:31	527.30	3.9300	4.1295	3.9782	4.0135	27.000	27.000	27.000	27.000
1/28/2019	06:02:33	528.55	3.9294	4.1294	3.9784	4.0121	27.000	27.000	27.000	27.000
1/28/2019	06:02:34	529.97	3.9285	4.1300	3.9780	4.0114	27.000	27.000	27.000	27.000
1/28/2019	06:02:36	531.59	3.9293	4.1295	3.9775	4.0078	27.000	27.000	27.000	27.000
1/28/2019	06:02:37	533.06	3.9280	4.1309	3.9774	4.0071	27.000	27.000	27.000	27.000
1/28/2019	06:02:38	534.30	3.9268	4.1303	3.9762	4.0070	27.000	27.000	27.000	27.000
1/28/2019	06:02:40	535.55	3.9264	4.1305	3.9764	4.0084	27.000	27.000	27.000	27.000
1/28/2019	06:02:41	536.97	3.9254	4.1293	3.9748	4.0081	27.000	27.000	27.000	27.000
1/28/2019	06:02:42	538.34	3.9289	4.1289	3.9745	4.0076	27.000	27.000	27.000	27.000
1/28/2019	06:02:44	539.81	3.9270	4.1299	3.9740	4.0069	27.000	27.000	27.000	27.000
1/28/2019	06:02:45	541.17	3.9266	4.1304	3.9735	4.0057	27.000	27.000	27.000	27.000
1/28/2019	06:02:47	542.64	3.9228	4.1295	3.9724	4.0050	27.000	27.000	27.000	27.000
1/28/2019	06:02:48	543.81	3.9231	4.1277	3.9711	4.0051	27.000	27.000	27.000	27.000
1/28/2019	06:02:49	545.12	3.9218	4.1267	3.9718	4.0036	27.000	27.000	27.000	27.000
1/28/2019	06:02:50	546.44	3.9228	4.1291	3.9715	4.0016	27.000	27.000	27.000	27.000
1/28/2019	06:02:52	547.69	3.9206	4.1294	3.9715	4.0022	27.000	27.000	27.000	27.000
1/28/2019	06:02:53	549.03	3.9226	4.1302	3.9704	4.0029	27.000	27.000	27.000	27.000
1/28/2019	06:02:54	550.39	3.9195	4.1284	3.9728	4.0031	27.000	27.000	27.000	27.000
1/28/2019	06:02:56	551.84	3.9209	4.1299	3.9732	4.0017	27.000	27.000	27.000	27.000
1/28/2019	06:02:57	553.14	3.9205	4.1303	3.9725	4.0025	27.000	27.000	27.000	27.000
1/28/2019	06:02:58	554.42	3.9213	4.1302	3.9699	4.0041	27.000	27.000	27.000	27.000
1/28/2019	06:03:00	555.69	3.9226	4.1289	3.9710	4.0056	27.000	27.000	27.000	27.000
1/28/2019	06:03:01	556.95	3.9216	4.1278	3.9705	4.0051	27.000	27.000	27.000	27.000
1/28/2019	06:03:02	558.23	3.9217	4.1286	3.9702	4.0051	27.000	27.000	27.000	27.000
1/28/2019	06:03:04	559.58	3.9189	4.1273	3.9660	4.0039	27.000	27.000	27.000	27.000
1/28/2019	06:03:05	561.00	3.9162	4.1265	3.9656	4.0036	27.000	27.000	27.000	27.000
1/28/2019	06:03:06	562.31	3.9177	4.1258	3.9669	4.0022	27.000	27.000	27.000	27.000
1/28/2019	06:03:08	563.58	3.9169	4.1268	3.9680	4.0000	27.000	27.000	27.000	27.000
1/28/2019	06:03:09	564.91	3.9196	4.1268	3.9677	3.9974	27.000	27.000	27.000	27.000
1/28/2019	06:03:10	566.19	3.9193	4.1276	3.9656	3.9951	27.000	27.000	27.000	27.000
1/28/2019	06:03:11	567.44	3.9210	4.1272	3.9667	3.9941	27.000	27.000	27.000	27.000
1/28/2019	06:03:13	568.80	3.9192	4.1285	3.9665	3.9957	27.000	27.000	27.000	27.000
1/28/2019	06:03:14	570.14	3.9173	4.1266	3.9673	3.9963	27.000	27.000	27.000	27.000
1/28/2019	06:03:15	571.41	3.9173	4.1275	3.9660	3.9975	27.000	27.000	27.000	27.000
1/28/2019	06:03:17	572.83	3.9184	4.1257	3.9642	3.9964	27.000	27.000	27.000	27.000
1/28/2019	06:03:18	574.05	3.9207	4.1279	3.9653	3.9984	27.000	27.000	27.000	27.000
1/28/2019	06:03:19	575.36	3.9181	4.1280	3.9664	3.9980	27.000	27.000	27.000	27.000
1/28/2019	06:03:21	576.69	3.9157	4.1281	3.9680	3.9970	27.000	27.000	27.000	27.000
1/28/2019	06:03:22	578.09	3.9124	4.1261	3.9677	3.9950	27.000	27.000	27.000	27.000
1/28/2019	06:03:23	579.25	3.9139	4.1246	3.9664	3.9930	27.000	27.000	27.000	27.000
1/28/2019	06:03:25	580.56	3.9139	4.1246	3.9674	3.9936	27.000	27.000	27.000	27.000
1/28/2019	06:03:26	581.78	3.9148	4.1250	3.9657	3.9919	27.000	27.000	27.000	27.000
1/28/2019	06:03:27	583.16	3.9140	4.1249	3.9667	3.9921	27.000	27.000	27.000	27.000
1/28/2019	06:03:28	584.44	3.9156	4.1245	3.9648	3.9916	27.000	27.000	27.000	27.000
1/28/2019	06:03:30	585.89	3.9156	4.1244	3.9648	3.9928	27.000	27.000	27.000	27.000
1/28/2019	06:03:31	587.30	3.9157	4.1242	3.9647	3.9928	27.000	27.000	27.000	27.000
1/28/2019	06:03:33	588.56	3.9145	4.1258	3.9668	3.9936	27.000	27.000	27.000	27.000
1/28/2019	06:03:34	589.80	3.9134	4.1251	3.9658	3.9933	27.000	27.000	27.000	27.000
1/28/2019	06:03:35	591.25	3.9139	4.1262	3.9666	3.9916	27.000	27.000	27.000	27.000
1/28/2019	06:03:37	592.56	3.9143	4.1262	3.9643	3.9909	27.000	27.000	27.000	27.000
1/28/2019	06:03:38	593.86	3.9130	4.1261	3.9652	3.9913	27.000	27.000	27.000	27.000
1/28/2019	06:03:39	595.08	3.9116	4.1245	3.9638	3.9931	27.000	27.000	27.000	27.000
1/28/2019	06:03:40	596.44	3.9104	4.1232	3.9633	3.9911	27.000	27.000	27.000	27.000
1/28/2019	06:03:42	597.67	3.9101	4.1235	3.9626	3.9891	27.000	27.000	27.000	27.000
1/28/2019	06:03:43	598.97	3.9109	4.1236	3.9619	3.9889	27.000	27.000	27.000	27.000
1/28/2019	06:03:44	600.27	3.9103	4.1227	3.9616	3.9881	27.000	27.000	27.000	27.000
1/28/2019	06:03:46	601.89	3.9098	4.1218	3.9614	3.9883	27.000	27.000	27.000	27.000
1/28/2019	06:03:47	603.25	3.9085	4.1219	3.9589	3.9867	27.000	27.000	27.000	27.000
1/28/2019	06:03:49	604.98	3.9094	4.1221	3.9594	3.9886	27.000	27.000	27.000	27.000
1/28/2019	06:03:50	606.31	3.9110	4.1219	3.9579	3.9881	27.000	27.000	27.000	27.000
1/28/2019	06:03:52	607.59	3.9118	4.1202	3.9592	3.9894	27.000	27.000	27.000	27.000
1/28/2019	06:03:53	608.92	3.9124	4.1205	3.9607	3.9882	27.000	27.000	27.000	27.000
1/28/2019	06:03:54	610.23	3.9104	4.1202	3.9620	3.9871	27.000	27.000	27.000	27.000
1/28/2019	06:03:56	611.73	3.9089	4.1197	3.9616	3.9853	27.000	27.000	27.000	27.000
1/28/2019	06:03:57	613.08	3.9064	4.1171	3.9585	3.9834	27.000	27.000	27.000	27.000
1/28/2019	06:03:58	614.41	3.9057	4.1183	3.9576	3.9824	27.000	27.000	27.000	27.000
1/28/2019	06:04:00	615.80	3.9056	4.1187	3.9566	3.9826	27.000	27.000	27.000	27.000
1/28/2019	06:04:01	616.98	3.9057	4.1188	3.9573	3.9836	27.000	27.000	27.000	27.000
1/28/2019	06:04:02	618.34	3.9056	4.1178	3.9576	3.9858	27.000	27.000	27.000	27.000
1/28/2019	06:04:04	619.56	3.9035	4.1175	3.9574	3.9836	27.000	27.000	27.000	27.000
1/28/2019	06:04:05	620.87	3.9029	4.1182	3.9566	3.9822	27.000	27.000	27.000	27.000
1/28/2019	06:04:06	622.12	3.9010	4.1166	3.9551	3.9813	27.000	27.000	27.000	27.000
1/28/2019	06:04:07	623.45	3.9002	4.1164	3.9552	3.9816	27.000	27.000	27.000	27.000
1/28/2019	06:04:09	624.80	3.8981	4.1173	3.9546	3.9825	27.000	27.000	27.000	27.000
1/28/2019	06:04:10	626.09	3.8998	4.1195	3.9530	3.9816	27.000	27.000	27.000	27.000
1/28/2019	06:04:12	627.78	3.9014	4.1182	3.9511	3.9818	27.000	27.000	27.000	27.000
1/28/2019	06:04:13	629.20	3.9017	4.1179	3.9497	3.9797	27.000	27.000	27.000	27.000
1/28/2019	06:04:15	630.48	3.9014	4.1165	3.9486	3.9770	27.000	27.000	27.000	27.000
1/28/2019	06:04:16	631.81	3.8993	4.1194	3.9489	3.9747	27.000	27.000	27.000	27.000
1/28/2019	06:04:17	633.12	3.9002	4.1190	3.9495	3.9733	27.000	27.000	27.000	27.000
1/28/2019	06:04:19	634.48	3.8993	4.1195	3.9512	3.9720	27.000	27.000	27.000	27.000
1/28/2019	06:04:20	635.69	3.9020	4.1188	3.9520	3.9724	27.000	27.000	27.000	27.000
1/28/2019	06:04:21	636.92	3.9027	4.1183	3.9512	3.9725	27.000	27.000	27.000	27.000
1/28/2019	06:04:22	638.30	3.9048	4.1157	3.9512	3.9722	27.000	27.000	27.000	27.000
1/28/2019	06:04:24	639.61	3.9049	4.1142	3.9501	3.9703	27.000	27.000	27.000	27.000
1/28/2019	06:04:25	640.87	3.9026	4.1143	3.9517	3.9679	27.000	27.000	27.000	27.000
1/28/2019	06:04:26	642.27	3.9002	4.1156	3.9524	3.9662	27.000	27.000	27.000	27.000
1/28/2019	06:04:28	643.55	3.8985	4.1151	3.9516	3.9628	27.000	27.000	27.000	27.000
1/28/2019	06:04:29	644.84	3.8978	4.1132	3.9496	3.9633	27.000	27.000	27.000	27.000
1/28/2019	06:04:30	646.22	3.8975	4.1116	3.9484	3.9625	27.000	27.000	27.000	27.000
1/28/2019	06:04:31	647.45	3.8954	4.1117	3.9494	3.9646	27.000	27.000	27.000	27.000
1/28/2019	06:04:33	648.70	3.8976	4.1115	3.9494	3.9627	27.000	27.000	27.000	27.000
1/28/2019	06:04:34	650.12	3.8984	4.1127	3.9484	3.9635	27.000	27.000	27.000	27.000
1/28/2019	06:04:35	651.39	3.8994	4.1125	3.9476	3.9633	27.000	27.000	27.000	27.000
1/28/2019	06:04:37	652.69	3.8996	4.1142	3.9474	3.9653	27.000	27.000	27.000	27.000
1/28/2019	06:04:38	653.97	3.8986	4.1146	3.9478	3.9649	27.000	27.000	27.000	27.000
1/28/2019	06:04:39	655.28	3.8971	4.1146	3.9481	3.9649	27.000	27.000	27.000	27.000
1/28/2019	06:04:41	656.56	3.8948	4.1138	3.9498	3.9639	27.000	27.000	27.000	27.000
1/28/2019	06:04:42	657.95	3.8959	4.1136	3.9493	3.9638	27.000	27.000	27.000	27.000
1/28/2019	06:04:43	659.22	3.8954	4.1130	3.9480	3.9630	27.000	27.000	27.000	27.000
1/28/2019	06:04:45	660.56	3.8956	4.1116	3.9450	3.9622	27.000	27.000	27.000	27.000
1/28/2019	06:04:46	661.77	3.8947	4.1103	3.9443	3.9603	27.000	27.000	27.000	27.000
1/28/2019	06:04:47	663.09	3.8957	4.1098	3.9435	3.9588	27.000	27.000	27.000	27.000
1/28/2019	06:04:48	664.42	3.8942	4.1102	3.9448	3.9574	27.000	27.000	27.000	27.000
1/28/2019	06:04:50	665.81	3.8922	4.1107	3.9448	3.9582	27.000	27.000	27.000	27.000
1/28/2019	06:04:51	667.25	3.8936	4.1101	3.9442	3.9590	27.000	27.000	27.000	27.000
1/28/2019	06:04:52	668.45	3.8943	4.1106	3.9437	3.9588	27.000	27.000	27.000	27.000
1/28/2019	06:04:54	669.77	3.8959	4.1106	3.9430	3.9596	27.000	27.000	27.000	27.000
1/28/2019	06:04:55	671.06	3.8943	4.1107	3.9434	3.9587	27.000	27.000	27.000	27.000
1/28/2019	06:04:56	672.30	3.8938	4.1088	3.9449	3.9589	27.000	27.000	27.000	27.000
1/28/2019	06:04:58	673.69	3.8937	4.1076	3.9450	3.9577	27.000	27.000	27.000	27.000
1/28/2019	06:04:59	675.11	3.8912	4.1082	3.9455	3.9576	27.000	27.000	27.000	27.000
1/28/2019	06:05:00	676.34	3.8896	4.1105	3.9439	3.9574	27.000	27.000	27.000	27.000
1/28/2019	06:05:02	677.61	3.8871	4.1110	3.9445	3.9576	27.000	27.000	27.000	27.000
1/28/2019	06:05:03	679.34	3.8882	4.1106	3.9445	3.9574	27.000	27.000	27.000	27.000
1/28/2019	06:05:05	680.95	3.8897	4.1094	3.9444	3.9564	27.000	27.000	27.000	27.000
1/28/2019	06:05:06	682.25	3.8895	4.1094	3.9419	3.9546	27.000	27.000	27.000	27.000
1/28/2019	06:05:08	683.52	3.8875	4.1081	3.9413	3.9545	27.000	27.000	27.000	27.000
1/28/2019	06:05:09	684.78	3.8848	4.1079	3.9397	3.9548	27.000	27.000	27.000	27.000
1/28/2019	06:05:10	686.25	3.8853	4.1062	3.9406	3.9552	27.000	27.000	27.000	27.000
1/28/2019	06:05:12	687.56	3.8861	4.1071	3.9397	3.9552	27.000	27.000	27.000	27.000
1/28/2019	06:05:13	688.92	3.8889	4.1073	3.9391	3.9552	27.000	27.000	27.000	27.000
1/28/2019	06:05:14	690.27	3.8877	4.1074	3.9398	3.9529	27.000	27.000	27.000	27.000
1/28/2019	06:05:16	691.58	3.8875	4.1062	3.9398	3.9516	27.000	27.000	27.000	27.000
1/28/2019	06:05:17	692.86	3.8860	4.1046	3.9406	3.9505	27.000	27.000	27.000	27.000
1/28/2019	06:05:18	694.19	3.8867	4.1062	3.9404	3.9515	27.000	27.000	27.000	27.000
1/28/2019	06:05:20	695.55	3.8847	4.1073	3.9416	3.9496	27.000	27.000	27.000	27.000
1/28/2019	06:05:21	696.70	3.8825	4.1086	3.9409	3.9485	27.000	27.000	27.000	27.000
1/28/2019	06:05:22	697.94	3.8817	4.1056	3.9418	3.9473	27.000	27.000	27.000	27.000
1/28/2019	06:05:23	699.28	3.8814	4.1051	3.9421	3.9475	27.000	27.000	27.000	27.000
1/28/2019	06:05:25	700.64	3.8846	4.1044	3.9418	3.9477	27.000	27.000	27.000	27.000
1/28/2019	06:05:26	701.92	3.8829	4.1060	3.9409	3.9474	27.000	27.000	27.000	27.000
1/28/2019	06:05:27	703.17	3.8843	4.1053	3.9391	3.9470	27.000	27.000	27.000	27.000
1/28/2019	06:05:29	704.66	3.8814	4.1046	3.9393	3.9455	27.000	27.000	27.000	27.000
1/28/2019	06:05:30	705.84	3.8810	4.1044	3.9382	3.9466	27.000	27.000	27.000	27.000
1/28/2019	06:05:31	707.12	3.8810	4.1039	3.9371	3.9464	27.000	27.000	27.000	27.000
1/28/2019	06:05:33	708.53	3.8817	4.1043	3.9362	3.9484	27.000	27.000	27.000	27.000
1/28/2019	06:05:34	709.81	3.8835	4.1039	3.9371	3.9478	27.000	27.000	27.000	27.000
1/28/2019	06:05:35	711.09	3.8836	4.1048	3.9382	3.9486	27.000	27.000	27.000	27.000
1/28/2019	06:05:36	712.39	3.8833	4.1046	3.9377	3.9478	27.000	27.000	27.000	27.000
1/28/2019	06:05:38	713.72	3.8833	4.1044	3.9365	3.9471	27.000	27.000	27.000	27.000
1/28/2019	06:05:39	714.97	3.8819	4.1041	3.9362	3.9462	27.000	27.000	27.000	27.000
1/28/2019	06:05:40	716.30	3.8809	4.1026	3.9380	3.9451	27.000	27.000	27.000	27.000
1/28/2019	06:05:42	717.67	3.8770	4.1010	3.9378	3.9448	27.000	27.000	27.000	27.000
1/28/2019	06:05:43	719.02	3.8769	4.1003	3.9370	3.9448	27.000	27.000	27.000	27.000
1/28/2019	06:05:44	720.34	3.8765	4.1005	3.9347	3.9442	27.000	27.000	27.000	27.000
1/28/2019	06:05:46	721.84	3.8768	4.1019	3.9341	3.9448	27.000	27.000	27.000	27.000
1/28/2019	06:05:47	723.11	3.8748	4.1015	3.9341	3.9434	27.000	27.000	27.000	27.000
1/28/2019	06:05:48	724.34	3.8746	4.1018	3.9355	3.9437	27.000	27.000	27.000	27.000
1/28/2019	06:05:50	725.59	3.8766	4.1009	3.9357	3.9420	27.000	27.000	27.000	27.000
1/28/2019	06:05:51	726.97	3.8795	4.1014	3.9361	3.9429	27.000	27.000	27.000	27.000
1/28/2019	06:05:52	728.23	3.8790	4.1018	3.9350	3.9419	27.000	27.000	27.000	27.000
1/28/2019	06:05:54	729.67	3.8783	4.1029	3.9346	3.9407	27.000	27.000	27.000	27.000
1/28/2019	06:05:55	731.02	3.8763	4.1025	3.9334	3.9381	27.000	27.000	27.000	27.000
1/28/2019	06:05:56	732.25	3.8763	4.1010	3.9321	3.9366	27.000	27.000	27.000	27.000
1/28/2019	06:05:58	733.53	3.8750	4.0987	3.9316	3.9362	27.000	27.000	27.000	27.000
1/28/2019	06:05:59	734.78	3.8732	4.0976	3.9307	3.9372	27.000	27.000	27.000	27.000
1/28/2019	06:06:00	736.16	3.8713	4.0978	3.9315	3.9402	27.000	27.000	27.000	27.000
1/28/2019	06:06:02	737.58	3.8729	4.0988	3.9316	3.9410	27.000	27.000	27.000	27.000
1/28/2019	06:06:03	738.86	3.8733	4.0997	3.9326	3.9407	27.000	27.000	27.000	27.000
1/28/2019	06:06:04	740.09	3.8727	4.0998	3.9331	3.9378	27.000	27.000	27.000	27.000
1/28/2019	06:06:06	741.53	3.8704	4.0988	3.9321	3.9374	27.000	27.000	27.000	27.000
1/28/2019	06:06:07	742.61	3.8699	4.0980	3.9313	3.9375	27.000	27.000	27.000	27.000
1/28/2019	06:06:08	744.03	3.8730	4.0980	3.9295	3.9390	27.000	27.000	27.000	27.000
1/28/2019	06:06:10	745.84	3.8748	4.0967	3.9294	3.9373	27.000	27.000	27.000	27.000
1/28/2019	06:06:11	747.30	3.8749	4.0964	3.9291	3.9354	27.000	27.000	27.000	27.000
1/28/2019	06:06:13	748.64	3.8719	4.0958	3.9296	3.9328	27.000	27.000	27.000	27.000
1/28/2019	06:06:14	749.80	3.8703	4.0966	3.9292	3.9338	27.000	27.000	27.000	27.000
1/28/2019	06:06:15	751.16	3.8704	4.0974	3.9312	3.9347	27.000	27.000	27.000	27.000
1/28/2019	06:06:17	752.48	3.8703	4.0977	3.9304	3.9368	27.000	27.000	27.000	27.000
1/28/2019	06:06:18	753.75	3.8709	4.0973	3.9307	3.9378	27.000	27.000	27.000	27.000
1/28/2019	06:06:19	754.97	3.8698	4.0955	3.9287	3.9378	27.000	27.000	27.000	27.000
1/28/2019	06:06:20	756.31	3.8691	4.0961	3.9286	3.9376	27.000	27.000	27.000	27.000
1/28/2019	06:06:22	757.69	3.8682	4.0966	3.9281	3.9381	27.000	27.000	27.000	27.000
1/28/2019	06:06:23	758.87	3.8687	4.0974	3.9265	3.9383	27.000	27.000	27.000	27.000
1/28/2019	06:06:24	760.20	3.8681	4.0965	3.9263	3.9353	27.000	27.000	27.000	27.000
1/28/2019	06:06:26	761.55	3.8671	4.0969	3.9258	3.9330	27.000	27.000	27.000	27.000
1/28/2019	06:06:27	762.89	3.8661	4.0966	3.9271	3.9332	27.000	27.000	27.000	27.000
1/28/2019	06:06:28	764.22	3.8671	4.0948	3.9267	3.9358	27.000	27.000	27.000	27.000
1/28/2019	06:06:29	765.41	3.8663	4.0942	3.9255	3.9358	27.000	27.000	27.000	27.000
