Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_34.5A	Ch2_O2_13|T2_34.5A	Ch3_O2_14|T2_34.5A	Ch4_O2_15|T2_34.5A	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	05:54:16	57.98	4.0793	4.2415	4.2045	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:54:18	59.48	4.0797	4.2415	4.2073	4.2470	27.000	27.000	27.000	27.000
1/28/2019	05:54:19	60.89	4.0794	4.2415	4.2059	4.2437	27.000	27.000	27.000	27.000
1/28/2019	05:54:21	62.36	4.0786	4.2406	4.2062	4.2441	27.000	27.000	27.000	27.000
1/28/2019	05:54:22	63.72	4.0778	4.2395	4.2046	4.2445	27.000	27.000	27.000	27.000
1/28/2019	05:54:23	65.14	4.0761	4.2402	4.2062	4.2458	27.000	27.000	27.000	27.000
1/28/2019	05:54:25	66.59	4.0761	4.2396	4.2068	4.2442	27.000	27.000	27.000	27.000
1/28/2019	05:54:26	68.02	4.0757	4.2397	4.2050	4.2438	27.000	27.000	27.000	27.000
1/28/2019	05:54:28	69.41	4.0774	4.2379	4.2037	4.2453	27.000	27.000	27.000	27.000
1/28/2019	05:54:29	70.81	4.0787	4.2370	4.2013	4.2472	27.000	27.000	27.000	27.000
1/28/2019	05:54:30	72.11	4.0796	4.2366	4.2020	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:54:32	73.50	4.0791	4.2383	4.2045	4.2527	27.000	27.000	27.000	27.000
1/28/2019	05:54:33	74.78	4.0790	4.2395	4.2062	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:54:34	76.12	4.0799	4.2383	4.2075	4.2502	27.000	27.000	27.000	27.000
1/28/2019	05:54:36	77.59	4.0800	4.2371	4.2058	4.2490	27.000	27.000	27.000	27.000
1/28/2019	05:54:37	78.97	4.0812	4.2361	4.2047	4.2505	27.000	27.000	27.000	27.000
1/28/2019	05:54:39	80.28	4.0831	4.2353	4.2032	4.2497	27.000	27.000	27.000	27.000
1/28/2019	05:54:40	81.59	4.0863	4.2340	4.2021	4.2497	27.000	27.000	27.000	27.000
1/28/2019	05:54:41	82.92	4.0869	4.2339	4.2013	4.2513	27.000	27.000	27.000	27.000
1/28/2019	05:54:43	84.39	4.0872	4.2344	4.2014	4.2529	27.000	27.000	27.000	27.000
1/28/2019	05:54:44	85.81	4.0850	4.2347	4.2026	4.2498	27.000	27.000	27.000	27.000
1/28/2019	05:54:45	87.17	4.0838	4.2337	4.2033	4.2485	27.000	27.000	27.000	27.000
1/28/2019	05:54:47	88.48	4.0796	4.2341	4.2040	4.2495	27.000	27.000	27.000	27.000
1/28/2019	05:54:48	90.03	4.0796	4.2332	4.2032	4.2504	27.000	27.000	27.000	27.000
1/28/2019	05:54:50	91.45	4.0797	4.2336	4.2032	4.2526	27.000	27.000	27.000	27.000
1/28/2019	05:54:51	92.78	4.0808	4.2319	4.2026	4.2512	27.000	27.000	27.000	27.000
1/28/2019	05:54:52	94.17	4.0790	4.2316	4.2026	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:54:54	95.44	4.0777	4.2330	4.2020	4.2495	27.000	27.000	27.000	27.000
1/28/2019	05:54:55	96.75	4.0790	4.2344	4.2013	4.2481	27.000	27.000	27.000	27.000
1/28/2019	05:54:56	98.02	4.0805	4.2351	4.2014	4.2515	27.000	27.000	27.000	27.000
1/28/2019	05:54:58	99.34	4.0797	4.2366	4.2016	4.2522	27.000	27.000	27.000	27.000
1/28/2019	05:54:59	100.77	4.0812	4.2368	4.2016	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:55:00	102.19	4.0815	4.2375	4.2021	4.2484	27.000	27.000	27.000	27.000
1/28/2019	05:55:02	103.50	4.0837	4.2354	4.2024	4.2454	27.000	27.000	27.000	27.000
1/28/2019	05:55:03	104.81	4.0831	4.2348	4.2010	4.2434	27.000	27.000	27.000	27.000
1/28/2019	05:55:04	106.14	4.0841	4.2340	4.2024	4.2434	27.000	27.000	27.000	27.000
1/28/2019	05:55:06	107.48	4.0834	4.2330	4.2031	4.2433	27.000	27.000	27.000	27.000
1/28/2019	05:55:07	109.00	4.0829	4.2309	4.2055	4.2456	27.000	27.000	27.000	27.000
1/28/2019	05:55:09	110.28	4.0823	4.2293	4.2050	4.2465	27.000	27.000	27.000	27.000
1/28/2019	05:55:10	111.73	4.0856	4.2280	4.2036	4.2474	27.000	27.000	27.000	27.000
1/28/2019	05:55:12	113.31	4.0867	4.2281	4.2039	4.2485	27.000	27.000	27.000	27.000
1/28/2019	05:55:13	114.75	4.0874	4.2283	4.2030	4.2487	27.000	27.000	27.000	27.000
1/28/2019	05:55:15	116.23	4.0870	4.2270	4.2035	4.2485	27.000	27.000	27.000	27.000
1/28/2019	05:55:16	117.86	4.0854	4.2269	4.2017	4.2490	27.000	27.000	27.000	27.000
1/28/2019	05:55:18	119.94	4.0844	4.2251	4.2019	4.2481	27.000	27.000	27.000	27.000
1/28/2019	05:55:20	121.31	4.0823	4.2265	4.2023	4.2485	27.000	27.000	27.000	27.000
1/28/2019	05:55:21	122.72	4.0809	4.2251	4.2029	4.2456	27.000	27.000	27.000	27.000
1/28/2019	05:55:22	124.17	4.0799	4.2256	4.2017	4.2469	27.000	27.000	27.000	27.000
1/28/2019	05:55:24	125.58	4.0794	4.2248	4.2007	4.2479	27.000	27.000	27.000	27.000
1/28/2019	05:55:25	126.94	4.0796	4.2278	4.2007	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:55:27	128.45	4.0816	4.2288	4.2009	4.2476	27.000	27.000	27.000	27.000
1/28/2019	05:55:28	129.89	4.0821	4.2303	4.2016	4.2460	27.000	27.000	27.000	27.000
1/28/2019	05:55:30	131.28	4.0856	4.2288	4.1997	4.2472	27.000	27.000	27.000	27.000
1/28/2019	05:55:31	132.73	4.0848	4.2285	4.1996	4.2505	27.000	27.000	27.000	27.000
1/28/2019	05:55:32	134.08	4.0834	4.2266	4.1977	4.2523	27.000	27.000	27.000	27.000
1/28/2019	05:55:34	135.33	4.0813	4.2255	4.1990	4.2509	27.000	27.000	27.000	27.000
1/28/2019	05:55:35	136.73	4.0800	4.2240	4.1994	4.2516	27.000	27.000	27.000	27.000
1/28/2019	05:55:37	138.31	4.0777	4.2230	4.2003	4.2512	27.000	27.000	27.000	27.000
1/28/2019	05:55:38	140.14	4.0748	4.2231	4.1984	4.2515	27.000	27.000	27.000	27.000
1/28/2019	05:55:40	142.03	4.0707	4.2246	4.1977	4.2502	27.000	27.000	27.000	27.000
1/28/2019	05:55:42	143.53	4.0695	4.2238	4.1981	4.2519	27.000	27.000	27.000	27.000
1/28/2019	05:55:43	144.97	4.0688	4.2231	4.1994	4.2525	27.000	27.000	27.000	27.000
1/28/2019	05:55:45	146.66	4.0717	4.2209	4.1987	4.2530	27.000	27.000	27.000	27.000
1/28/2019	05:55:46	148.08	4.0732	4.2207	4.1972	4.2508	27.000	27.000	27.000	27.000
1/28/2019	05:55:48	149.31	4.0730	4.2193	4.1977	4.2509	27.000	27.000	27.000	27.000
1/28/2019	05:55:49	150.67	4.0735	4.2181	4.1982	4.2501	27.000	27.000	27.000	27.000
1/28/2019	05:55:51	152.30	4.0752	4.2191	4.1998	4.2492	27.000	27.000	27.000	27.000
1/28/2019	05:55:52	153.78	4.0761	4.2190	4.1988	4.2478	27.000	27.000	27.000	27.000
1/28/2019	05:55:54	155.22	4.0729	4.2197	4.1994	4.2490	27.000	27.000	27.000	27.000
1/28/2019	05:55:55	156.95	4.0711	4.2193	4.1986	4.2485	27.000	27.000	27.000	27.000
1/28/2019	05:55:57	158.73	4.0702	4.2199	4.1994	4.2476	27.000	27.000	27.000	27.000
1/28/2019	05:55:58	160.17	4.0713	4.2191	4.1987	4.2466	27.000	27.000	27.000	27.000
1/28/2019	05:56:00	161.58	4.0723	4.2188	4.1993	4.2445	27.000	27.000	27.000	27.000
1/28/2019	05:56:01	163.00	4.0740	4.2163	4.1994	4.2466	27.000	27.000	27.000	27.000
1/28/2019	05:56:03	164.37	4.0772	4.2150	4.1974	4.2450	27.000	27.000	27.000	27.000
1/28/2019	05:56:04	166.00	4.0772	4.2133	4.1955	4.2483	27.000	27.000	27.000	27.000
1/28/2019	05:56:06	167.52	4.0771	4.2137	4.1955	4.2473	27.000	27.000	27.000	27.000
1/28/2019	05:56:07	168.94	4.0780	4.2144	4.1970	4.2470	27.000	27.000	27.000	27.000
1/28/2019	05:56:09	170.39	4.0784	4.2156	4.1990	4.2487	27.000	27.000	27.000	27.000
1/28/2019	05:56:10	172.00	4.0810	4.2155	4.1983	4.2470	27.000	27.000	27.000	27.000
1/28/2019	05:56:12	173.37	4.0803	4.2143	4.2006	4.2477	27.000	27.000	27.000	27.000
1/28/2019	05:56:13	174.80	4.0819	4.2132	4.1987	4.2459	27.000	27.000	27.000	27.000
1/28/2019	05:56:15	176.41	4.0810	4.2137	4.1988	4.2446	27.000	27.000	27.000	27.000
1/28/2019	05:56:16	177.91	4.0819	4.2147	4.1973	4.2430	27.000	27.000	27.000	27.000
1/28/2019	05:56:18	179.34	4.0826	4.2150	4.1977	4.2421	27.000	27.000	27.000	27.000
1/28/2019	05:56:19	180.94	4.0844	4.2146	4.1974	4.2454	27.000	27.000	27.000	27.000
1/28/2019	05:56:21	182.44	4.0829	4.2125	4.1962	4.2474	27.000	27.000	27.000	27.000
1/28/2019	05:56:23	184.27	4.0839	4.2111	4.1949	4.2470	27.000	27.000	27.000	27.000
1/28/2019	05:56:24	185.83	4.0848	4.2089	4.1944	4.2452	27.000	27.000	27.000	27.000
1/28/2019	05:56:26	187.34	4.0888	4.2093	4.1944	4.2474	27.000	27.000	27.000	27.000
1/28/2019	05:56:27	188.78	4.0902	4.2077	4.1964	4.2515	27.000	27.000	27.000	27.000
1/28/2019	05:56:28	190.08	4.0901	4.2079	4.1983	4.2529	27.000	27.000	27.000	27.000
1/28/2019	05:56:30	191.61	4.0901	4.2068	4.1991	4.2520	27.000	27.000	27.000	27.000
1/28/2019	05:56:31	193.20	4.0895	4.2071	4.1990	4.2492	27.000	27.000	27.000	27.000
1/28/2019	05:56:33	194.92	4.0885	4.2089	4.1986	4.2484	27.000	27.000	27.000	27.000
1/28/2019	05:56:35	196.27	4.0877	4.2119	4.1975	4.2476	27.000	27.000	27.000	27.000
1/28/2019	05:56:36	197.58	4.0882	4.2135	4.1964	4.2455	27.000	27.000	27.000	27.000
1/28/2019	05:56:37	199.06	4.0895	4.2124	4.1944	4.2473	27.000	27.000	27.000	27.000
1/28/2019	05:56:39	200.77	4.0912	4.2127	4.1952	4.2453	27.000	27.000	27.000	27.000
1/28/2019	05:56:41	202.22	4.0914	4.2124	4.1948	4.2476	27.000	27.000	27.000	27.000
1/28/2019	05:56:42	203.48	4.0923	4.2123	4.1967	4.2471	27.000	27.000	27.000	27.000
1/28/2019	05:56:43	205.06	4.0915	4.2101	4.1971	4.2480	27.000	27.000	27.000	27.000
1/28/2019	05:56:45	206.53	4.0918	4.2092	4.1987	4.2466	27.000	27.000	27.000	27.000
1/28/2019	05:56:46	207.98	4.0914	4.2080	4.1997	4.2449	27.000	27.000	27.000	27.000
1/28/2019	05:56:48	209.28	4.0912	4.2071	4.1988	4.2456	27.000	27.000	27.000	27.000
1/28/2019	05:56:49	210.72	4.0921	4.2059	4.1973	4.2456	27.000	27.000	27.000	27.000
1/28/2019	05:56:51	212.39	4.0924	4.2055	4.1952	4.2460	27.000	27.000	27.000	27.000
1/28/2019	05:56:52	213.97	4.0946	4.2064	4.1942	4.2476	27.000	27.000	27.000	27.000
1/28/2019	05:56:54	215.52	4.0946	4.2057	4.1951	4.2499	27.000	27.000	27.000	27.000
1/28/2019	05:56:55	216.89	4.0947	4.2065	4.1948	4.2522	27.000	27.000	27.000	27.000
1/28/2019	05:56:57	218.42	4.0939	4.2052	4.1964	4.2497	27.000	27.000	27.000	27.000
1/28/2019	05:56:58	220.05	4.0927	4.2069	4.1962	4.2478	27.000	27.000	27.000	27.000
1/28/2019	05:57:00	221.41	4.0915	4.2069	4.1977	4.2471	27.000	27.000	27.000	27.000
1/28/2019	05:57:01	222.86	4.0895	4.2075	4.1980	4.2477	27.000	27.000	27.000	27.000
1/28/2019	05:57:03	224.34	4.0898	4.2056	4.1974	4.2474	27.000	27.000	27.000	27.000
1/28/2019	05:57:04	225.91	4.0896	4.2029	4.1973	4.2441	27.000	27.000	27.000	27.000
1/28/2019	05:57:06	227.23	4.0877	4.2012	4.1973	4.2435	27.000	27.000	27.000	27.000
1/28/2019	05:57:07	228.78	4.0845	4.2029	4.1986	4.2443	27.000	27.000	27.000	27.000
1/28/2019	05:57:09	230.33	4.0848	4.2046	4.1967	4.2459	27.000	27.000	27.000	27.000
1/28/2019	05:57:10	232.20	4.0848	4.2046	4.1951	4.2471	27.000	27.000	27.000	27.000
1/28/2019	05:57:12	233.73	4.0860	4.2021	4.1954	4.2481	27.000	27.000	27.000	27.000
1/28/2019	05:57:13	235.09	4.0842	4.2012	4.1963	4.2505	27.000	27.000	27.000	27.000
1/28/2019	05:57:15	236.45	4.0838	4.2015	4.1973	4.2526	27.000	27.000	27.000	27.000
1/28/2019	05:57:16	238.08	4.0844	4.2022	4.1952	4.2518	27.000	27.000	27.000	27.000
1/28/2019	05:57:18	239.55	4.0839	4.2015	4.1967	4.2516	27.000	27.000	27.000	27.000
1/28/2019	05:57:19	241.09	4.0839	4.2011	4.1942	4.2460	27.000	27.000	27.000	27.000
1/28/2019	05:57:21	242.75	4.0816	4.2010	4.1937	4.2462	27.000	27.000	27.000	27.000
1/28/2019	05:57:23	244.62	4.0819	4.2016	4.1906	4.2449	27.000	27.000	27.000	27.000
1/28/2019	05:57:25	246.28	4.0826	4.1997	4.1918	4.2481	27.000	27.000	27.000	27.000
1/28/2019	05:57:26	247.61	4.0819	4.1984	4.1915	4.2464	27.000	27.000	27.000	27.000
1/28/2019	05:57:27	249.20	4.0807	4.1972	4.1928	4.2463	27.000	27.000	27.000	27.000
1/28/2019	05:57:29	250.61	4.0787	4.1984	4.1942	4.2435	27.000	27.000	27.000	27.000
1/28/2019	05:57:31	253.09	4.0785	4.2002	4.1947	4.2448	27.000	27.000	27.000	27.000
1/28/2019	05:57:33	254.47	4.0772	4.2016	4.1935	4.2439	27.000	27.000	27.000	27.000
1/28/2019	05:57:34	255.73	4.0779	4.2006	4.1931	4.2465	27.000	27.000	27.000	27.000
1/28/2019	05:57:35	257.17	4.0794	4.1999	4.1947	4.2444	27.000	27.000	27.000	27.000
1/28/2019	05:57:37	258.59	4.0796	4.1994	4.1948	4.2435	27.000	27.000	27.000	27.000
1/28/2019	05:57:38	259.98	4.0782	4.1994	4.1924	4.2435	27.000	27.000	27.000	27.000
1/28/2019	05:57:39	261.20	4.0758	4.1972	4.1919	4.2451	27.000	27.000	27.000	27.000
1/28/2019	05:57:41	262.78	4.0749	4.1952	4.1927	4.2463	27.000	27.000	27.000	27.000
1/28/2019	05:57:43	264.39	4.0752	4.1958	4.1938	4.2474	27.000	27.000	27.000	27.000
1/28/2019	05:57:44	265.77	4.0746	4.1958	4.1934	4.2496	27.000	27.000	27.000	27.000
1/28/2019	05:57:45	267.05	4.0739	4.1963	4.1932	4.2491	27.000	27.000	27.000	27.000
1/28/2019	05:57:47	268.41	4.0731	4.1956	4.1929	4.2452	27.000	27.000	27.000	27.000
1/28/2019	05:57:48	269.64	4.0724	4.1976	4.1928	4.2411	27.000	27.000	27.000	27.000
1/28/2019	05:57:49	271.00	4.0732	4.1983	4.1924	4.2407	27.000	27.000	27.000	27.000
1/28/2019	05:57:51	272.59	4.0721	4.1992	4.1931	4.2411	27.000	27.000	27.000	27.000
1/28/2019	05:57:52	274.06	4.0726	4.1973	4.1937	4.2420	27.000	27.000	27.000	27.000
1/28/2019	05:57:54	275.75	4.0724	4.1953	4.1925	4.2413	27.000	27.000	27.000	27.000
1/28/2019	05:57:55	277.11	4.0708	4.1945	4.1911	4.2421	27.000	27.000	27.000	27.000
1/28/2019	05:57:57	278.45	4.0694	4.1943	4.1905	4.2398	27.000	27.000	27.000	27.000
1/28/2019	05:57:58	279.97	4.0676	4.1946	4.1922	4.2375	27.000	27.000	27.000	27.000
1/28/2019	05:58:00	281.34	4.0663	4.1916	4.1922	4.2382	27.000	27.000	27.000	27.000
1/28/2019	05:58:01	282.80	4.0669	4.1900	4.1918	4.2386	27.000	27.000	27.000	27.000
1/28/2019	05:58:03	284.25	4.0673	4.1885	4.1918	4.2389	27.000	27.000	27.000	27.000
1/28/2019	05:58:04	285.75	4.0692	4.1902	4.1928	4.2366	27.000	27.000	27.000	27.000
1/28/2019	05:58:05	287.05	4.0684	4.1897	4.1934	4.2360	27.000	27.000	27.000	27.000
1/28/2019	05:58:07	288.37	4.0686	4.1904	4.1938	4.2361	27.000	27.000	27.000	27.000
1/28/2019	05:58:08	289.66	4.0670	4.1912	4.1944	4.2364	27.000	27.000	27.000	27.000
1/28/2019	05:58:09	290.87	4.0675	4.1951	4.1920	4.2367	27.000	27.000	27.000	27.000
1/28/2019	05:58:10	292.16	4.0673	4.1966	4.1898	4.2370	27.000	27.000	27.000	27.000
1/28/2019	05:58:12	293.55	4.0684	4.1958	4.1896	4.2377	27.000	27.000	27.000	27.000
1/28/2019	05:58:13	295.06	4.0697	4.1933	4.1919	4.2402	27.000	27.000	27.000	27.000
1/28/2019	05:58:15	296.55	4.0685	4.1917	4.1925	4.2407	27.000	27.000	27.000	27.000
1/28/2019	05:58:16	297.83	4.0672	4.1908	4.1922	4.2382	27.000	27.000	27.000	27.000
1/28/2019	05:58:18	299.25	4.0647	4.1916	4.1902	4.2373	27.000	27.000	27.000	27.000
1/28/2019	05:58:19	300.58	4.0659	4.1920	4.1898	4.2395	27.000	27.000	27.000	27.000
1/28/2019	05:58:20	302.05	4.0657	4.1910	4.1884	4.2420	27.000	27.000	27.000	27.000
1/28/2019	05:58:22	303.42	4.0678	4.1893	4.1891	4.2417	27.000	27.000	27.000	27.000
1/28/2019	05:58:23	304.91	4.0672	4.1889	4.1885	4.2402	27.000	27.000	27.000	27.000
1/28/2019	05:58:25	306.34	4.0692	4.1899	4.1882	4.2407	27.000	27.000	27.000	27.000
1/28/2019	05:58:26	307.77	4.0669	4.1899	4.1895	4.2394	27.000	27.000	27.000	27.000
1/28/2019	05:58:27	309.06	4.0672	4.1893	4.1904	4.2371	27.000	27.000	27.000	27.000
1/28/2019	05:58:29	310.42	4.0659	4.1878	4.1912	4.2343	27.000	27.000	27.000	27.000
1/28/2019	05:58:30	311.70	4.0670	4.1857	4.1918	4.2360	27.000	27.000	27.000	27.000
1/28/2019	05:58:31	313.09	4.0681	4.1867	4.1932	4.2356	27.000	27.000	27.000	27.000
1/28/2019	05:58:33	314.83	4.0679	4.1871	4.1930	4.2356	27.000	27.000	27.000	27.000
1/28/2019	05:58:34	316.19	4.0684	4.1903	4.1917	4.2345	27.000	27.000	27.000	27.000
1/28/2019	05:58:36	317.50	4.0653	4.1892	4.1902	4.2352	27.000	27.000	27.000	27.000
1/28/2019	05:58:37	318.80	4.0636	4.1902	4.1902	4.2359	27.000	27.000	27.000	27.000
1/28/2019	05:58:38	320.12	4.0636	4.1889	4.1912	4.2363	27.000	27.000	27.000	27.000
1/28/2019	05:58:40	321.45	4.0627	4.1871	4.1912	4.2363	27.000	27.000	27.000	27.000
1/28/2019	05:58:41	323.12	4.0643	4.1851	4.1908	4.2370	27.000	27.000	27.000	27.000
1/28/2019	05:58:43	324.52	4.0631	4.1830	4.1894	4.2378	27.000	27.000	27.000	27.000
1/28/2019	05:58:44	325.77	4.0630	4.1834	4.1884	4.2377	27.000	27.000	27.000	27.000
1/28/2019	05:58:45	327.12	4.0618	4.1849	4.1894	4.2367	27.000	27.000	27.000	27.000
1/28/2019	05:58:47	328.41	4.0621	4.1880	4.1894	4.2345	27.000	27.000	27.000	27.000
1/28/2019	05:58:48	329.94	4.0639	4.1893	4.1898	4.2370	27.000	27.000	27.000	27.000
1/28/2019	05:58:50	331.58	4.0653	4.1880	4.1884	4.2383	27.000	27.000	27.000	27.000
1/28/2019	05:58:51	332.92	4.0637	4.1864	4.1874	4.2395	27.000	27.000	27.000	27.000
1/28/2019	05:58:53	334.98	4.0652	4.1853	4.1889	4.2367	27.000	27.000	27.000	27.000
1/28/2019	05:58:55	336.37	4.0659	4.1870	4.1884	4.2366	27.000	27.000	27.000	27.000
1/28/2019	05:58:56	337.72	4.0663	4.1873	4.1879	4.2364	27.000	27.000	27.000	27.000
1/28/2019	05:58:57	339.16	4.0656	4.1869	4.1872	4.2366	27.000	27.000	27.000	27.000
1/28/2019	05:58:59	340.59	4.0644	4.1857	4.1878	4.2349	27.000	27.000	27.000	27.000
1/28/2019	05:59:00	342.14	4.0644	4.1860	4.1891	4.2343	27.000	27.000	27.000	27.000
1/28/2019	05:59:02	343.44	4.0612	4.1862	4.1864	4.2359	27.000	27.000	27.000	27.000
1/28/2019	05:59:03	344.98	4.0601	4.1856	4.1853	4.2371	27.000	27.000	27.000	27.000
1/28/2019	05:59:05	346.36	4.0579	4.1835	4.1858	4.2371	27.000	27.000	27.000	27.000
1/28/2019	05:59:06	347.66	4.0567	4.1833	4.1878	4.2349	27.000	27.000	27.000	27.000
1/28/2019	05:59:08	349.48	4.0543	4.1832	4.1900	4.2350	27.000	27.000	27.000	27.000
1/28/2019	05:59:09	350.87	4.0517	4.1834	4.1887	4.2342	27.000	27.000	27.000	27.000
1/28/2019	05:59:10	352.19	4.0500	4.1829	4.1886	4.2364	27.000	27.000	27.000	27.000
1/28/2019	05:59:12	353.64	4.0479	4.1825	4.1872	4.2353	27.000	27.000	27.000	27.000
1/28/2019	05:59:14	355.89	4.0463	4.1819	4.1881	4.2349	27.000	27.000	27.000	27.000
1/28/2019	05:59:16	357.23	4.0439	4.1809	4.1861	4.2334	27.000	27.000	27.000	27.000
1/28/2019	05:59:17	358.52	4.0424	4.1809	4.1874	4.2331	27.000	27.000	27.000	27.000
1/28/2019	05:59:18	359.77	4.0433	4.1810	4.1861	4.2327	27.000	27.000	27.000	27.000
1/28/2019	05:59:19	361.14	4.0426	4.1801	4.1884	4.2321	27.000	27.000	27.000	27.000
1/28/2019	05:59:21	362.42	4.0433	4.1811	4.1872	4.2318	27.000	27.000	27.000	27.000
1/28/2019	05:59:22	363.91	4.0419	4.1824	4.1884	4.2339	27.000	27.000	27.000	27.000
1/28/2019	05:59:24	365.31	4.0433	4.1830	4.1872	4.2353	27.000	27.000	27.000	27.000
1/28/2019	05:59:25	366.67	4.0443	4.1823	4.1877	4.2370	27.000	27.000	27.000	27.000
1/28/2019	05:59:26	368.16	4.0463	4.1802	4.1882	4.2383	27.000	27.000	27.000	27.000
1/28/2019	05:59:28	369.52	4.0473	4.1798	4.1871	4.2366	27.000	27.000	27.000	27.000
1/28/2019	05:59:29	370.73	4.0466	4.1779	4.1875	4.2370	27.000	27.000	27.000	27.000
1/28/2019	05:59:31	372.23	4.0468	4.1779	4.1858	4.2352	27.000	27.000	27.000	27.000
1/28/2019	05:59:32	373.62	4.0488	4.1804	4.1858	4.2329	27.000	27.000	27.000	27.000
1/28/2019	05:59:33	375.03	4.0504	4.1823	4.1848	4.2335	27.000	27.000	27.000	27.000
1/28/2019	05:59:35	376.53	4.0515	4.1830	4.1848	4.2331	27.000	27.000	27.000	27.000
1/28/2019	05:59:36	378.02	4.0508	4.1812	4.1851	4.2368	27.000	27.000	27.000	27.000
1/28/2019	05:59:38	379.36	4.0520	4.1802	4.1864	4.2366	27.000	27.000	27.000	27.000
1/28/2019	05:59:39	380.64	4.0521	4.1783	4.1864	4.2370	27.000	27.000	27.000	27.000
1/28/2019	05:59:40	382.08	4.0523	4.1777	4.1871	4.2352	27.000	27.000	27.000	27.000
1/28/2019	05:59:42	383.47	4.0504	4.1771	4.1862	4.2351	27.000	27.000	27.000	27.000
1/28/2019	05:59:43	384.77	4.0521	4.1774	4.1862	4.2339	27.000	27.000	27.000	27.000
