Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_29.5A	Ch2_O2_13|T1_29.5A	Ch3_O2_14|T1_29.5A	Ch4_O2_15|T1_29.5A	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	22:08:32	92.84	4.0305	4.0416	4.1119	4.1318	29.500	29.500	29.500	29.500
1/27/2019	22:08:33	94.03	4.0306	4.0403	4.1124	4.1305	29.500	29.500	29.500	29.500
1/27/2019	22:08:35	95.53	4.0312	4.0391	4.1104	4.1307	29.500	29.500	29.500	29.500
1/27/2019	22:08:36	96.78	4.0293	4.0380	4.1113	4.1314	29.500	29.500	29.500	29.500
1/27/2019	22:08:38	98.19	4.0274	4.0395	4.1104	4.1317	29.500	29.500	29.500	29.500
1/27/2019	22:08:39	99.83	4.0263	4.0393	4.1127	4.1326	29.500	29.500	29.500	29.500
1/27/2019	22:08:41	101.37	4.0271	4.0391	4.1126	4.1320	29.500	29.500	29.500	29.500
1/27/2019	22:08:42	102.89	4.0284	4.0379	4.1109	4.1325	29.500	29.500	29.500	29.500
1/27/2019	22:08:44	104.16	4.0279	4.0377	4.1086	4.1313	29.500	29.500	29.500	29.500
1/27/2019	22:08:45	105.94	4.0261	4.0360	4.1075	4.1291	29.500	29.500	29.500	29.500
1/27/2019	22:08:47	107.47	4.0250	4.0339	4.1083	4.1275	29.500	29.500	29.500	29.500
1/27/2019	22:08:48	108.86	4.0241	4.0333	4.1079	4.1268	29.500	29.500	29.500	29.500
1/27/2019	22:08:50	110.39	4.0249	4.0331	4.1065	4.1268	29.500	29.500	29.500	29.500
1/27/2019	22:08:51	111.78	4.0249	4.0338	4.1037	4.1255	29.500	29.500	29.500	29.500
1/27/2019	22:08:52	113.08	4.0227	4.0339	4.1020	4.1261	29.500	29.500	29.500	29.500
1/27/2019	22:08:54	114.84	4.0222	4.0336	4.0997	4.1254	29.500	29.500	29.500	29.500
1/27/2019	22:08:56	116.22	4.0208	4.0322	4.0991	4.1264	29.500	29.500	29.500	29.500
1/27/2019	22:08:57	117.39	4.0221	4.0321	4.1003	4.1241	29.500	29.500	29.500	29.500
1/27/2019	22:08:58	118.77	4.0211	4.0332	4.1014	4.1250	29.500	29.500	29.500	29.500
1/27/2019	22:09:00	120.39	4.0194	4.0338	4.1027	4.1231	29.500	29.500	29.500	29.500
1/27/2019	22:09:01	121.83	4.0183	4.0332	4.1030	4.1242	29.500	29.500	29.500	29.500
1/27/2019	22:09:03	123.56	4.0181	4.0324	4.1018	4.1245	29.500	29.500	29.500	29.500
1/27/2019	22:09:04	125.03	4.0186	4.0313	4.1014	4.1264	29.500	29.500	29.500	29.500
1/27/2019	22:09:06	126.33	4.0172	4.0306	4.1015	4.1264	29.500	29.500	29.500	29.500
1/27/2019	22:09:07	127.78	4.0172	4.0286	4.1020	4.1248	29.500	29.500	29.500	29.500
1/27/2019	22:09:09	129.53	4.0163	4.0284	4.1013	4.1230	29.500	29.500	29.500	29.500
1/27/2019	22:09:11	131.62	4.0172	4.0274	4.0997	4.1227	29.500	29.500	29.500	29.500
1/27/2019	22:09:12	132.87	4.0165	4.0280	4.1016	4.1215	29.500	29.500	29.500	29.500
1/27/2019	22:09:14	134.14	4.0163	4.0277	4.1033	4.1207	29.500	29.500	29.500	29.500
1/27/2019	22:09:15	135.37	4.0159	4.0279	4.1034	4.1205	29.500	29.500	29.500	29.500
1/27/2019	22:09:16	136.64	4.0165	4.0270	4.1018	4.1218	29.500	29.500	29.500	29.500
1/27/2019	22:09:17	137.87	4.0158	4.0282	4.1013	4.1248	29.500	29.500	29.500	29.500
1/27/2019	22:09:19	139.19	4.0136	4.0268	4.1003	4.1230	29.500	29.500	29.500	29.500
1/27/2019	22:09:20	140.45	4.0097	4.0273	4.0997	4.1227	29.500	29.500	29.500	29.500
1/27/2019	22:09:21	141.89	4.0090	4.0254	4.0992	4.1204	29.500	29.500	29.500	29.500
1/27/2019	22:09:23	143.56	4.0110	4.0262	4.0975	4.1207	29.500	29.500	29.500	29.500
1/27/2019	22:09:24	144.75	4.0116	4.0250	4.0959	4.1200	29.500	29.500	29.500	29.500
1/27/2019	22:09:25	145.94	4.0117	4.0269	4.0951	4.1184	29.500	29.500	29.500	29.500
1/27/2019	22:09:27	147.12	4.0107	4.0264	4.0949	4.1159	29.500	29.500	29.500	29.500
1/27/2019	22:09:28	148.80	4.0113	4.0270	4.0939	4.1150	29.500	29.500	29.500	29.500
1/27/2019	22:09:30	150.34	4.0100	4.0237	4.0949	4.1142	29.500	29.500	29.500	29.500
1/27/2019	22:09:31	151.89	4.0074	4.0236	4.0959	4.1174	29.500	29.500	29.500	29.500
1/27/2019	22:09:33	153.16	4.0061	4.0232	4.0979	4.1166	29.500	29.500	29.500	29.500
1/27/2019	22:09:34	154.42	4.0067	4.0236	4.0959	4.1153	29.500	29.500	29.500	29.500
1/27/2019	22:09:35	155.66	4.0083	4.0232	4.0951	4.1123	29.500	29.500	29.500	29.500
1/27/2019	22:09:36	156.84	4.0074	4.0232	4.0944	4.1110	29.500	29.500	29.500	29.500
1/27/2019	22:09:37	157.95	4.0069	4.0223	4.0951	4.1116	29.500	29.500	29.500	29.500
1/27/2019	22:09:39	159.23	4.0053	4.0216	4.0959	4.1102	29.500	29.500	29.500	29.500
1/27/2019	22:09:40	160.72	4.0030	4.0206	4.0961	4.1094	29.500	29.500	29.500	29.500
1/27/2019	22:09:41	162.09	4.0044	4.0211	4.0962	4.1108	29.500	29.500	29.500	29.500
1/27/2019	22:09:43	163.31	4.0043	4.0213	4.0941	4.1120	29.500	29.500	29.500	29.500
1/27/2019	22:09:44	164.47	4.0062	4.0218	4.0958	4.1130	29.500	29.500	29.500	29.500
1/27/2019	22:09:45	165.73	4.0026	4.0223	4.0944	4.1113	29.500	29.500	29.500	29.500
1/27/2019	22:09:46	166.94	4.0001	4.0224	4.0965	4.1100	29.500	29.500	29.500	29.500
1/27/2019	22:09:48	168.55	3.9998	4.0205	4.0938	4.1111	29.500	29.500	29.500	29.500
1/27/2019	22:09:49	169.91	4.0003	4.0195	4.0925	4.1125	29.500	29.500	29.500	29.500
1/27/2019	22:09:51	171.28	4.0030	4.0184	4.0903	4.1132	29.500	29.500	29.500	29.500
1/27/2019	22:09:52	172.44	4.0021	4.0187	4.0921	4.1127	29.500	29.500	29.500	29.500
1/27/2019	22:09:53	173.62	4.0016	4.0170	4.0928	4.1115	29.500	29.500	29.500	29.500
1/27/2019	22:09:54	174.81	4.0011	4.0176	4.0950	4.1119	29.500	29.500	29.500	29.500
1/27/2019	22:09:56	176.12	4.0003	4.0159	4.0924	4.1113	29.500	29.500	29.500	29.500
1/27/2019	22:09:57	177.50	3.9987	4.0158	4.0910	4.1111	29.500	29.500	29.500	29.500
1/27/2019	22:09:58	178.78	3.9980	4.0146	4.0882	4.1108	29.500	29.500	29.500	29.500
1/27/2019	22:10:00	180.16	3.9967	4.0146	4.0890	4.1096	29.500	29.500	29.500	29.500
1/27/2019	22:10:01	181.45	3.9986	4.0141	4.0899	4.1090	29.500	29.500	29.500	29.500
1/27/2019	22:10:02	182.81	3.9973	4.0131	4.0905	4.1093	29.500	29.500	29.500	29.500
1/27/2019	22:10:04	184.20	3.9970	4.0126	4.0893	4.1104	29.500	29.500	29.500	29.500
1/27/2019	22:10:05	185.53	3.9951	4.0137	4.0888	4.1105	29.500	29.500	29.500	29.500
1/27/2019	22:10:06	186.84	3.9924	4.0133	4.0890	4.1090	29.500	29.500	29.500	29.500
1/27/2019	22:10:07	188.02	3.9930	4.0161	4.0879	4.1085	29.500	29.500	29.500	29.500
1/27/2019	22:10:09	189.27	3.9924	4.0151	4.0882	4.1077	29.500	29.500	29.500	29.500
1/27/2019	22:10:10	190.86	3.9945	4.0156	4.0882	4.1071	29.500	29.500	29.500	29.500
1/27/2019	22:10:11	192.05	3.9918	4.0122	4.0885	4.1050	29.500	29.500	29.500	29.500
1/27/2019	22:10:13	193.30	3.9905	4.0112	4.0875	4.1038	29.500	29.500	29.500	29.500
1/27/2019	22:10:14	194.64	3.9897	4.0103	4.0867	4.1028	29.500	29.500	29.500	29.500
1/27/2019	22:10:15	195.91	3.9917	4.0094	4.0869	4.1040	29.500	29.500	29.500	29.500
1/27/2019	22:10:17	197.36	3.9915	4.0078	4.0868	4.1035	29.500	29.500	29.500	29.500
1/27/2019	22:10:18	198.73	3.9898	4.0074	4.0868	4.1023	29.500	29.500	29.500	29.500
1/27/2019	22:10:20	200.12	3.9883	4.0069	4.0872	4.1023	29.500	29.500	29.500	29.500
1/27/2019	22:10:21	201.36	3.9893	4.0074	4.0886	4.1021	29.500	29.500	29.500	29.500
1/27/2019	22:10:22	202.75	3.9896	4.0050	4.0879	4.1049	29.500	29.500	29.500	29.500
1/27/2019	22:10:23	204.02	3.9891	4.0033	4.0871	4.1038	29.500	29.500	29.500	29.500
1/27/2019	22:10:25	205.17	3.9873	4.0012	4.0864	4.1038	29.500	29.500	29.500	29.500
1/27/2019	22:10:26	206.34	3.9860	3.9994	4.0867	4.1019	29.500	29.500	29.500	29.500
1/27/2019	22:10:27	207.66	3.9857	3.9996	4.0868	4.1011	29.500	29.500	29.500	29.500
1/27/2019	22:10:28	209.02	3.9854	3.9995	4.0846	4.1013	29.500	29.500	29.500	29.500
1/27/2019	22:10:30	210.27	3.9847	4.0001	4.0843	4.1012	29.500	29.500	29.500	29.500
1/27/2019	22:10:31	211.42	3.9827	3.9996	4.0827	4.1024	29.500	29.500	29.500	29.500
1/27/2019	22:10:32	212.69	3.9817	4.0011	4.0843	4.1030	29.500	29.500	29.500	29.500
1/27/2019	22:10:33	214.08	3.9810	3.9998	4.0844	4.1047	29.500	29.500	29.500	29.500
1/27/2019	22:10:35	215.42	3.9810	3.9982	4.0853	4.1038	29.500	29.500	29.500	29.500
1/27/2019	22:10:36	216.83	3.9811	3.9959	4.0841	4.1032	29.500	29.500	29.500	29.500
1/27/2019	22:10:38	218.17	3.9793	3.9964	4.0826	4.1017	29.500	29.500	29.500	29.500
1/27/2019	22:10:39	219.41	3.9791	3.9986	4.0827	4.1001	29.500	29.500	29.500	29.500
1/27/2019	22:10:40	220.80	3.9786	3.9972	4.0833	4.1001	29.500	29.500	29.500	29.500
1/27/2019	22:10:42	222.31	3.9800	3.9958	4.0836	4.0997	29.500	29.500	29.500	29.500
1/27/2019	22:10:43	223.69	3.9791	3.9942	4.0819	4.1014	29.500	29.500	29.500	29.500
1/27/2019	22:10:44	224.95	3.9781	3.9939	4.0825	4.0988	29.500	29.500	29.500	29.500
1/27/2019	22:10:46	226.25	3.9770	3.9959	4.0833	4.0984	29.500	29.500	29.500	29.500
1/27/2019	22:10:47	227.45	3.9761	3.9947	4.0825	4.0981	29.500	29.500	29.500	29.500
1/27/2019	22:10:48	228.86	3.9765	3.9948	4.0806	4.0991	29.500	29.500	29.500	29.500
1/27/2019	22:10:50	230.30	3.9767	3.9926	4.0787	4.0974	29.500	29.500	29.500	29.500
1/27/2019	22:10:51	231.58	3.9780	3.9921	4.0787	4.0973	29.500	29.500	29.500	29.500
1/27/2019	22:10:52	232.80	3.9764	3.9921	4.0788	4.0966	29.500	29.500	29.500	29.500
1/27/2019	22:10:54	234.50	3.9746	3.9895	4.0798	4.0962	29.500	29.500	29.500	29.500
1/27/2019	22:10:55	235.80	3.9743	3.9884	4.0805	4.0957	29.500	29.500	29.500	29.500
1/27/2019	22:10:56	237.03	3.9743	3.9844	4.0815	4.0958	29.500	29.500	29.500	29.500
1/27/2019	22:10:58	238.41	3.9771	3.9849	4.0808	4.0965	29.500	29.500	29.500	29.500
1/27/2019	22:10:59	239.78	3.9764	3.9826	4.0811	4.0952	29.500	29.500	29.500	29.500
1/27/2019	22:11:01	241.20	3.9757	3.9837	4.0792	4.0938	29.500	29.500	29.500	29.500
1/27/2019	22:11:02	242.50	3.9724	3.9816	4.0785	4.0915	29.500	29.500	29.500	29.500
1/27/2019	22:11:03	243.91	3.9703	3.9810	4.0791	4.0926	29.500	29.500	29.500	29.500
1/27/2019	22:11:05	245.12	3.9692	3.9795	4.0797	4.0918	29.500	29.500	29.500	29.500
1/27/2019	22:11:06	246.33	3.9713	3.9789	4.0811	4.0922	29.500	29.500	29.500	29.500
1/27/2019	22:11:07	247.73	3.9727	3.9800	4.0798	4.0926	29.500	29.500	29.500	29.500
1/27/2019	22:11:08	248.89	3.9736	3.9794	4.0787	4.0937	29.500	29.500	29.500	29.500
1/27/2019	22:11:10	250.23	3.9714	3.9794	4.0766	4.0957	29.500	29.500	29.500	29.500
1/27/2019	22:11:11	251.67	3.9707	3.9782	4.0768	4.0922	29.500	29.500	29.500	29.500
1/27/2019	22:11:12	252.86	3.9716	3.9769	4.0777	4.0952	29.500	29.500	29.500	29.500
1/27/2019	22:11:14	254.14	3.9709	3.9757	4.0777	4.0916	29.500	29.500	29.500	29.500
1/27/2019	22:11:15	255.45	3.9700	3.9757	4.0764	4.0924	29.500	29.500	29.500	29.500
1/27/2019	22:11:16	256.66	3.9689	3.9770	4.0769	4.0888	29.500	29.500	29.500	29.500
1/27/2019	22:11:17	257.87	3.9693	3.9768	4.0763	4.0916	29.500	29.500	29.500	29.500
1/27/2019	22:11:18	259.05	3.9707	3.9742	4.0762	4.0932	29.500	29.500	29.500	29.500
1/27/2019	22:11:20	260.25	3.9705	3.9729	4.0745	4.0946	29.500	29.500	29.500	29.500
1/27/2019	22:11:21	261.55	3.9698	3.9746	4.0746	4.0935	29.500	29.500	29.500	29.500
1/27/2019	22:11:22	263.00	3.9686	3.9754	4.0748	4.0907	29.500	29.500	29.500	29.500
1/27/2019	22:11:24	264.36	3.9678	3.9766	4.0729	4.0900	29.500	29.500	29.500	29.500
1/27/2019	22:11:25	265.52	3.9670	3.9761	4.0732	4.0891	29.500	29.500	29.500	29.500
1/27/2019	22:11:26	266.69	3.9665	3.9750	4.0727	4.0889	29.500	29.500	29.500	29.500
1/27/2019	22:11:27	268.00	3.9665	3.9726	4.0731	4.0885	29.500	29.500	29.500	29.500
1/27/2019	22:11:29	269.41	3.9660	3.9731	4.0732	4.0892	29.500	29.500	29.500	29.500
1/27/2019	22:11:30	270.78	3.9649	3.9750	4.0725	4.0900	29.500	29.500	29.500	29.500
1/27/2019	22:11:31	271.94	3.9636	3.9750	4.0732	4.0889	29.500	29.500	29.500	29.500
1/27/2019	22:11:33	273.22	3.9648	3.9734	4.0728	4.0885	29.500	29.500	29.500	29.500
1/27/2019	22:11:34	274.42	3.9646	3.9727	4.0743	4.0892	29.500	29.500	29.500	29.500
1/27/2019	22:11:35	275.61	3.9635	3.9715	4.0753	4.0911	29.500	29.500	29.500	29.500
1/27/2019	22:11:36	276.78	3.9634	3.9718	4.0746	4.0923	29.500	29.500	29.500	29.500
1/27/2019	22:11:37	277.98	3.9616	3.9722	4.0729	4.0907	29.500	29.500	29.500	29.500
1/27/2019	22:11:39	279.25	3.9621	3.9750	4.0720	4.0908	29.500	29.500	29.500	29.500
1/27/2019	22:11:40	280.42	3.9594	3.9760	4.0724	4.0901	29.500	29.500	29.500	29.500
1/27/2019	22:11:41	281.67	3.9601	3.9728	4.0721	4.0897	29.500	29.500	29.500	29.500
1/27/2019	22:11:43	283.36	3.9597	3.9717	4.0723	4.0877	29.500	29.500	29.500	29.500
1/27/2019	22:11:44	284.59	3.9598	3.9695	4.0714	4.0869	29.500	29.500	29.500	29.500
1/27/2019	22:11:45	285.75	3.9608	3.9692	4.0701	4.0892	29.500	29.500	29.500	29.500
1/27/2019	22:11:46	286.98	3.9597	3.9657	4.0682	4.0879	29.500	29.500	29.500	29.500
1/27/2019	22:11:48	288.14	3.9612	3.9645	4.0686	4.0854	29.500	29.500	29.500	29.500
1/27/2019	22:11:49	289.42	3.9591	3.9636	4.0704	4.0826	29.500	29.500	29.500	29.500
1/27/2019	22:11:50	290.66	3.9607	3.9632	4.0727	4.0827	29.500	29.500	29.500	29.500
1/27/2019	22:11:52	292.25	3.9588	3.9617	4.0724	4.0850	29.500	29.500	29.500	29.500
1/27/2019	22:11:53	293.59	3.9588	3.9625	4.0720	4.0848	29.500	29.500	29.500	29.500
1/27/2019	22:11:54	295.03	3.9568	3.9621	4.0707	4.0823	29.500	29.500	29.500	29.500
1/27/2019	22:11:56	296.30	3.9556	3.9637	4.0699	4.0799	29.500	29.500	29.500	29.500
1/27/2019	22:11:57	297.67	3.9565	3.9650	4.0701	4.0794	29.500	29.500	29.500	29.500
1/27/2019	22:11:58	298.95	3.9565	3.9666	4.0680	4.0829	29.500	29.500	29.500	29.500
1/27/2019	22:12:00	300.12	3.9563	3.9645	4.0686	4.0854	29.500	29.500	29.500	29.500
1/27/2019	22:12:01	301.80	3.9558	3.9621	4.0678	4.0890	29.500	29.500	29.500	29.500
1/27/2019	22:12:02	303.08	3.9558	3.9609	4.0697	4.0867	29.500	29.500	29.500	29.500
1/27/2019	22:12:04	304.23	3.9557	3.9614	4.0697	4.0853	29.500	29.500	29.500	29.500
1/27/2019	22:12:05	305.41	3.9546	3.9631	4.0699	4.0822	29.500	29.500	29.500	29.500
1/27/2019	22:12:06	306.61	3.9543	3.9622	4.0696	4.0846	29.500	29.500	29.500	29.500
1/27/2019	22:12:07	307.80	3.9543	3.9603	4.0689	4.0830	29.500	29.500	29.500	29.500
1/27/2019	22:12:08	309.00	3.9526	3.9605	4.0683	4.0831	29.500	29.500	29.500	29.500
1/27/2019	22:12:10	310.17	3.9524	3.9616	4.0675	4.0792	29.500	29.500	29.500	29.500
1/27/2019	22:12:11	311.33	3.9517	3.9630	4.0675	4.0783	29.500	29.500	29.500	29.500
1/27/2019	22:12:12	312.92	3.9510	3.9613	4.0674	4.0786	29.500	29.500	29.500	29.500
1/27/2019	22:12:14	314.25	3.9497	3.9607	4.0675	4.0788	29.500	29.500	29.500	29.500
1/27/2019	22:12:15	315.58	3.9499	3.9611	4.0671	4.0804	29.500	29.500	29.500	29.500
1/27/2019	22:12:16	317.00	3.9507	3.9610	4.0657	4.0798	29.500	29.500	29.500	29.500
1/27/2019	22:12:18	318.17	3.9502	3.9615	4.0644	4.0802	29.500	29.500	29.500	29.500
1/27/2019	22:12:19	319.41	3.9499	3.9592	4.0636	4.0806	29.500	29.500	29.500	29.500
1/27/2019	22:12:20	320.64	3.9499	3.9580	4.0644	4.0795	29.500	29.500	29.500	29.500
1/27/2019	22:12:21	321.77	3.9496	3.9577	4.0653	4.0806	29.500	29.500	29.500	29.500
1/27/2019	22:12:22	323.03	3.9498	3.9577	4.0647	4.0800	29.500	29.500	29.500	29.500
1/27/2019	22:12:24	324.17	3.9496	3.9572	4.0643	4.0792	29.500	29.500	29.500	29.500
1/27/2019	22:12:25	325.34	3.9493	3.9566	4.0633	4.0786	29.500	29.500	29.500	29.500
1/27/2019	22:12:26	326.73	3.9483	3.9581	4.0646	4.0776	29.500	29.500	29.500	29.500
1/27/2019	22:12:27	327.98	3.9469	3.9588	4.0629	4.0783	29.500	29.500	29.500	29.500
1/27/2019	22:12:29	329.20	3.9486	3.9581	4.0633	4.0775	29.500	29.500	29.500	29.500
1/27/2019	22:12:30	330.44	3.9484	3.9559	4.0639	4.0765	29.500	29.500	29.500	29.500
1/27/2019	22:12:31	331.72	3.9486	3.9540	4.0664	4.0784	29.500	29.500	29.500	29.500
1/27/2019	22:12:32	333.08	3.9462	3.9540	4.0653	4.0796	29.500	29.500	29.500	29.500
1/27/2019	22:12:34	334.67	3.9454	3.9560	4.0640	4.0815	29.500	29.500	29.500	29.500
1/27/2019	22:12:35	335.98	3.9458	3.9563	4.0620	4.0802	29.500	29.500	29.500	29.500
1/27/2019	22:12:37	337.30	3.9440	3.9559	4.0612	4.0800	29.500	29.500	29.500	29.500
1/27/2019	22:12:38	338.45	3.9435	3.9540	4.0592	4.0783	29.500	29.500	29.500	29.500
1/27/2019	22:12:39	339.61	3.9414	3.9542	4.0599	4.0748	29.500	29.500	29.500	29.500
1/27/2019	22:12:40	340.78	3.9425	3.9529	4.0606	4.0725	29.500	29.500	29.500	29.500
1/27/2019	22:12:41	342.02	3.9427	3.9518	4.0601	4.0712	29.500	29.500	29.500	29.500
1/27/2019	22:12:43	343.25	3.9423	3.9517	4.0587	4.0713	29.500	29.500	29.500	29.500
1/27/2019	22:12:44	344.48	3.9421	3.9520	4.0597	4.0712	29.500	29.500	29.500	29.500
1/27/2019	22:12:45	345.62	3.9396	3.9524	4.0618	4.0724	29.500	29.500	29.500	29.500
