Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_29.5B	Ch2_O2_13|T2_29.5B	Ch3_O2_14|T2_29.5B	Ch4_O2_15|T2_29.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	07:14:17	52.86	4.1001	4.1217	4.1051	4.1590	27.000	27.000	27.000	27.000
1/28/2019	07:14:18	54.17	4.0992	4.1195	4.1076	4.1616	27.000	27.000	27.000	27.000
1/28/2019	07:14:19	55.44	4.0973	4.1200	4.1074	4.1595	27.000	27.000	27.000	27.000
1/28/2019	07:14:20	56.69	4.0977	4.1187	4.1056	4.1581	27.000	27.000	27.000	27.000
1/28/2019	07:14:22	58.09	4.0984	4.1178	4.1066	4.1565	27.000	27.000	27.000	27.000
1/28/2019	07:14:23	59.33	4.0981	4.1165	4.1091	4.1566	27.000	27.000	27.000	27.000
1/28/2019	07:14:24	60.67	4.1000	4.1146	4.1116	4.1584	27.000	27.000	27.000	27.000
1/28/2019	07:14:26	61.97	4.1054	4.1153	4.1111	4.1618	27.000	27.000	27.000	27.000
1/28/2019	07:14:27	63.25	4.1070	4.1162	4.1110	4.1640	27.000	27.000	27.000	27.000
1/28/2019	07:14:28	64.58	4.1058	4.1168	4.1108	4.1632	27.000	27.000	27.000	27.000
1/28/2019	07:14:30	65.95	4.1006	4.1152	4.1112	4.1595	27.000	27.000	27.000	27.000
1/28/2019	07:14:31	67.17	4.0989	4.1133	4.1122	4.1577	27.000	27.000	27.000	27.000
1/28/2019	07:14:32	68.48	4.0992	4.1146	4.1129	4.1564	27.000	27.000	27.000	27.000
1/28/2019	07:14:33	69.81	4.0988	4.1152	4.1163	4.1574	27.000	27.000	27.000	27.000
1/28/2019	07:14:35	71.22	4.0988	4.1175	4.1166	4.1575	27.000	27.000	27.000	27.000
1/28/2019	07:14:36	72.50	4.0971	4.1166	4.1176	4.1582	27.000	27.000	27.000	27.000
1/28/2019	07:14:38	73.84	4.0957	4.1179	4.1160	4.1576	27.000	27.000	27.000	27.000
1/28/2019	07:14:39	75.14	4.0944	4.1177	4.1146	4.1593	27.000	27.000	27.000	27.000
1/28/2019	07:14:40	76.41	4.0941	4.1186	4.1121	4.1614	27.000	27.000	27.000	27.000
1/28/2019	07:14:41	77.75	4.0965	4.1179	4.1099	4.1622	27.000	27.000	27.000	27.000
1/28/2019	07:14:43	79.06	4.0973	4.1180	4.1086	4.1617	27.000	27.000	27.000	27.000
1/28/2019	07:14:44	80.42	4.1005	4.1174	4.1085	4.1585	27.000	27.000	27.000	27.000
1/28/2019	07:14:45	81.80	4.1021	4.1171	4.1085	4.1586	27.000	27.000	27.000	27.000
1/28/2019	07:14:47	83.11	4.1043	4.1156	4.1077	4.1590	27.000	27.000	27.000	27.000
1/28/2019	07:14:48	84.39	4.1044	4.1161	4.1053	4.1601	27.000	27.000	27.000	27.000
1/28/2019	07:14:49	85.69	4.1024	4.1166	4.1048	4.1609	27.000	27.000	27.000	27.000
1/28/2019	07:14:51	87.12	4.1024	4.1168	4.1067	4.1617	27.000	27.000	27.000	27.000
1/28/2019	07:14:52	88.47	4.0996	4.1151	4.1094	4.1644	27.000	27.000	27.000	27.000
1/28/2019	07:14:54	89.84	4.0988	4.1135	4.1098	4.1648	27.000	27.000	27.000	27.000
1/28/2019	07:14:55	91.08	4.0976	4.1138	4.1086	4.1613	27.000	27.000	27.000	27.000
1/28/2019	07:14:56	92.48	4.1010	4.1150	4.1082	4.1585	27.000	27.000	27.000	27.000
1/28/2019	07:14:57	93.77	4.1047	4.1144	4.1099	4.1570	27.000	27.000	27.000	27.000
1/28/2019	07:14:59	95.14	4.1078	4.1139	4.1125	4.1573	27.000	27.000	27.000	27.000
1/28/2019	07:15:00	96.45	4.1078	4.1122	4.1158	4.1565	27.000	27.000	27.000	27.000
1/28/2019	07:15:01	97.77	4.1053	4.1113	4.1177	4.1555	27.000	27.000	27.000	27.000
1/28/2019	07:15:03	99.12	4.1042	4.1086	4.1176	4.1574	27.000	27.000	27.000	27.000
1/28/2019	07:15:04	100.45	4.1016	4.1080	4.1152	4.1577	27.000	27.000	27.000	27.000
1/28/2019	07:15:06	101.84	4.0992	4.1092	4.1130	4.1598	27.000	27.000	27.000	27.000
1/28/2019	07:15:07	103.09	4.0947	4.1120	4.1113	4.1588	27.000	27.000	27.000	27.000
1/28/2019	07:15:08	104.42	4.0948	4.1129	4.1104	4.1586	27.000	27.000	27.000	27.000
1/28/2019	07:15:09	105.73	4.0980	4.1128	4.1081	4.1569	27.000	27.000	27.000	27.000
1/28/2019	07:15:11	107.02	4.1002	4.1125	4.1060	4.1574	27.000	27.000	27.000	27.000
1/28/2019	07:15:12	108.41	4.1021	4.1114	4.1040	4.1571	27.000	27.000	27.000	27.000
1/28/2019	07:15:13	109.78	4.1024	4.1101	4.1039	4.1574	27.000	27.000	27.000	27.000
1/28/2019	07:15:15	111.09	4.1037	4.1088	4.1052	4.1576	27.000	27.000	27.000	27.000
1/28/2019	07:15:16	112.25	4.1017	4.1081	4.1059	4.1580	27.000	27.000	27.000	27.000
1/28/2019	07:15:17	113.48	4.0989	4.1075	4.1072	4.1566	27.000	27.000	27.000	27.000
1/28/2019	07:15:18	114.75	4.0965	4.1050	4.1082	4.1566	27.000	27.000	27.000	27.000
1/28/2019	07:15:20	116.12	4.0952	4.1040	4.1094	4.1567	27.000	27.000	27.000	27.000
1/28/2019	07:15:21	117.44	4.0949	4.1047	4.1093	4.1590	27.000	27.000	27.000	27.000
1/28/2019	07:15:22	118.78	4.0935	4.1056	4.1061	4.1586	27.000	27.000	27.000	27.000
1/28/2019	07:15:24	120.03	4.0929	4.1057	4.1007	4.1601	27.000	27.000	27.000	27.000
1/28/2019	07:15:25	121.27	4.0927	4.1042	4.0943	4.1580	27.000	27.000	27.000	27.000
1/28/2019	07:15:26	122.58	4.0935	4.1047	4.0907	4.1554	27.000	27.000	27.000	27.000
1/28/2019	07:15:28	123.97	4.0951	4.1036	4.0900	4.1533	27.000	27.000	27.000	27.000
1/28/2019	07:15:29	125.28	4.0992	4.1042	4.0913	4.1523	27.000	27.000	27.000	27.000
1/28/2019	07:15:30	126.69	4.1019	4.1025	4.0937	4.1526	27.000	27.000	27.000	27.000
1/28/2019	07:15:32	128.03	4.1029	4.1027	4.0956	4.1531	27.000	27.000	27.000	27.000
1/28/2019	07:15:33	129.34	4.1006	4.1015	4.0991	4.1559	27.000	27.000	27.000	27.000
1/28/2019	07:15:34	130.66	4.0997	4.1022	4.1022	4.1596	27.000	27.000	27.000	27.000
1/28/2019	07:15:36	131.83	4.0981	4.1015	4.1050	4.1612	27.000	27.000	27.000	27.000
1/28/2019	07:15:37	133.16	4.0955	4.1012	4.1039	4.1611	27.000	27.000	27.000	27.000
1/28/2019	07:15:38	134.56	4.0955	4.1008	4.1025	4.1568	27.000	27.000	27.000	27.000
1/28/2019	07:15:40	135.92	4.0957	4.1017	4.1027	4.1523	27.000	27.000	27.000	27.000
1/28/2019	07:15:41	137.17	4.0989	4.1013	4.1033	4.1503	27.000	27.000	27.000	27.000
1/28/2019	07:15:42	138.50	4.0991	4.1002	4.1025	4.1539	27.000	27.000	27.000	27.000
1/28/2019	07:15:44	139.84	4.0963	4.0985	4.1003	4.1576	27.000	27.000	27.000	27.000
1/28/2019	07:15:45	141.06	4.0930	4.0974	4.0969	4.1598	27.000	27.000	27.000	27.000
1/28/2019	07:15:46	142.50	4.0919	4.0949	4.0959	4.1576	27.000	27.000	27.000	27.000
1/28/2019	07:15:47	143.75	4.0938	4.0943	4.0929	4.1563	27.000	27.000	27.000	27.000
1/28/2019	07:15:49	145.14	4.0961	4.0938	4.0930	4.1523	27.000	27.000	27.000	27.000
1/28/2019	07:15:50	146.42	4.0967	4.0956	4.0904	4.1521	27.000	27.000	27.000	27.000
1/28/2019	07:15:51	147.67	4.1020	4.0960	4.0904	4.1516	27.000	27.000	27.000	27.000
1/28/2019	07:15:53	148.89	4.1038	4.0957	4.0895	4.1536	27.000	27.000	27.000	27.000
1/28/2019	07:15:54	150.30	4.1053	4.0919	4.0919	4.1544	27.000	27.000	27.000	27.000
1/28/2019	07:15:55	151.59	4.1022	4.0906	4.0929	4.1547	27.000	27.000	27.000	27.000
1/28/2019	07:15:57	153.02	4.0984	4.0892	4.0938	4.1566	27.000	27.000	27.000	27.000
1/28/2019	07:15:58	154.44	4.0960	4.0911	4.0912	4.1603	27.000	27.000	27.000	27.000
1/28/2019	07:15:59	155.72	4.0949	4.0930	4.0900	4.1635	27.000	27.000	27.000	27.000
1/28/2019	07:16:01	157.00	4.0984	4.0934	4.0908	4.1645	27.000	27.000	27.000	27.000
1/28/2019	07:16:02	158.42	4.0997	4.0937	4.0932	4.1612	27.000	27.000	27.000	27.000
1/28/2019	07:16:03	159.70	4.0984	4.0903	4.0925	4.1598	27.000	27.000	27.000	27.000
1/28/2019	07:16:05	161.30	4.0963	4.0903	4.0916	4.1568	27.000	27.000	27.000	27.000
1/28/2019	07:16:06	162.67	4.0961	4.0898	4.0920	4.1559	27.000	27.000	27.000	27.000
1/28/2019	07:16:08	164.03	4.0965	4.0912	4.0950	4.1545	27.000	27.000	27.000	27.000
1/28/2019	07:16:09	165.45	4.1001	4.0929	4.0958	4.1542	27.000	27.000	27.000	27.000
1/28/2019	07:16:11	167.22	4.1008	4.0928	4.0958	4.1554	27.000	27.000	27.000	27.000
1/28/2019	07:16:12	168.62	4.1033	4.0925	4.0963	4.1585	27.000	27.000	27.000	27.000
1/28/2019	07:16:14	170.02	4.1018	4.0904	4.0954	4.1602	27.000	27.000	27.000	27.000
1/28/2019	07:16:15	171.62	4.1007	4.0921	4.0950	4.1589	27.000	27.000	27.000	27.000
1/28/2019	07:16:17	172.83	4.0977	4.0921	4.0926	4.1563	27.000	27.000	27.000	27.000
1/28/2019	07:16:18	174.23	4.0922	4.0921	4.0930	4.1581	27.000	27.000	27.000	27.000
1/28/2019	07:16:19	175.52	4.0900	4.0925	4.0941	4.1596	27.000	27.000	27.000	27.000
1/28/2019	07:16:21	177.14	4.0912	4.0943	4.0945	4.1597	27.000	27.000	27.000	27.000
1/28/2019	07:16:22	178.67	4.0957	4.0963	4.0962	4.1558	27.000	27.000	27.000	27.000
1/28/2019	07:16:24	179.98	4.0965	4.0971	4.0934	4.1554	27.000	27.000	27.000	27.000
1/28/2019	07:16:25	181.70	4.0955	4.0966	4.0918	4.1547	27.000	27.000	27.000	27.000
1/28/2019	07:16:27	182.95	4.0936	4.0952	4.0851	4.1567	27.000	27.000	27.000	27.000
1/28/2019	07:16:28	184.23	4.0940	4.0948	4.0826	4.1552	27.000	27.000	27.000	27.000
1/28/2019	07:16:30	185.89	4.0933	4.0952	4.0806	4.1532	27.000	27.000	27.000	27.000
1/28/2019	07:16:31	187.37	4.0955	4.0964	4.0808	4.1517	27.000	27.000	27.000	27.000
1/28/2019	07:16:32	188.59	4.0989	4.0963	4.0821	4.1530	27.000	27.000	27.000	27.000
1/28/2019	07:16:34	190.52	4.1024	4.0951	4.0808	4.1548	27.000	27.000	27.000	27.000
1/28/2019	07:16:36	191.97	4.1007	4.0945	4.0815	4.1558	27.000	27.000	27.000	27.000
1/28/2019	07:16:37	193.09	4.0964	4.0935	4.0789	4.1555	27.000	27.000	27.000	27.000
1/28/2019	07:16:38	194.27	4.0934	4.0934	4.0811	4.1555	27.000	27.000	27.000	27.000
1/28/2019	07:16:40	196.06	4.0927	4.0938	4.0805	4.1560	27.000	27.000	27.000	27.000
1/28/2019	07:16:41	197.42	4.0932	4.0926	4.0810	4.1561	27.000	27.000	27.000	27.000
1/28/2019	07:16:43	198.83	4.0935	4.0921	4.0791	4.1557	27.000	27.000	27.000	27.000
1/28/2019	07:16:44	200.55	4.0927	4.0910	4.0797	4.1545	27.000	27.000	27.000	27.000
1/28/2019	07:16:46	202.09	4.0912	4.0925	4.0783	4.1541	27.000	27.000	27.000	27.000
1/28/2019	07:16:47	203.33	4.0920	4.0913	4.0787	4.1537	27.000	27.000	27.000	27.000
1/28/2019	07:16:49	205.08	4.0926	4.0912	4.0777	4.1530	27.000	27.000	27.000	27.000
1/28/2019	07:16:50	206.23	4.0952	4.0908	4.0790	4.1522	27.000	27.000	27.000	27.000
1/28/2019	07:16:51	207.47	4.0914	4.0913	4.0770	4.1527	27.000	27.000	27.000	27.000
1/28/2019	07:16:53	208.98	4.0902	4.0926	4.0765	4.1548	27.000	27.000	27.000	27.000
1/28/2019	07:16:54	210.58	4.0918	4.0925	4.0757	4.1584	27.000	27.000	27.000	27.000
1/28/2019	07:16:56	212.02	4.0952	4.0939	4.0769	4.1614	27.000	27.000	27.000	27.000
1/28/2019	07:16:57	213.45	4.1000	4.0954	4.0761	4.1625	27.000	27.000	27.000	27.000
1/28/2019	07:16:59	215.00	4.0977	4.0950	4.0731	4.1610	27.000	27.000	27.000	27.000
1/28/2019	07:17:00	216.14	4.0983	4.0933	4.0724	4.1610	27.000	27.000	27.000	27.000
1/28/2019	07:17:01	217.66	4.0940	4.0916	4.0730	4.1590	27.000	27.000	27.000	27.000
1/28/2019	07:17:03	219.22	4.0932	4.0930	4.0755	4.1570	27.000	27.000	27.000	27.000
1/28/2019	07:17:04	220.58	4.0930	4.0930	4.0765	4.1554	27.000	27.000	27.000	27.000
1/28/2019	07:17:06	221.94	4.0938	4.0922	4.0774	4.1573	27.000	27.000	27.000	27.000
1/28/2019	07:17:07	223.34	4.0927	4.0887	4.0783	4.1593	27.000	27.000	27.000	27.000
1/28/2019	07:17:09	224.83	4.0901	4.0879	4.0806	4.1592	27.000	27.000	27.000	27.000
1/28/2019	07:17:10	226.09	4.0897	4.0880	4.0833	4.1583	27.000	27.000	27.000	27.000
1/28/2019	07:17:11	227.37	4.0914	4.0890	4.0873	4.1581	27.000	27.000	27.000	27.000
1/28/2019	07:17:13	229.14	4.0916	4.0908	4.0885	4.1564	27.000	27.000	27.000	27.000
1/28/2019	07:17:14	230.45	4.0933	4.0904	4.0890	4.1551	27.000	27.000	27.000	27.000
1/28/2019	07:17:15	231.81	4.0927	4.0899	4.0888	4.1519	27.000	27.000	27.000	27.000
1/28/2019	07:17:17	233.48	4.0926	4.0889	4.0880	4.1531	27.000	27.000	27.000	27.000
1/28/2019	07:17:18	234.77	4.0903	4.0886	4.0873	4.1533	27.000	27.000	27.000	27.000
1/28/2019	07:17:20	236.09	4.0895	4.0897	4.0867	4.1565	27.000	27.000	27.000	27.000
1/28/2019	07:17:21	237.56	4.0887	4.0908	4.0882	4.1565	27.000	27.000	27.000	27.000
1/28/2019	07:17:23	239.17	4.0869	4.0897	4.0879	4.1568	27.000	27.000	27.000	27.000
1/28/2019	07:17:24	240.53	4.0852	4.0883	4.0870	4.1557	27.000	27.000	27.000	27.000
1/28/2019	07:17:26	241.92	4.0867	4.0866	4.0855	4.1570	27.000	27.000	27.000	27.000
1/28/2019	07:17:27	243.62	4.0882	4.0867	4.0846	4.1565	27.000	27.000	27.000	27.000
1/28/2019	07:17:29	244.98	4.0883	4.0879	4.0833	4.1565	27.000	27.000	27.000	27.000
1/28/2019	07:17:30	246.14	4.0844	4.0860	4.0808	4.1555	27.000	27.000	27.000	27.000
1/28/2019	07:17:31	247.72	4.0853	4.0869	4.0786	4.1575	27.000	27.000	27.000	27.000
1/28/2019	07:17:33	249.14	4.0891	4.0865	4.0757	4.1586	27.000	27.000	27.000	27.000
1/28/2019	07:17:34	250.53	4.0931	4.0889	4.0775	4.1604	27.000	27.000	27.000	27.000
1/28/2019	07:17:36	252.23	4.0921	4.0891	4.0765	4.1593	27.000	27.000	27.000	27.000
1/28/2019	07:17:38	254.11	4.0873	4.0885	4.0767	4.1567	27.000	27.000	27.000	27.000
1/28/2019	07:17:39	255.50	4.0846	4.0915	4.0717	4.1544	27.000	27.000	27.000	27.000
1/28/2019	07:17:40	256.75	4.0856	4.0924	4.0725	4.1526	27.000	27.000	27.000	27.000
1/28/2019	07:17:42	258.47	4.0848	4.0941	4.0719	4.1542	27.000	27.000	27.000	27.000
1/28/2019	07:17:44	259.91	4.0852	4.0929	4.0734	4.1509	27.000	27.000	27.000	27.000
1/28/2019	07:17:45	261.58	4.0836	4.0909	4.0709	4.1527	27.000	27.000	27.000	27.000
1/28/2019	07:17:47	263.08	4.0881	4.0920	4.0721	4.1512	27.000	27.000	27.000	27.000
1/28/2019	07:17:48	264.30	4.0894	4.0905	4.0721	4.1540	27.000	27.000	27.000	27.000
1/28/2019	07:17:49	265.48	4.0897	4.0901	4.0729	4.1527	27.000	27.000	27.000	27.000
1/28/2019	07:17:51	266.97	4.0901	4.0869	4.0720	4.1529	27.000	27.000	27.000	27.000
1/28/2019	07:17:52	268.30	4.0896	4.0855	4.0715	4.1526	27.000	27.000	27.000	27.000
1/28/2019	07:17:53	269.48	4.0881	4.0858	4.0724	4.1520	27.000	27.000	27.000	27.000
1/28/2019	07:17:55	271.19	4.0848	4.0858	4.0706	4.1549	27.000	27.000	27.000	27.000
1/28/2019	07:17:57	273.00	4.0837	4.0866	4.0698	4.1549	27.000	27.000	27.000	27.000
1/28/2019	07:17:58	274.27	4.0857	4.0843	4.0688	4.1559	27.000	27.000	27.000	27.000
1/28/2019	07:17:59	275.72	4.0874	4.0849	4.0694	4.1553	27.000	27.000	27.000	27.000
1/28/2019	07:18:01	277.23	4.0888	4.0831	4.0685	4.1553	27.000	27.000	27.000	27.000
1/28/2019	07:18:02	278.47	4.0885	4.0834	4.0678	4.1548	27.000	27.000	27.000	27.000
1/28/2019	07:18:04	279.95	4.0877	4.0816	4.0673	4.1524	27.000	27.000	27.000	27.000
1/28/2019	07:18:05	281.64	4.0877	4.0818	4.0660	4.1528	27.000	27.000	27.000	27.000
1/28/2019	07:18:07	282.91	4.0875	4.0803	4.0646	4.1514	27.000	27.000	27.000	27.000
1/28/2019	07:18:08	284.06	4.0845	4.0794	4.0641	4.1484	27.000	27.000	27.000	27.000
1/28/2019	07:18:09	285.20	4.0823	4.0791	4.0629	4.1468	27.000	27.000	27.000	27.000
1/28/2019	07:18:10	286.67	4.0829	4.0802	4.0644	4.1454	27.000	27.000	27.000	27.000
1/28/2019	07:18:12	288.09	4.0873	4.0811	4.0637	4.1465	27.000	27.000	27.000	27.000
1/28/2019	07:18:13	289.48	4.0874	4.0814	4.0648	4.1472	27.000	27.000	27.000	27.000
1/28/2019	07:18:15	291.14	4.0844	4.0823	4.0638	4.1518	27.000	27.000	27.000	27.000
1/28/2019	07:18:16	292.52	4.0807	4.0809	4.0642	4.1558	27.000	27.000	27.000	27.000
1/28/2019	07:18:18	293.84	4.0813	4.0825	4.0661	4.1566	27.000	27.000	27.000	27.000
1/28/2019	07:18:19	295.08	4.0819	4.0816	4.0634	4.1541	27.000	27.000	27.000	27.000
1/28/2019	07:18:20	296.67	4.0849	4.0816	4.0625	4.1526	27.000	27.000	27.000	27.000
1/28/2019	07:18:22	298.09	4.0853	4.0786	4.0592	4.1526	27.000	27.000	27.000	27.000
1/28/2019	07:18:23	299.53	4.0877	4.0783	4.0576	4.1551	27.000	27.000	27.000	27.000
1/28/2019	07:18:25	301.61	4.0892	4.0786	4.0557	4.1545	27.000	27.000	27.000	27.000
1/28/2019	07:18:27	302.95	4.0929	4.0787	4.0526	4.1540	27.000	27.000	27.000	27.000
1/28/2019	07:18:28	304.36	4.0956	4.0774	4.0533	4.1526	27.000	27.000	27.000	27.000
1/28/2019	07:18:30	306.02	4.0972	4.0763	4.0542	4.1536	27.000	27.000	27.000	27.000
1/28/2019	07:18:31	307.22	4.0976	4.0741	4.0575	4.1540	27.000	27.000	27.000	27.000
1/28/2019	07:18:32	308.48	4.0960	4.0742	4.0601	4.1541	27.000	27.000	27.000	27.000
1/28/2019	07:18:34	310.08	4.0906	4.0738	4.0606	4.1532	27.000	27.000	27.000	27.000
1/28/2019	07:18:35	311.53	4.0869	4.0751	4.0608	4.1524	27.000	27.000	27.000	27.000
1/28/2019	07:18:37	312.91	4.0848	4.0755	4.0594	4.1488	27.000	27.000	27.000	27.000
1/28/2019	07:18:38	314.66	4.0851	4.0753	4.0606	4.1475	27.000	27.000	27.000	27.000
1/28/2019	07:18:40	316.31	4.0832	4.0754	4.0616	4.1471	27.000	27.000	27.000	27.000
1/28/2019	07:18:42	317.89	4.0821	4.0740	4.0663	4.1488	27.000	27.000	27.000	27.000
1/28/2019	07:18:43	319.66	4.0823	4.0731	4.0661	4.1497	27.000	27.000	27.000	27.000
1/28/2019	07:18:45	321.09	4.0849	4.0708	4.0664	4.1497	27.000	27.000	27.000	27.000
1/28/2019	07:18:46	322.37	4.0869	4.0697	4.0660	4.1486	27.000	27.000	27.000	27.000
1/28/2019	07:18:47	323.69	4.0886	4.0690	4.0687	4.1487	27.000	27.000	27.000	27.000
1/28/2019	07:18:49	325.12	4.0864	4.0691	4.0706	4.1485	27.000	27.000	27.000	27.000
1/28/2019	07:18:50	326.55	4.0849	4.0689	4.0698	4.1512	27.000	27.000	27.000	27.000
1/28/2019	07:18:51	327.80	4.0829	4.0698	4.0689	4.1500	27.000	27.000	27.000	27.000
1/28/2019	07:18:53	329.55	4.0846	4.0700	4.0672	4.1507	27.000	27.000	27.000	27.000
1/28/2019	07:18:55	330.91	4.0837	4.0716	4.0671	4.1485	27.000	27.000	27.000	27.000
1/28/2019	07:18:56	332.44	4.0833	4.0697	4.0674	4.1511	27.000	27.000	27.000	27.000
1/28/2019	07:18:58	334.06	4.0818	4.0700	4.0680	4.1523	27.000	27.000	27.000	27.000
1/28/2019	07:18:59	335.52	4.0819	4.0691	4.0668	4.1533	27.000	27.000	27.000	27.000
1/28/2019	07:19:00	336.81	4.0850	4.0684	4.0657	4.1515	27.000	27.000	27.000	27.000
1/28/2019	07:19:02	338.08	4.0859	4.0657	4.0639	4.1512	27.000	27.000	27.000	27.000
1/28/2019	07:19:03	339.56	4.0892	4.0642	4.0612	4.1502	27.000	27.000	27.000	27.000
1/28/2019	07:19:05	341.00	4.0894	4.0653	4.0589	4.1511	27.000	27.000	27.000	27.000
1/28/2019	07:19:06	342.23	4.0920	4.0680	4.0569	4.1485	27.000	27.000	27.000	27.000
1/28/2019	07:19:08	343.97	4.0867	4.0676	4.0548	4.1492	27.000	27.000	27.000	27.000
1/28/2019	07:19:09	345.14	4.0868	4.0670	4.0524	4.1476	27.000	27.000	27.000	27.000
1/28/2019	07:19:10	346.33	4.0862	4.0647	4.0503	4.1474	27.000	27.000	27.000	27.000
1/28/2019	07:19:12	348.37	4.0880	4.0653	4.0511	4.1481	27.000	27.000	27.000	27.000
1/28/2019	07:19:13	349.72	4.0854	4.0667	4.0510	4.1481	27.000	27.000	27.000	27.000
1/28/2019	07:19:15	351.09	4.0822	4.0691	4.0519	4.1499	27.000	27.000	27.000	27.000
1/28/2019	07:19:16	352.34	4.0814	4.0689	4.0511	4.1504	27.000	27.000	27.000	27.000
1/28/2019	07:19:18	353.98	4.0789	4.0671	4.0500	4.1529	27.000	27.000	27.000	27.000
1/28/2019	07:19:19	355.23	4.0781	4.0652	4.0499	4.1524	27.000	27.000	27.000	27.000
1/28/2019	07:19:20	356.56	4.0801	4.0642	4.0508	4.1514	27.000	27.000	27.000	27.000
1/28/2019	07:19:22	358.41	4.0837	4.0647	4.0517	4.1493	27.000	27.000	27.000	27.000
1/28/2019	07:19:23	359.78	4.0837	4.0627	4.0508	4.1481	27.000	27.000	27.000	27.000
