Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_27A	Ch2_O2_13|T1_27A	Ch3_O2_14|T1_27A	Ch4_O2_15|T1_27A	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	23:13:58	33.69	4.0183	4.2476	4.0897	4.0735	27.000	27.000	27.000	27.000
1/27/2019	23:14:00	35.81	4.0176	4.2488	4.0866	4.0760	27.000	27.000	27.000	27.000
1/27/2019	23:14:03	38.23	4.0147	4.2497	4.0837	4.0779	27.000	27.000	27.000	27.000
1/27/2019	23:14:05	40.44	4.0124	4.2498	4.0805	4.0801	27.000	27.000	27.000	27.000
1/27/2019	23:14:07	42.48	4.0126	4.2490	4.0776	4.0809	27.000	27.000	27.000	27.000
1/27/2019	23:14:09	44.23	4.0136	4.2473	4.0767	4.0829	27.000	27.000	27.000	27.000
1/27/2019	23:14:12	47.28	4.0130	4.2458	4.0746	4.0823	27.000	27.000	27.000	27.000
1/27/2019	23:14:14	49.45	4.0106	4.2454	4.0731	4.0841	27.000	27.000	27.000	27.000
1/27/2019	23:14:16	51.41	4.0099	4.2454	4.0724	4.0836	27.000	27.000	27.000	27.000
1/27/2019	23:14:18	53.36	4.0080	4.2466	4.0719	4.0851	27.000	27.000	27.000	27.000
1/27/2019	23:14:19	55.06	4.0068	4.2468	4.0723	4.0843	27.000	27.000	27.000	27.000
1/27/2019	23:14:21	56.73	4.0051	4.2470	4.0706	4.0867	27.000	27.000	27.000	27.000
1/27/2019	23:14:23	58.64	4.0047	4.2453	4.0693	4.0868	27.000	27.000	27.000	27.000
1/27/2019	23:14:25	60.44	4.0036	4.2448	4.0672	4.0893	27.000	27.000	27.000	27.000
1/27/2019	23:14:27	62.11	4.0021	4.2444	4.0656	4.0898	27.000	27.000	27.000	27.000
1/27/2019	23:14:28	63.67	4.0023	4.2429	4.0644	4.0892	27.000	27.000	27.000	27.000
1/27/2019	23:14:30	65.11	4.0003	4.2428	4.0620	4.0883	27.000	27.000	27.000	27.000
1/27/2019	23:14:31	66.36	3.9973	4.2432	4.0611	4.0876	27.000	27.000	27.000	27.000
1/27/2019	23:14:32	67.61	3.9956	4.2436	4.0622	4.0893	27.000	27.000	27.000	27.000
1/27/2019	23:14:34	69.97	3.9934	4.2423	4.0622	4.0899	27.000	27.000	27.000	27.000
1/27/2019	23:14:36	72.03	3.9950	4.2412	4.0597	4.0908	27.000	27.000	27.000	27.000
1/27/2019	23:14:38	73.64	3.9953	4.2414	4.0562	4.0883	27.000	27.000	27.000	27.000
1/27/2019	23:14:40	75.59	3.9933	4.2410	4.0551	4.0873	27.000	27.000	27.000	27.000
1/27/2019	23:14:41	77.00	3.9913	4.2407	4.0533	4.0864	27.000	27.000	27.000	27.000
1/27/2019	23:14:44	79.30	3.9907	4.2407	4.0501	4.0884	27.000	27.000	27.000	27.000
1/27/2019	23:14:46	81.66	3.9922	4.2398	4.0453	4.0897	27.000	27.000	27.000	27.000
1/27/2019	23:14:48	83.70	3.9910	4.2401	4.0425	4.0932	27.000	27.000	27.000	27.000
1/27/2019	23:14:49	85.05	3.9863	4.2390	4.0420	4.0955	27.000	27.000	27.000	27.000
1/27/2019	23:14:51	86.55	3.9865	4.2398	4.0410	4.0979	27.000	27.000	27.000	27.000
1/27/2019	23:14:53	88.70	3.9855	4.2381	4.0406	4.0984	27.000	27.000	27.000	27.000
1/27/2019	23:14:55	90.20	3.9848	4.2367	4.0397	4.0996	27.000	27.000	27.000	27.000
1/27/2019	23:14:57	92.86	3.9812	4.2358	4.0381	4.1010	27.000	27.000	27.000	27.000
1/27/2019	23:14:59	94.22	3.9836	4.2353	4.0376	4.1023	27.000	27.000	27.000	27.000
1/27/2019	23:15:00	96.03	3.9829	4.2355	4.0360	4.1043	27.000	27.000	27.000	27.000
1/27/2019	23:15:02	97.86	3.9824	4.2346	4.0364	4.1043	27.000	27.000	27.000	27.000
1/27/2019	23:15:04	99.64	3.9784	4.2340	4.0346	4.1051	27.000	27.000	27.000	27.000
1/27/2019	23:15:06	101.36	3.9770	4.2327	4.0336	4.1057	27.000	27.000	27.000	27.000
1/27/2019	23:15:09	104.09	3.9784	4.2315	4.0327	4.1070	27.000	27.000	27.000	27.000
1/27/2019	23:15:10	106.02	3.9770	4.2309	4.0334	4.1070	27.000	27.000	27.000	27.000
1/27/2019	23:15:12	107.95	3.9781	4.2314	4.0328	4.1062	27.000	27.000	27.000	27.000
1/27/2019	23:15:14	109.45	3.9750	4.2327	4.0324	4.1058	27.000	27.000	27.000	27.000
1/27/2019	23:15:15	110.66	3.9764	4.2322	4.0301	4.1047	27.000	27.000	27.000	27.000
1/27/2019	23:15:16	112.06	3.9759	4.2327	4.0269	4.1047	27.000	27.000	27.000	27.000
1/27/2019	23:15:19	114.11	3.9761	4.2321	4.0241	4.1037	27.000	27.000	27.000	27.000
1/27/2019	23:15:20	115.92	3.9769	4.2317	4.0250	4.1033	27.000	27.000	27.000	27.000
1/27/2019	23:15:22	117.33	3.9769	4.2288	4.0255	4.1017	27.000	27.000	27.000	27.000
1/27/2019	23:15:23	118.75	3.9767	4.2265	4.0276	4.1002	27.000	27.000	27.000	27.000
1/27/2019	23:15:24	120.05	3.9739	4.2256	4.0251	4.0995	27.000	27.000	27.000	27.000
1/27/2019	23:15:26	121.59	3.9719	4.2258	4.0260	4.0999	27.000	27.000	27.000	27.000
1/27/2019	23:15:28	123.61	3.9721	4.2257	4.0238	4.0999	27.000	27.000	27.000	27.000
1/27/2019	23:15:30	125.80	3.9699	4.2258	4.0232	4.1027	27.000	27.000	27.000	27.000
1/27/2019	23:15:31	127.05	3.9688	4.2251	4.0223	4.1026	27.000	27.000	27.000	27.000
1/27/2019	23:15:34	129.61	3.9677	4.2252	4.0209	4.1033	27.000	27.000	27.000	27.000
1/27/2019	23:15:36	131.30	3.9698	4.2264	4.0203	4.1022	27.000	27.000	27.000	27.000
1/27/2019	23:15:38	133.11	3.9684	4.2268	4.0177	4.1030	27.000	27.000	27.000	27.000
1/27/2019	23:15:40	135.31	3.9680	4.2275	4.0165	4.1029	27.000	27.000	27.000	27.000
1/27/2019	23:15:41	137.05	3.9667	4.2248	4.0154	4.1015	27.000	27.000	27.000	27.000
1/27/2019	23:15:43	138.45	3.9670	4.2233	4.0150	4.1006	27.000	27.000	27.000	27.000
1/27/2019	23:15:45	140.30	3.9673	4.2227	4.0133	4.1017	27.000	27.000	27.000	27.000
1/27/2019	23:15:46	141.81	3.9650	4.2238	4.0125	4.1029	27.000	27.000	27.000	27.000
1/27/2019	23:15:48	143.75	3.9639	4.2238	4.0092	4.1061	27.000	27.000	27.000	27.000
1/27/2019	23:15:50	145.19	3.9616	4.2234	4.0075	4.1055	27.000	27.000	27.000	27.000
1/27/2019	23:15:51	146.70	3.9612	4.2213	4.0053	4.1055	27.000	27.000	27.000	27.000
1/27/2019	23:15:53	148.41	3.9606	4.2222	4.0055	4.1050	27.000	27.000	27.000	27.000
1/27/2019	23:15:55	150.36	3.9584	4.2214	4.0056	4.1077	27.000	27.000	27.000	27.000
1/27/2019	23:15:56	151.66	3.9560	4.2227	4.0046	4.1113	27.000	27.000	27.000	27.000
1/27/2019	23:15:58	153.89	3.9550	4.2221	4.0030	4.1108	27.000	27.000	27.000	27.000
1/27/2019	23:16:01	156.84	3.9547	4.2200	4.0005	4.1113	27.000	27.000	27.000	27.000
1/27/2019	23:16:03	158.62	3.9523	4.2181	4.0008	4.1092	27.000	27.000	27.000	27.000
1/27/2019	23:16:05	160.30	3.9489	4.2172	4.0000	4.1102	27.000	27.000	27.000	27.000
1/27/2019	23:16:06	162.02	3.9462	4.2169	4.0001	4.1105	27.000	27.000	27.000	27.000
1/27/2019	23:16:09	164.59	3.9464	4.2178	3.9981	4.1131	27.000	27.000	27.000	27.000
1/27/2019	23:16:11	166.48	3.9472	4.2174	3.9977	4.1137	27.000	27.000	27.000	27.000
1/27/2019	23:16:12	167.80	3.9453	4.2171	3.9974	4.1143	27.000	27.000	27.000	27.000
1/27/2019	23:16:13	168.97	3.9426	4.2169	3.9948	4.1131	27.000	27.000	27.000	27.000
1/27/2019	23:16:15	170.22	3.9406	4.2171	3.9926	4.1144	27.000	27.000	27.000	27.000
1/27/2019	23:16:16	171.52	3.9399	4.2174	3.9902	4.1158	27.000	27.000	27.000	27.000
1/27/2019	23:16:17	173.00	3.9394	4.2158	3.9903	4.1181	27.000	27.000	27.000	27.000
1/27/2019	23:16:19	174.45	3.9380	4.2156	3.9917	4.1176	27.000	27.000	27.000	27.000
1/27/2019	23:16:20	175.92	3.9373	4.2150	3.9924	4.1164	27.000	27.000	27.000	27.000
1/27/2019	23:16:22	177.33	3.9366	4.2155	3.9912	4.1141	27.000	27.000	27.000	27.000
1/27/2019	23:16:23	178.81	3.9359	4.2136	3.9890	4.1141	27.000	27.000	27.000	27.000
1/27/2019	23:16:25	180.77	3.9354	4.2147	3.9865	4.1149	27.000	27.000	27.000	27.000
1/27/2019	23:16:27	182.52	3.9353	4.2142	3.9852	4.1159	27.000	27.000	27.000	27.000
1/27/2019	23:16:29	184.17	3.9329	4.2136	3.9838	4.1156	27.000	27.000	27.000	27.000
1/27/2019	23:16:30	185.94	3.9316	4.2118	3.9826	4.1148	27.000	27.000	27.000	27.000
1/27/2019	23:16:32	187.39	3.9305	4.2115	3.9815	4.1147	27.000	27.000	27.000	27.000
1/27/2019	23:16:33	188.80	3.9308	4.2132	3.9792	4.1156	27.000	27.000	27.000	27.000
1/27/2019	23:16:35	190.27	3.9293	4.2132	3.9782	4.1147	27.000	27.000	27.000	27.000
1/27/2019	23:16:37	192.37	3.9267	4.2136	3.9757	4.1136	27.000	27.000	27.000	27.000
1/27/2019	23:16:38	193.89	3.9242	4.2118	3.9732	4.1124	27.000	27.000	27.000	27.000
1/27/2019	23:16:40	195.58	3.9234	4.2119	3.9725	4.1127	27.000	27.000	27.000	27.000
1/27/2019	23:16:42	197.70	3.9225	4.2088	3.9743	4.1135	27.000	27.000	27.000	27.000
1/27/2019	23:16:44	199.14	3.9217	4.2074	3.9756	4.1139	27.000	27.000	27.000	27.000
1/27/2019	23:16:45	200.59	3.9188	4.2069	3.9747	4.1150	27.000	27.000	27.000	27.000
1/27/2019	23:16:46	201.98	3.9189	4.2078	3.9715	4.1147	27.000	27.000	27.000	27.000
1/27/2019	23:16:49	204.12	3.9167	4.2084	3.9700	4.1144	27.000	27.000	27.000	27.000
1/27/2019	23:16:50	205.78	3.9165	4.2057	3.9676	4.1132	27.000	27.000	27.000	27.000
1/27/2019	23:16:52	207.67	3.9129	4.2048	3.9657	4.1129	27.000	27.000	27.000	27.000
1/27/2019	23:16:54	209.47	3.9137	4.2021	3.9635	4.1120	27.000	27.000	27.000	27.000
1/27/2019	23:16:56	211.09	3.9114	4.2048	3.9600	4.1127	27.000	27.000	27.000	27.000
1/27/2019	23:16:57	212.58	3.9110	4.2068	3.9570	4.1133	27.000	27.000	27.000	27.000
1/27/2019	23:16:59	214.66	3.9086	4.2079	3.9528	4.1132	27.000	27.000	27.000	27.000
1/27/2019	23:17:00	216.06	3.9066	4.2070	3.9530	4.1129	27.000	27.000	27.000	27.000
1/27/2019	23:17:02	217.47	3.9041	4.2050	3.9525	4.1111	27.000	27.000	27.000	27.000
1/27/2019	23:17:03	218.67	3.9022	4.2064	3.9515	4.1111	27.000	27.000	27.000	27.000
1/27/2019	23:17:05	220.16	3.9032	4.2033	3.9484	4.1101	27.000	27.000	27.000	27.000
1/27/2019	23:17:06	221.77	3.9016	4.2029	3.9477	4.1113	27.000	27.000	27.000	27.000
1/27/2019	23:17:09	224.14	3.9018	4.1994	3.9492	4.1132	27.000	27.000	27.000	27.000
1/27/2019	23:17:10	225.66	3.8965	4.2012	3.9475	4.1147	27.000	27.000	27.000	27.000
1/27/2019	23:17:12	227.45	3.8963	4.1991	3.9455	4.1155	27.000	27.000	27.000	27.000
1/27/2019	23:17:14	229.59	3.8931	4.1996	3.9421	4.1138	27.000	27.000	27.000	27.000
1/27/2019	23:17:16	231.56	3.8929	4.1974	3.9401	4.1125	27.000	27.000	27.000	27.000
1/27/2019	23:17:18	233.23	3.8889	4.1976	3.9374	4.1124	27.000	27.000	27.000	27.000
1/27/2019	23:17:19	234.83	3.8865	4.1978	3.9357	4.1121	27.000	27.000	27.000	27.000
1/27/2019	23:17:21	236.50	3.8854	4.1979	3.9353	4.1136	27.000	27.000	27.000	27.000
1/27/2019	23:17:23	238.42	3.8837	4.1996	3.9339	4.1124	27.000	27.000	27.000	27.000
1/27/2019	23:17:24	239.86	3.8837	4.1987	3.9323	4.1120	27.000	27.000	27.000	27.000
1/27/2019	23:17:26	241.19	3.8829	4.1973	3.9323	4.1109	27.000	27.000	27.000	27.000
1/27/2019	23:17:27	242.48	3.8821	4.1950	3.9317	4.1099	27.000	27.000	27.000	27.000
1/27/2019	23:17:28	244.03	3.8792	4.1947	3.9305	4.1109	27.000	27.000	27.000	27.000
1/27/2019	23:17:30	245.59	3.8767	4.1959	3.9271	4.1108	27.000	27.000	27.000	27.000
1/27/2019	23:17:32	247.14	3.8755	4.1948	3.9258	4.1134	27.000	27.000	27.000	27.000
1/27/2019	23:17:34	249.25	3.8737	4.1952	3.9239	4.1127	27.000	27.000	27.000	27.000
1/27/2019	23:17:35	250.95	3.8731	4.1943	3.9219	4.1124	27.000	27.000	27.000	27.000
1/27/2019	23:17:37	252.80	3.8732	4.1950	3.9207	4.1120	27.000	27.000	27.000	27.000
1/27/2019	23:17:39	254.55	3.8739	4.1952	3.9197	4.1142	27.000	27.000	27.000	27.000
1/27/2019	23:17:41	256.17	3.8750	4.1966	3.9185	4.1142	27.000	27.000	27.000	27.000
1/27/2019	23:17:42	257.75	3.8753	4.1968	3.9159	4.1131	27.000	27.000	27.000	27.000
1/27/2019	23:17:44	260.00	3.8738	4.1943	3.9127	4.1117	27.000	27.000	27.000	27.000
1/27/2019	23:17:46	261.47	3.8712	4.1930	3.9112	4.1119	27.000	27.000	27.000	27.000
1/27/2019	23:17:48	263.16	3.8698	4.1915	3.9108	4.1129	27.000	27.000	27.000	27.000
1/27/2019	23:17:49	264.84	3.8691	4.1920	3.9103	4.1124	27.000	27.000	27.000	27.000
1/27/2019	23:17:51	266.53	3.8694	4.1900	3.9088	4.1121	27.000	27.000	27.000	27.000
1/27/2019	23:17:53	268.23	3.8680	4.1901	3.9072	4.1142	27.000	27.000	27.000	27.000
1/27/2019	23:17:55	270.39	3.8667	4.1892	3.9065	4.1146	27.000	27.000	27.000	27.000
1/27/2019	23:17:56	271.66	3.8650	4.1891	3.9072	4.1175	27.000	27.000	27.000	27.000
1/27/2019	23:17:58	273.37	3.8633	4.1883	3.9070	4.1163	27.000	27.000	27.000	27.000
1/27/2019	23:17:59	274.83	3.8640	4.1885	3.9059	4.1172	27.000	27.000	27.000	27.000
1/27/2019	23:18:01	276.25	3.8634	4.1889	3.9035	4.1163	27.000	27.000	27.000	27.000
1/27/2019	23:18:02	277.53	3.8647	4.1885	3.9016	4.1186	27.000	27.000	27.000	27.000
1/27/2019	23:18:03	278.83	3.8647	4.1885	3.9015	4.1202	27.000	27.000	27.000	27.000
1/27/2019	23:18:05	280.20	3.8643	4.1887	3.9018	4.1194	27.000	27.000	27.000	27.000
1/27/2019	23:18:07	282.12	3.8611	4.1892	3.9024	4.1181	27.000	27.000	27.000	27.000
1/27/2019	23:18:08	284.05	3.8593	4.1885	3.9035	4.1185	27.000	27.000	27.000	27.000
1/27/2019	23:18:10	285.97	3.8588	4.1882	3.9033	4.1189	27.000	27.000	27.000	27.000
1/27/2019	23:18:13	288.64	3.8595	4.1868	3.9010	4.1189	27.000	27.000	27.000	27.000
1/27/2019	23:18:15	290.70	3.8570	4.1856	3.8973	4.1172	27.000	27.000	27.000	27.000
1/27/2019	23:18:17	292.28	3.8540	4.1855	3.8971	4.1172	27.000	27.000	27.000	27.000
1/27/2019	23:18:18	293.61	3.8537	4.1852	3.8975	4.1171	27.000	27.000	27.000	27.000
1/27/2019	23:18:19	294.91	3.8527	4.1860	3.8977	4.1185	27.000	27.000	27.000	27.000
1/27/2019	23:18:22	297.31	3.8534	4.1836	3.8941	4.1187	27.000	27.000	27.000	27.000
1/27/2019	23:18:23	298.69	3.8511	4.1827	3.8920	4.1179	27.000	27.000	27.000	27.000
1/27/2019	23:18:25	300.69	3.8515	4.1816	3.8893	4.1182	27.000	27.000	27.000	27.000
1/27/2019	23:18:27	302.67	3.8498	4.1834	3.8881	4.1191	27.000	27.000	27.000	27.000
1/27/2019	23:18:30	305.11	3.8490	4.1819	3.8859	4.1189	27.000	27.000	27.000	27.000
1/27/2019	23:18:31	306.95	3.8465	4.1805	3.8843	4.1166	27.000	27.000	27.000	27.000
1/27/2019	23:18:33	308.77	3.8459	4.1777	3.8822	4.1164	27.000	27.000	27.000	27.000
1/27/2019	23:18:34	310.02	3.8453	4.1799	3.8814	4.1175	27.000	27.000	27.000	27.000
1/27/2019	23:18:36	311.56	3.8459	4.1799	3.8812	4.1181	27.000	27.000	27.000	27.000
1/27/2019	23:18:37	312.94	3.8458	4.1792	3.8816	4.1195	27.000	27.000	27.000	27.000
1/27/2019	23:18:39	314.25	3.8448	4.1776	3.8808	4.1191	27.000	27.000	27.000	27.000
1/27/2019	23:18:40	315.55	3.8430	4.1783	3.8798	4.1205	27.000	27.000	27.000	27.000
1/27/2019	23:18:41	316.84	3.8423	4.1790	3.8779	4.1190	27.000	27.000	27.000	27.000
1/27/2019	23:18:43	318.20	3.8415	4.1787	3.8767	4.1193	27.000	27.000	27.000	27.000
1/27/2019	23:18:44	319.50	3.8408	4.1764	3.8755	4.1199	27.000	27.000	27.000	27.000
1/27/2019	23:18:45	320.78	3.8379	4.1751	3.8758	4.1210	27.000	27.000	27.000	27.000
1/27/2019	23:18:46	322.05	3.8371	4.1742	3.8748	4.1207	27.000	27.000	27.000	27.000
1/27/2019	23:18:48	323.37	3.8366	4.1745	3.8744	4.1187	27.000	27.000	27.000	27.000
1/27/2019	23:18:49	324.77	3.8360	4.1756	3.8727	4.1186	27.000	27.000	27.000	27.000
1/27/2019	23:18:51	327.00	3.8338	4.1755	3.8714	4.1189	27.000	27.000	27.000	27.000
1/27/2019	23:18:53	328.37	3.8319	4.1751	3.8701	4.1193	27.000	27.000	27.000	27.000
1/27/2019	23:18:54	329.72	3.8318	4.1751	3.8690	4.1175	27.000	27.000	27.000	27.000
1/27/2019	23:18:55	330.89	3.8329	4.1750	3.8694	4.1152	27.000	27.000	27.000	27.000
1/27/2019	23:18:57	332.30	3.8328	4.1758	3.8692	4.1159	27.000	27.000	27.000	27.000
1/27/2019	23:18:58	334.08	3.8302	4.1753	3.8696	4.1154	27.000	27.000	27.000	27.000
1/27/2019	23:19:00	335.53	3.8257	4.1745	3.8661	4.1170	27.000	27.000	27.000	27.000
1/27/2019	23:19:01	336.89	3.8220	4.1736	3.8656	4.1153	27.000	27.000	27.000	27.000
1/27/2019	23:19:03	338.67	3.8214	4.1732	3.8644	4.1152	27.000	27.000	27.000	27.000
1/27/2019	23:19:04	340.02	3.8198	4.1742	3.8658	4.1167	27.000	27.000	27.000	27.000
1/27/2019	23:19:06	341.78	3.8191	4.1739	3.8618	4.1189	27.000	27.000	27.000	27.000
1/27/2019	23:19:08	343.41	3.8160	4.1734	3.8587	4.1198	27.000	27.000	27.000	27.000
1/27/2019	23:19:09	344.78	3.8152	4.1728	3.8569	4.1177	27.000	27.000	27.000	27.000
1/27/2019	23:19:10	346.08	3.8142	4.1723	3.8585	4.1163	27.000	27.000	27.000	27.000
1/27/2019	23:19:12	347.39	3.8127	4.1712	3.8584	4.1171	27.000	27.000	27.000	27.000
1/27/2019	23:19:13	348.70	3.8115	4.1714	3.8572	4.1162	27.000	27.000	27.000	27.000
1/27/2019	23:19:14	350.03	3.8100	4.1713	3.8551	4.1159	27.000	27.000	27.000	27.000
1/27/2019	23:19:16	351.37	3.8100	4.1703	3.8539	4.1148	27.000	27.000	27.000	27.000
1/27/2019	23:19:17	352.77	3.8076	4.1686	3.8521	4.1169	27.000	27.000	27.000	27.000
1/27/2019	23:19:19	354.19	3.8058	4.1677	3.8512	4.1173	27.000	27.000	27.000	27.000
1/27/2019	23:19:20	355.52	3.8032	4.1695	3.8520	4.1155	27.000	27.000	27.000	27.000
1/27/2019	23:19:21	356.92	3.8029	4.1689	3.8521	4.1135	27.000	27.000	27.000	27.000
1/27/2019	23:19:23	358.20	3.8023	4.1701	3.8517	4.1121	27.000	27.000	27.000	27.000
1/27/2019	23:19:24	359.56	3.8023	4.1685	3.8521	4.1131	27.000	27.000	27.000	27.000
1/27/2019	23:19:25	360.89	3.8010	4.1686	3.8516	4.1134	27.000	27.000	27.000	27.000
1/27/2019	23:19:27	362.19	3.7983	4.1674	3.8529	4.1132	27.000	27.000	27.000	27.000
1/27/2019	23:19:28	363.53	3.7970	4.1666	3.8516	4.1104	27.000	27.000	27.000	27.000
1/27/2019	23:19:30	366.02	3.7956	4.1676	3.8515	4.1096	27.000	27.000	27.000	27.000
1/27/2019	23:19:32	367.36	3.7981	4.1676	3.8494	4.1084	27.000	27.000	27.000	27.000
1/27/2019	23:19:33	368.66	3.7977	4.1688	3.8467	4.1083	27.000	27.000	27.000	27.000
1/27/2019	23:19:34	370.03	3.7978	4.1688	3.8433	4.1068	27.000	27.000	27.000	27.000
1/27/2019	23:19:36	371.28	3.7955	4.1690	3.8412	4.1053	27.000	27.000	27.000	27.000
1/27/2019	23:19:37	372.75	3.7951	4.1689	3.8402	4.1045	27.000	27.000	27.000	27.000
1/27/2019	23:19:39	374.14	3.7946	4.1674	3.8415	4.1033	27.000	27.000	27.000	27.000
1/27/2019	23:19:40	375.73	3.7936	4.1657	3.8418	4.1028	27.000	27.000	27.000	27.000
1/27/2019	23:19:42	377.56	3.7917	4.1652	3.8402	4.1025	27.000	27.000	27.000	27.000
1/27/2019	23:19:43	378.98	3.7893	4.1647	3.8380	4.1021	27.000	27.000	27.000	27.000
1/27/2019	23:19:45	380.52	3.7900	4.1655	3.8386	4.1024	27.000	27.000	27.000	27.000
1/27/2019	23:19:47	382.09	3.7898	4.1647	3.8401	4.1021	27.000	27.000	27.000	27.000
1/27/2019	23:19:48	383.36	3.7894	4.1636	3.8402	4.1024	27.000	27.000	27.000	27.000
1/27/2019	23:19:49	384.95	3.7875	4.1623	3.8385	4.1020	27.000	27.000	27.000	27.000
1/27/2019	23:19:51	386.84	3.7873	4.1618	3.8372	4.1017	27.000	27.000	27.000	27.000
1/27/2019	23:19:53	388.23	3.7885	4.1627	3.8368	4.1010	27.000	27.000	27.000	27.000
1/27/2019	23:19:54	389.78	3.7878	4.1641	3.8358	4.1001	27.000	27.000	27.000	27.000
1/27/2019	23:19:56	391.66	3.7866	4.1628	3.8356	4.0994	27.000	27.000	27.000	27.000
1/27/2019	23:19:58	393.41	3.7854	4.1609	3.8321	4.0977	27.000	27.000	27.000	27.000
1/27/2019	23:20:00	395.19	3.7854	4.1591	3.8286	4.0963	27.000	27.000	27.000	27.000
1/27/2019	23:20:01	396.78	3.7850	4.1597	3.8262	4.0965	27.000	27.000	27.000	27.000
1/27/2019	23:20:03	398.12	3.7833	4.1614	3.8274	4.0958	27.000	27.000	27.000	27.000
1/27/2019	23:20:04	399.41	3.7805	4.1622	3.8274	4.0966	27.000	27.000	27.000	27.000
1/27/2019	23:20:05	400.67	3.7802	4.1624	3.8247	4.0943	27.000	27.000	27.000	27.000
1/27/2019	23:20:06	401.92	3.7786	4.1612	3.8246	4.0960	27.000	27.000	27.000	27.000
1/27/2019	23:20:08	403.50	3.7789	4.1584	3.8226	4.0942	27.000	27.000	27.000	27.000
1/27/2019	23:20:09	405.08	3.7744	4.1582	3.8248	4.0949	27.000	27.000	27.000	27.000
1/27/2019	23:20:11	406.45	3.7753	4.1591	3.8234	4.0943	27.000	27.000	27.000	27.000
1/27/2019	23:20:12	407.86	3.7747	4.1608	3.8257	4.0955	27.000	27.000	27.000	27.000
1/27/2019	23:20:14	409.36	3.7760	4.1589	3.8226	4.0946	27.000	27.000	27.000	27.000
1/27/2019	23:20:16	411.50	3.7729	4.1576	3.8216	4.0922	27.000	27.000	27.000	27.000
1/27/2019	23:20:17	413.08	3.7707	4.1563	3.8204	4.0915	27.000	27.000	27.000	27.000
1/27/2019	23:20:19	414.44	3.7699	4.1561	3.8185	4.0915	27.000	27.000	27.000	27.000
1/27/2019	23:20:20	416.02	3.7708	4.1545	3.8170	4.0925	27.000	27.000	27.000	27.000
1/27/2019	23:20:22	417.37	3.7680	4.1542	3.8161	4.0895	27.000	27.000	27.000	27.000
1/27/2019	23:20:23	418.94	3.7668	4.1541	3.8163	4.0886	27.000	27.000	27.000	27.000
1/27/2019	23:20:25	420.64	3.7630	4.1537	3.8140	4.0871	27.000	27.000	27.000	27.000
1/27/2019	23:20:27	422.34	3.7643	4.1547	3.8104	4.0869	27.000	27.000	27.000	27.000
1/27/2019	23:20:29	424.12	3.7620	4.1556	3.8094	4.0853	27.000	27.000	27.000	27.000
1/27/2019	23:20:30	425.56	3.7621	4.1554	3.8086	4.0858	27.000	27.000	27.000	27.000
1/27/2019	23:20:32	427.62	3.7604	4.1523	3.8068	4.0879	27.000	27.000	27.000	27.000
1/27/2019	23:20:33	428.97	3.7594	4.1519	3.8064	4.0895	27.000	27.000	27.000	27.000
1/27/2019	23:20:35	430.37	3.7573	4.1525	3.8050	4.0870	27.000	27.000	27.000	27.000
1/27/2019	23:20:36	431.80	3.7554	4.1524	3.8060	4.0854	27.000	27.000	27.000	27.000
