Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_27B	Ch2_O2_13|T2_27B	Ch3_O2_14|T2_27B	Ch4_O2_15|T2_27B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	08:04:24	331.31	4.0186	4.1640	3.9874	4.2710	27.000	27.000	27.000	27.000
1/28/2019	08:04:25	332.75	4.0158	4.1637	3.9849	4.2704	27.000	27.000	27.000	27.000
1/28/2019	08:04:26	333.92	4.0135	4.1633	3.9853	4.2689	27.000	27.000	27.000	27.000
1/28/2019	08:04:28	335.52	4.0133	4.1645	3.9824	4.2701	27.000	27.000	27.000	27.000
1/28/2019	08:04:29	336.67	4.0150	4.1650	3.9832	4.2723	27.000	27.000	27.000	27.000
1/28/2019	08:04:31	338.14	4.0155	4.1676	3.9820	4.2711	27.000	27.000	27.000	27.000
1/28/2019	08:04:32	339.19	4.0165	4.1686	3.9837	4.2711	27.000	27.000	27.000	27.000
1/28/2019	08:04:33	340.73	4.0144	4.1672	3.9825	4.2695	27.000	27.000	27.000	27.000
1/28/2019	08:04:34	341.98	4.0153	4.1675	3.9832	4.2712	27.000	27.000	27.000	27.000
1/28/2019	08:04:36	343.42	4.0144	4.1674	3.9822	4.2720	27.000	27.000	27.000	27.000
1/28/2019	08:04:37	344.69	4.0127	4.1685	3.9828	4.2727	27.000	27.000	27.000	27.000
1/28/2019	08:04:39	346.19	4.0126	4.1679	3.9817	4.2730	27.000	27.000	27.000	27.000
1/28/2019	08:04:40	347.31	4.0102	4.1688	3.9828	4.2745	27.000	27.000	27.000	27.000
1/28/2019	08:04:41	348.77	4.0118	4.1683	3.9821	4.2745	27.000	27.000	27.000	27.000
1/28/2019	08:04:43	350.17	4.0091	4.1671	3.9829	4.2735	27.000	27.000	27.000	27.000
1/28/2019	08:04:44	351.55	4.0078	4.1667	3.9830	4.2717	27.000	27.000	27.000	27.000
1/28/2019	08:04:45	352.73	4.0058	4.1697	3.9815	4.2702	27.000	27.000	27.000	27.000
1/28/2019	08:04:47	354.37	4.0022	4.1697	3.9825	4.2723	27.000	27.000	27.000	27.000
1/28/2019	08:04:48	355.95	4.0007	4.1683	3.9822	4.2716	27.000	27.000	27.000	27.000
1/28/2019	08:04:50	357.23	3.9995	4.1671	3.9852	4.2708	27.000	27.000	27.000	27.000
1/28/2019	08:04:51	358.39	3.9991	4.1665	3.9847	4.2697	27.000	27.000	27.000	27.000
1/28/2019	08:04:52	360.03	3.9955	4.1666	3.9842	4.2690	27.000	27.000	27.000	27.000
1/28/2019	08:04:54	361.28	3.9954	4.1651	3.9834	4.2693	27.000	27.000	27.000	27.000
1/28/2019	08:04:55	362.81	3.9954	4.1654	3.9848	4.2707	27.000	27.000	27.000	27.000
1/28/2019	08:04:57	364.16	3.9949	4.1658	3.9879	4.2715	27.000	27.000	27.000	27.000
1/28/2019	08:04:58	365.72	3.9920	4.1649	3.9895	4.2724	27.000	27.000	27.000	27.000
1/28/2019	08:04:59	366.80	3.9915	4.1639	3.9883	4.2710	27.000	27.000	27.000	27.000
1/28/2019	08:05:01	368.33	3.9914	4.1634	3.9872	4.2719	27.000	27.000	27.000	27.000
1/28/2019	08:05:02	369.69	3.9918	4.1646	3.9863	4.2706	27.000	27.000	27.000	27.000
1/28/2019	08:05:03	371.00	3.9892	4.1664	3.9864	4.2698	27.000	27.000	27.000	27.000
1/28/2019	08:05:05	372.45	3.9879	4.1671	3.9854	4.2679	27.000	27.000	27.000	27.000
1/28/2019	08:05:06	373.86	3.9850	4.1684	3.9853	4.2684	27.000	27.000	27.000	27.000
1/28/2019	08:05:08	375.14	3.9848	4.1684	3.9866	4.2668	27.000	27.000	27.000	27.000
1/28/2019	08:05:09	376.47	3.9874	4.1680	3.9839	4.2675	27.000	27.000	27.000	27.000
1/28/2019	08:05:10	377.91	3.9851	4.1696	3.9834	4.2688	27.000	27.000	27.000	27.000
1/28/2019	08:05:12	379.30	3.9844	4.1714	3.9837	4.2679	27.000	27.000	27.000	27.000
1/28/2019	08:05:13	380.52	3.9795	4.1731	3.9868	4.2652	27.000	27.000	27.000	27.000
1/28/2019	08:05:14	382.05	3.9798	4.1722	3.9879	4.2636	27.000	27.000	27.000	27.000
1/28/2019	08:05:16	383.41	3.9793	4.1704	3.9868	4.2651	27.000	27.000	27.000	27.000
1/28/2019	08:05:17	384.89	3.9758	4.1709	3.9848	4.2673	27.000	27.000	27.000	27.000
1/28/2019	08:05:19	386.20	3.9725	4.1706	3.9840	4.2663	27.000	27.000	27.000	27.000
1/28/2019	08:05:20	387.64	3.9686	4.1708	3.9864	4.2651	27.000	27.000	27.000	27.000
1/28/2019	08:05:22	389.12	3.9711	4.1691	3.9893	4.2670	27.000	27.000	27.000	27.000
1/28/2019	08:05:23	390.55	3.9692	4.1682	3.9916	4.2688	27.000	27.000	27.000	27.000
1/28/2019	08:05:24	392.02	3.9682	4.1674	3.9901	4.2693	27.000	27.000	27.000	27.000
1/28/2019	08:05:26	393.53	3.9642	4.1693	3.9910	4.2665	27.000	27.000	27.000	27.000
1/28/2019	08:05:27	395.05	3.9651	4.1689	3.9926	4.2636	27.000	27.000	27.000	27.000
1/28/2019	08:05:29	396.56	3.9649	4.1693	3.9951	4.2650	27.000	27.000	27.000	27.000
1/28/2019	08:05:30	398.00	3.9622	4.1681	3.9939	4.2647	27.000	27.000	27.000	27.000
1/28/2019	08:05:32	399.44	3.9609	4.1695	3.9934	4.2660	27.000	27.000	27.000	27.000
1/28/2019	08:05:33	400.92	3.9590	4.1692	3.9906	4.2647	27.000	27.000	27.000	27.000
1/28/2019	08:05:35	402.41	3.9604	4.1688	3.9908	4.2647	27.000	27.000	27.000	27.000
1/28/2019	08:05:36	403.77	3.9579	4.1691	3.9901	4.2637	27.000	27.000	27.000	27.000
1/28/2019	08:05:38	405.14	3.9582	4.1691	3.9932	4.2631	27.000	27.000	27.000	27.000
1/28/2019	08:05:39	406.27	3.9563	4.1699	3.9949	4.2638	27.000	27.000	27.000	27.000
1/28/2019	08:05:40	407.67	3.9567	4.1701	3.9955	4.2663	27.000	27.000	27.000	27.000
1/28/2019	08:05:41	408.97	3.9545	4.1702	3.9957	4.2668	27.000	27.000	27.000	27.000
1/28/2019	08:05:43	410.41	3.9519	4.1685	3.9969	4.2658	27.000	27.000	27.000	27.000
1/28/2019	08:05:44	411.55	3.9513	4.1660	3.9959	4.2645	27.000	27.000	27.000	27.000
1/28/2019	08:05:46	413.09	3.9516	4.1675	3.9951	4.2641	27.000	27.000	27.000	27.000
1/28/2019	08:05:47	414.72	3.9534	4.1688	3.9940	4.2635	27.000	27.000	27.000	27.000
1/28/2019	08:05:49	416.47	3.9534	4.1701	3.9962	4.2633	27.000	27.000	27.000	27.000
1/28/2019	08:05:50	418.02	3.9542	4.1697	3.9978	4.2649	27.000	27.000	27.000	27.000
1/28/2019	08:05:52	419.17	3.9546	4.1686	3.9988	4.2645	27.000	27.000	27.000	27.000
1/28/2019	08:05:53	420.34	3.9538	4.1676	3.9984	4.2651	27.000	27.000	27.000	27.000
1/28/2019	08:05:54	421.84	3.9510	4.1676	3.9971	4.2660	27.000	27.000	27.000	27.000
1/28/2019	08:05:56	423.23	3.9488	4.1687	3.9989	4.2683	27.000	27.000	27.000	27.000
1/28/2019	08:05:57	424.86	3.9488	4.1686	3.9991	4.2670	27.000	27.000	27.000	27.000
1/28/2019	08:05:59	426.34	3.9492	4.1671	4.0009	4.2630	27.000	27.000	27.000	27.000
1/28/2019	08:06:00	427.89	3.9488	4.1662	3.9998	4.2593	27.000	27.000	27.000	27.000
1/28/2019	08:06:02	429.33	3.9458	4.1659	4.0010	4.2602	27.000	27.000	27.000	27.000
1/28/2019	08:06:03	430.59	3.9447	4.1645	4.0015	4.2620	27.000	27.000	27.000	27.000
1/28/2019	08:06:05	432.19	3.9436	4.1644	4.0039	4.2641	27.000	27.000	27.000	27.000
1/28/2019	08:06:06	433.81	3.9439	4.1648	4.0064	4.2620	27.000	27.000	27.000	27.000
1/28/2019	08:06:07	435.06	3.9418	4.1649	4.0065	4.2609	27.000	27.000	27.000	27.000
1/28/2019	08:06:09	436.66	3.9425	4.1655	4.0061	4.2628	27.000	27.000	27.000	27.000
1/28/2019	08:06:10	437.95	3.9416	4.1661	4.0036	4.2642	27.000	27.000	27.000	27.000
1/28/2019	08:06:12	439.34	3.9415	4.1667	4.0057	4.2642	27.000	27.000	27.000	27.000
1/28/2019	08:06:13	440.89	3.9404	4.1646	4.0072	4.2625	27.000	27.000	27.000	27.000
1/28/2019	08:06:15	442.37	3.9394	4.1640	4.0089	4.2631	27.000	27.000	27.000	27.000
1/28/2019	08:06:16	443.61	3.9393	4.1646	4.0079	4.2625	27.000	27.000	27.000	27.000
1/28/2019	08:06:18	445.20	3.9382	4.1658	4.0057	4.2616	27.000	27.000	27.000	27.000
1/28/2019	08:06:19	446.47	3.9394	4.1657	4.0062	4.2588	27.000	27.000	27.000	27.000
1/28/2019	08:06:20	447.94	3.9391	4.1661	4.0062	4.2582	27.000	27.000	27.000	27.000
1/28/2019	08:06:22	449.20	3.9386	4.1658	4.0070	4.2588	27.000	27.000	27.000	27.000
1/28/2019	08:06:23	450.69	3.9370	4.1670	4.0071	4.2595	27.000	27.000	27.000	27.000
1/28/2019	08:06:25	452.42	3.9379	4.1657	4.0071	4.2609	27.000	27.000	27.000	27.000
1/28/2019	08:06:26	453.53	3.9400	4.1661	4.0086	4.2598	27.000	27.000	27.000	27.000
1/28/2019	08:06:27	454.72	3.9382	4.1645	4.0087	4.2597	27.000	27.000	27.000	27.000
1/28/2019	08:06:29	456.12	3.9364	4.1658	4.0103	4.2587	27.000	27.000	27.000	27.000
1/28/2019	08:06:30	457.25	3.9361	4.1653	4.0103	4.2615	27.000	27.000	27.000	27.000
1/28/2019	08:06:31	458.92	3.9362	4.1653	4.0106	4.2622	27.000	27.000	27.000	27.000
1/28/2019	08:06:33	460.44	3.9358	4.1644	4.0106	4.2630	27.000	27.000	27.000	27.000
1/28/2019	08:06:34	461.92	3.9329	4.1635	4.0105	4.2599	27.000	27.000	27.000	27.000
1/28/2019	08:06:36	463.09	3.9324	4.1629	4.0104	4.2606	27.000	27.000	27.000	27.000
1/28/2019	08:06:37	464.62	3.9311	4.1629	4.0123	4.2601	27.000	27.000	27.000	27.000
1/28/2019	08:06:38	465.84	3.9289	4.1623	4.0143	4.2611	27.000	27.000	27.000	27.000
1/28/2019	08:06:40	467.33	3.9280	4.1611	4.0147	4.2611	27.000	27.000	27.000	27.000
1/28/2019	08:06:41	468.70	3.9263	4.1608	4.0133	4.2598	27.000	27.000	27.000	27.000
1/28/2019	08:06:43	470.20	3.9275	4.1608	4.0115	4.2606	27.000	27.000	27.000	27.000
1/28/2019	08:06:44	471.41	3.9289	4.1631	4.0132	4.2584	27.000	27.000	27.000	27.000
1/28/2019	08:06:45	472.84	3.9311	4.1636	4.0147	4.2578	27.000	27.000	27.000	27.000
1/28/2019	08:06:47	474.17	3.9307	4.1646	4.0160	4.2547	27.000	27.000	27.000	27.000
1/28/2019	08:06:48	475.70	3.9282	4.1642	4.0162	4.2555	27.000	27.000	27.000	27.000
1/28/2019	08:06:50	477.09	3.9273	4.1628	4.0149	4.2565	27.000	27.000	27.000	27.000
1/28/2019	08:06:51	478.95	3.9271	4.1636	4.0160	4.2584	27.000	27.000	27.000	27.000
1/28/2019	08:06:53	480.64	3.9286	4.1636	4.0157	4.2578	27.000	27.000	27.000	27.000
1/28/2019	08:06:54	482.05	3.9277	4.1648	4.0170	4.2581	27.000	27.000	27.000	27.000
1/28/2019	08:06:56	483.47	3.9271	4.1645	4.0185	4.2568	27.000	27.000	27.000	27.000
1/28/2019	08:06:58	485.20	3.9259	4.1649	4.0194	4.2580	27.000	27.000	27.000	27.000
1/28/2019	08:06:59	486.64	3.9259	4.1657	4.0199	4.2574	27.000	27.000	27.000	27.000
1/28/2019	08:07:00	487.89	3.9234	4.1655	4.0198	4.2580	27.000	27.000	27.000	27.000
1/28/2019	08:07:02	489.27	3.9228	4.1645	4.0198	4.2558	27.000	27.000	27.000	27.000
1/28/2019	08:07:03	490.72	3.9201	4.1648	4.0214	4.2555	27.000	27.000	27.000	27.000
1/28/2019	08:07:05	492.17	3.9207	4.1663	4.0216	4.2548	27.000	27.000	27.000	27.000
1/28/2019	08:07:06	493.69	3.9201	4.1691	4.0226	4.2547	27.000	27.000	27.000	27.000
1/28/2019	08:07:08	495.14	3.9209	4.1701	4.0219	4.2540	27.000	27.000	27.000	27.000
1/28/2019	08:07:09	496.70	3.9224	4.1691	4.0231	4.2531	27.000	27.000	27.000	27.000
1/28/2019	08:07:11	498.16	3.9235	4.1673	4.0232	4.2549	27.000	27.000	27.000	27.000
1/28/2019	08:07:12	499.48	3.9217	4.1659	4.0226	4.2555	27.000	27.000	27.000	27.000
1/28/2019	08:07:13	501.00	3.9200	4.1658	4.0210	4.2567	27.000	27.000	27.000	27.000
1/28/2019	08:07:15	502.56	3.9173	4.1667	4.0205	4.2568	27.000	27.000	27.000	27.000
1/28/2019	08:07:17	504.19	3.9167	4.1667	4.0221	4.2550	27.000	27.000	27.000	27.000
1/28/2019	08:07:18	505.70	3.9186	4.1680	4.0223	4.2540	27.000	27.000	27.000	27.000
1/28/2019	08:07:19	506.86	3.9196	4.1688	4.0246	4.2527	27.000	27.000	27.000	27.000
1/28/2019	08:07:21	508.53	3.9212	4.1699	4.0246	4.2546	27.000	27.000	27.000	27.000
1/28/2019	08:07:22	509.73	3.9187	4.1703	4.0262	4.2532	27.000	27.000	27.000	27.000
1/28/2019	08:07:24	511.27	3.9186	4.1703	4.0256	4.2536	27.000	27.000	27.000	27.000
1/28/2019	08:07:25	512.58	3.9167	4.1688	4.0268	4.2538	27.000	27.000	27.000	27.000
1/28/2019	08:07:26	514.05	3.9164	4.1680	4.0269	4.2548	27.000	27.000	27.000	27.000
1/28/2019	08:07:28	515.20	3.9153	4.1672	4.0300	4.2546	27.000	27.000	27.000	27.000
1/28/2019	08:07:29	516.70	3.9157	4.1672	4.0294	4.2531	27.000	27.000	27.000	27.000
1/28/2019	08:07:31	518.25	3.9159	4.1676	4.0300	4.2529	27.000	27.000	27.000	27.000
1/28/2019	08:07:32	519.59	3.9151	4.1671	4.0279	4.2516	27.000	27.000	27.000	27.000
1/28/2019	08:07:34	521.23	3.9159	4.1673	4.0303	4.2521	27.000	27.000	27.000	27.000
1/28/2019	08:07:35	522.53	3.9138	4.1653	4.0306	4.2521	27.000	27.000	27.000	27.000
1/28/2019	08:07:37	524.28	3.9127	4.1658	4.0316	4.2518	27.000	27.000	27.000	27.000
1/28/2019	08:07:38	525.41	3.9113	4.1659	4.0306	4.2530	27.000	27.000	27.000	27.000
1/28/2019	08:07:39	526.77	3.9109	4.1649	4.0299	4.2543	27.000	27.000	27.000	27.000
1/28/2019	08:07:41	528.25	3.9107	4.1642	4.0285	4.2559	27.000	27.000	27.000	27.000
1/28/2019	08:07:42	529.83	3.9079	4.1640	4.0264	4.2550	27.000	27.000	27.000	27.000
1/28/2019	08:07:44	531.12	3.9068	4.1658	4.0273	4.2532	27.000	27.000	27.000	27.000
1/28/2019	08:07:45	532.83	3.9046	4.1652	4.0285	4.2525	27.000	27.000	27.000	27.000
1/28/2019	08:07:47	534.17	3.9032	4.1659	4.0308	4.2525	27.000	27.000	27.000	27.000
1/28/2019	08:07:48	535.59	3.9029	4.1661	4.0304	4.2522	27.000	27.000	27.000	27.000
1/28/2019	08:07:50	537.08	3.9022	4.1657	4.0304	4.2517	27.000	27.000	27.000	27.000
1/28/2019	08:07:51	538.52	3.9010	4.1636	4.0304	4.2510	27.000	27.000	27.000	27.000
1/28/2019	08:07:52	540.03	3.8985	4.1621	4.0311	4.2522	27.000	27.000	27.000	27.000
1/28/2019	08:07:54	541.48	3.8980	4.1627	4.0312	4.2513	27.000	27.000	27.000	27.000
1/28/2019	08:07:55	543.02	3.8982	4.1635	4.0312	4.2517	27.000	27.000	27.000	27.000
1/28/2019	08:07:57	544.16	3.8976	4.1646	4.0311	4.2524	27.000	27.000	27.000	27.000
1/28/2019	08:07:58	545.62	3.8953	4.1646	4.0312	4.2525	27.000	27.000	27.000	27.000
1/28/2019	08:07:59	546.98	3.8951	4.1640	4.0317	4.2529	27.000	27.000	27.000	27.000
1/28/2019	08:08:01	548.23	3.8962	4.1645	4.0323	4.2520	27.000	27.000	27.000	27.000
1/28/2019	08:08:02	549.53	3.8972	4.1649	4.0337	4.2516	27.000	27.000	27.000	27.000
1/28/2019	08:08:03	550.97	3.8991	4.1659	4.0339	4.2511	27.000	27.000	27.000	27.000
1/28/2019	08:08:05	552.33	3.9006	4.1650	4.0334	4.2497	27.000	27.000	27.000	27.000
1/28/2019	08:08:06	553.78	3.9014	4.1654	4.0329	4.2501	27.000	27.000	27.000	27.000
1/28/2019	08:08:08	555.23	3.9011	4.1646	4.0323	4.2498	27.000	27.000	27.000	27.000
1/28/2019	08:08:09	556.62	3.8987	4.1639	4.0349	4.2505	27.000	27.000	27.000	27.000
1/28/2019	08:08:11	558.20	3.9004	4.1627	4.0360	4.2511	27.000	27.000	27.000	27.000
1/28/2019	08:08:12	559.42	3.8977	4.1615	4.0381	4.2503	27.000	27.000	27.000	27.000
1/28/2019	08:08:13	560.94	3.8981	4.1620	4.0368	4.2503	27.000	27.000	27.000	27.000
1/28/2019	08:08:15	562.30	3.8962	4.1640	4.0359	4.2493	27.000	27.000	27.000	27.000
1/28/2019	08:08:16	563.80	3.8962	4.1657	4.0355	4.2500	27.000	27.000	27.000	27.000
1/28/2019	08:08:18	565.44	3.8937	4.1646	4.0353	4.2506	27.000	27.000	27.000	27.000
1/28/2019	08:08:19	566.84	3.8931	4.1643	4.0353	4.2510	27.000	27.000	27.000	27.000
1/28/2019	08:08:21	568.34	3.8909	4.1640	4.0349	4.2513	27.000	27.000	27.000	27.000
1/28/2019	08:08:22	569.89	3.8892	4.1644	4.0368	4.2503	27.000	27.000	27.000	27.000
1/28/2019	08:08:24	571.19	3.8882	4.1628	4.0366	4.2495	27.000	27.000	27.000	27.000
1/28/2019	08:08:25	572.50	3.8907	4.1606	4.0363	4.2470	27.000	27.000	27.000	27.000
1/28/2019	08:08:26	573.91	3.8924	4.1607	4.0357	4.2463	27.000	27.000	27.000	27.000
1/28/2019	08:08:28	575.17	3.8909	4.1601	4.0355	4.2476	27.000	27.000	27.000	27.000
1/28/2019	08:08:29	576.84	3.8889	4.1619	4.0352	4.2493	27.000	27.000	27.000	27.000
1/28/2019	08:08:31	578.14	3.8881	4.1624	4.0355	4.2493	27.000	27.000	27.000	27.000
1/28/2019	08:08:32	579.61	3.8875	4.1612	4.0358	4.2483	27.000	27.000	27.000	27.000
1/28/2019	08:08:33	580.78	3.8855	4.1606	4.0380	4.2485	27.000	27.000	27.000	27.000
1/28/2019	08:08:35	582.42	3.8806	4.1604	4.0368	4.2496	27.000	27.000	27.000	27.000
1/28/2019	08:08:36	583.70	3.8799	4.1620	4.0377	4.2491	27.000	27.000	27.000	27.000
1/28/2019	08:08:38	585.23	3.8772	4.1619	4.0369	4.2483	27.000	27.000	27.000	27.000
1/28/2019	08:08:39	586.53	3.8794	4.1628	4.0368	4.2460	27.000	27.000	27.000	27.000
1/28/2019	08:08:40	587.95	3.8764	4.1624	4.0369	4.2463	27.000	27.000	27.000	27.000
1/28/2019	08:08:42	589.48	3.8759	4.1625	4.0385	4.2454	27.000	27.000	27.000	27.000
1/28/2019	08:08:43	591.02	3.8746	4.1616	4.0394	4.2466	27.000	27.000	27.000	27.000
1/28/2019	08:08:45	592.44	3.8741	4.1621	4.0396	4.2452	27.000	27.000	27.000	27.000
1/28/2019	08:08:46	593.81	3.8743	4.1629	4.0386	4.2448	27.000	27.000	27.000	27.000
1/28/2019	08:08:48	595.30	3.8727	4.1628	4.0385	4.2452	27.000	27.000	27.000	27.000
1/28/2019	08:08:49	596.64	3.8712	4.1624	4.0381	4.2453	27.000	27.000	27.000	27.000
1/28/2019	08:08:51	598.09	3.8700	4.1615	4.0372	4.2466	27.000	27.000	27.000	27.000
1/28/2019	08:08:52	599.31	3.8677	4.1614	4.0374	4.2464	27.000	27.000	27.000	27.000
1/28/2019	08:08:53	601.02	3.8663	4.1623	4.0381	4.2471	27.000	27.000	27.000	27.000
1/28/2019	08:08:55	602.61	3.8648	4.1632	4.0395	4.2454	27.000	27.000	27.000	27.000
1/28/2019	08:08:57	604.16	3.8658	4.1637	4.0404	4.2442	27.000	27.000	27.000	27.000
1/28/2019	08:08:58	605.66	3.8659	4.1635	4.0413	4.2414	27.000	27.000	27.000	27.000
1/28/2019	08:09:00	607.08	3.8666	4.1618	4.0414	4.2419	27.000	27.000	27.000	27.000
1/28/2019	08:09:01	608.62	3.8671	4.1610	4.0413	4.2431	27.000	27.000	27.000	27.000
1/28/2019	08:09:03	610.09	3.8677	4.1609	4.0413	4.2454	27.000	27.000	27.000	27.000
1/28/2019	08:09:04	611.48	3.8672	4.1624	4.0422	4.2447	27.000	27.000	27.000	27.000
1/28/2019	08:09:05	612.66	3.8646	4.1619	4.0432	4.2440	27.000	27.000	27.000	27.000
1/28/2019	08:09:06	613.80	3.8637	4.1592	4.0427	4.2443	27.000	27.000	27.000	27.000
1/28/2019	08:09:08	615.31	3.8625	4.1567	4.0424	4.2418	27.000	27.000	27.000	27.000
1/28/2019	08:09:09	616.59	3.8606	4.1569	4.0430	4.2402	27.000	27.000	27.000	27.000
1/28/2019	08:09:10	618.06	3.8581	4.1580	4.0436	4.2410	27.000	27.000	27.000	27.000
1/28/2019	08:09:12	619.30	3.8568	4.1584	4.0433	4.2430	27.000	27.000	27.000	27.000
1/28/2019	08:09:13	620.81	3.8591	4.1581	4.0434	4.2439	27.000	27.000	27.000	27.000
1/28/2019	08:09:15	622.09	3.8585	4.1590	4.0447	4.2416	27.000	27.000	27.000	27.000
1/28/2019	08:09:16	623.73	3.8600	4.1610	4.0456	4.2409	27.000	27.000	27.000	27.000
1/28/2019	08:09:17	624.92	3.8563	4.1613	4.0455	4.2416	27.000	27.000	27.000	27.000
1/28/2019	08:09:19	626.48	3.8557	4.1618	4.0452	4.2427	27.000	27.000	27.000	27.000
1/28/2019	08:09:20	627.77	3.8534	4.1620	4.0452	4.2449	27.000	27.000	27.000	27.000
1/28/2019	08:09:22	629.86	3.8548	4.1620	4.0445	4.2451	27.000	27.000	27.000	27.000
1/28/2019	08:09:24	631.08	3.8553	4.1612	4.0436	4.2434	27.000	27.000	27.000	27.000
1/28/2019	08:09:25	632.58	3.8551	4.1603	4.0438	4.2434	27.000	27.000	27.000	27.000
1/28/2019	08:09:26	634.00	3.8552	4.1595	4.0438	4.2423	27.000	27.000	27.000	27.000
1/28/2019	08:09:28	635.27	3.8543	4.1605	4.0445	4.2442	27.000	27.000	27.000	27.000
1/28/2019	08:09:29	636.77	3.8531	4.1594	4.0432	4.2418	27.000	27.000	27.000	27.000
1/28/2019	08:09:31	638.08	3.8501	4.1590	4.0431	4.2397	27.000	27.000	27.000	27.000
1/28/2019	08:09:32	639.33	3.8497	4.1577	4.0431	4.2396	27.000	27.000	27.000	27.000
1/28/2019	08:09:33	640.69	3.8469	4.1576	4.0418	4.2404	27.000	27.000	27.000	27.000
1/28/2019	08:09:35	642.09	3.8473	4.1598	4.0408	4.2409	27.000	27.000	27.000	27.000
1/28/2019	08:09:36	643.50	3.8450	4.1599	4.0378	4.2404	27.000	27.000	27.000	27.000
1/28/2019	08:09:38	645.34	3.8460	4.1602	4.0390	4.2397	27.000	27.000	27.000	27.000
1/28/2019	08:09:40	647.42	3.8447	4.1588	4.0406	4.2403	27.000	27.000	27.000	27.000
1/28/2019	08:09:41	648.47	3.8440	4.1586	4.0433	4.2394	27.000	27.000	27.000	27.000
1/28/2019	08:09:43	650.25	3.8424	4.1583	4.0437	4.2393	27.000	27.000	27.000	27.000
1/28/2019	08:09:44	651.25	3.8415	4.1593	4.0441	4.2388	27.000	27.000	27.000	27.000
1/28/2019	08:09:45	652.48	3.8413	4.1592	4.0436	4.2386	27.000	27.000	27.000	27.000
1/28/2019	08:09:46	653.64	3.8421	4.1607	4.0431	4.2381	27.000	27.000	27.000	27.000
1/28/2019	08:09:47	654.75	3.8443	4.1586	4.0413	4.2372	27.000	27.000	27.000	27.000
1/28/2019	08:09:48	655.81	3.8443	4.1580	4.0414	4.2371	27.000	27.000	27.000	27.000
1/28/2019	08:09:49	656.84	3.8440	4.1559	4.0411	4.2362	27.000	27.000	27.000	27.000
1/28/2019	08:09:50	658.00	3.8407	4.1556	4.0423	4.2374	27.000	27.000	27.000	27.000
1/28/2019	08:09:52	659.11	3.8404	4.1564	4.0410	4.2375	27.000	27.000	27.000	27.000
1/28/2019	08:09:53	660.17	3.8389	4.1583	4.0428	4.2394	27.000	27.000	27.000	27.000
1/28/2019	08:09:54	661.23	3.8396	4.1585	4.0429	4.2371	27.000	27.000	27.000	27.000
1/28/2019	08:09:55	662.36	3.8386	4.1586	4.0456	4.2369	27.000	27.000	27.000	27.000
1/28/2019	08:09:56	663.45	3.8381	4.1585	4.0452	4.2348	27.000	27.000	27.000	27.000
