Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_34.5B	Ch2_O2_13|T2_34.5B	Ch3_O2_14|T2_34.5B	Ch4_O2_15|T2_34.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	05:54:36	51.86	4.0680	4.2263	4.0994	4.1718	27.000	27.000	27.000	27.000
1/28/2019	05:54:37	53.11	4.0652	4.2259	4.0987	4.1722	27.000	27.000	27.000	27.000
1/28/2019	05:54:38	54.23	4.0631	4.2274	4.0976	4.1710	27.000	27.000	27.000	27.000
1/28/2019	05:54:40	55.64	4.0608	4.2291	4.0962	4.1690	27.000	27.000	27.000	27.000
1/28/2019	05:54:41	57.11	4.0606	4.2295	4.0950	4.1663	27.000	27.000	27.000	27.000
1/28/2019	05:54:42	58.44	4.0625	4.2276	4.0935	4.1654	27.000	27.000	27.000	27.000
1/28/2019	05:54:44	59.78	4.0610	4.2256	4.0928	4.1648	27.000	27.000	27.000	27.000
1/28/2019	05:54:45	61.22	4.0595	4.2243	4.0936	4.1669	27.000	27.000	27.000	27.000
1/28/2019	05:54:46	62.45	4.0575	4.2227	4.0926	4.1665	27.000	27.000	27.000	27.000
1/28/2019	05:54:48	63.89	4.0583	4.2226	4.0931	4.1650	27.000	27.000	27.000	27.000
1/28/2019	05:54:49	65.12	4.0601	4.2206	4.0924	4.1636	27.000	27.000	27.000	27.000
1/28/2019	05:54:50	66.41	4.0614	4.2215	4.0930	4.1626	27.000	27.000	27.000	27.000
1/28/2019	05:54:52	67.69	4.0601	4.2194	4.0930	4.1652	27.000	27.000	27.000	27.000
1/28/2019	05:54:53	68.84	4.0586	4.2218	4.0922	4.1658	27.000	27.000	27.000	27.000
1/28/2019	05:54:54	70.09	4.0576	4.2197	4.0924	4.1684	27.000	27.000	27.000	27.000
1/28/2019	05:54:55	71.34	4.0565	4.2207	4.0914	4.1674	27.000	27.000	27.000	27.000
1/28/2019	05:54:57	72.78	4.0525	4.2197	4.0915	4.1675	27.000	27.000	27.000	27.000
1/28/2019	05:54:58	74.11	4.0522	4.2199	4.0908	4.1669	27.000	27.000	27.000	27.000
1/28/2019	05:55:00	75.55	4.0545	4.2191	4.0902	4.1660	27.000	27.000	27.000	27.000
1/28/2019	05:55:01	76.78	4.0555	4.2166	4.0900	4.1639	27.000	27.000	27.000	27.000
1/28/2019	05:55:02	77.77	4.0553	4.2162	4.0891	4.1632	27.000	27.000	27.000	27.000
1/28/2019	05:55:03	78.80	4.0537	4.2160	4.0892	4.1623	27.000	27.000	27.000	27.000
1/28/2019	05:55:04	80.03	4.0541	4.2185	4.0895	4.1619	27.000	27.000	27.000	27.000
1/28/2019	05:55:05	81.25	4.0555	4.2189	4.0900	4.1609	27.000	27.000	27.000	27.000
1/28/2019	05:55:06	82.39	4.0574	4.2196	4.0913	4.1599	27.000	27.000	27.000	27.000
1/28/2019	05:55:07	83.44	4.0583	4.2162	4.0915	4.1626	27.000	27.000	27.000	27.000
1/28/2019	05:55:08	84.44	4.0574	4.2145	4.0917	4.1611	27.000	27.000	27.000	27.000
1/28/2019	05:55:10	85.75	4.0550	4.2126	4.0914	4.1616	27.000	27.000	27.000	27.000
1/28/2019	05:55:11	87.02	4.0542	4.2144	4.0917	4.1594	27.000	27.000	27.000	27.000
1/28/2019	05:55:12	88.42	4.0534	4.2144	4.0915	4.1576	27.000	27.000	27.000	27.000
1/28/2019	05:55:14	89.73	4.0517	4.2145	4.0915	4.1565	27.000	27.000	27.000	27.000
1/28/2019	05:55:15	90.97	4.0523	4.2145	4.0909	4.1557	27.000	27.000	27.000	27.000
1/28/2019	05:55:17	93.42	4.0530	4.2143	4.0915	4.1560	27.000	27.000	27.000	27.000
1/28/2019	05:55:19	94.80	4.0546	4.2146	4.0910	4.1551	27.000	27.000	27.000	27.000
1/28/2019	05:55:20	96.03	4.0547	4.2132	4.0893	4.1521	27.000	27.000	27.000	27.000
1/28/2019	05:55:21	97.09	4.0523	4.2125	4.0871	4.1538	27.000	27.000	27.000	27.000
1/28/2019	05:55:22	98.19	4.0527	4.2120	4.0865	4.1520	27.000	27.000	27.000	27.000
1/28/2019	05:55:23	99.36	4.0546	4.2117	4.0875	4.1531	27.000	27.000	27.000	27.000
1/28/2019	05:55:25	100.61	4.0532	4.2112	4.0866	4.1499	27.000	27.000	27.000	27.000
1/28/2019	05:55:26	102.11	4.0516	4.2093	4.0870	4.1481	27.000	27.000	27.000	27.000
1/28/2019	05:55:27	103.11	4.0473	4.2088	4.0855	4.1456	27.000	27.000	27.000	27.000
1/28/2019	05:55:28	104.14	4.0483	4.2104	4.0847	4.1459	27.000	27.000	27.000	27.000
1/28/2019	05:55:30	105.52	4.0458	4.2105	4.0827	4.1475	27.000	27.000	27.000	27.000
1/28/2019	05:55:31	106.78	4.0450	4.2115	4.0825	4.1487	27.000	27.000	27.000	27.000
1/28/2019	05:55:32	108.12	4.0454	4.2113	4.0812	4.1507	27.000	27.000	27.000	27.000
1/28/2019	05:55:33	109.34	4.0453	4.2103	4.0800	4.1503	27.000	27.000	27.000	27.000
1/28/2019	05:55:35	110.59	4.0444	4.2090	4.0799	4.1498	27.000	27.000	27.000	27.000
1/28/2019	05:55:36	112.19	4.0435	4.2054	4.0800	4.1467	27.000	27.000	27.000	27.000
1/28/2019	05:55:38	113.58	4.0461	4.2055	4.0786	4.1479	27.000	27.000	27.000	27.000
1/28/2019	05:55:39	114.92	4.0501	4.2055	4.0771	4.1472	27.000	27.000	27.000	27.000
1/28/2019	05:55:41	116.83	4.0504	4.2076	4.0763	4.1477	27.000	27.000	27.000	27.000
1/28/2019	05:55:42	117.84	4.0494	4.2076	4.0760	4.1459	27.000	27.000	27.000	27.000
1/28/2019	05:55:43	118.86	4.0491	4.2063	4.0749	4.1459	27.000	27.000	27.000	27.000
1/28/2019	05:55:44	120.03	4.0491	4.2049	4.0763	4.1444	27.000	27.000	27.000	27.000
1/28/2019	05:55:45	121.12	4.0510	4.2045	4.0760	4.1441	27.000	27.000	27.000	27.000
1/28/2019	05:55:46	122.25	4.0492	4.2046	4.0767	4.1421	27.000	27.000	27.000	27.000
1/28/2019	05:55:47	123.33	4.0500	4.2043	4.0762	4.1399	27.000	27.000	27.000	27.000
1/28/2019	05:55:48	124.45	4.0489	4.2038	4.0768	4.1387	27.000	27.000	27.000	27.000
1/28/2019	05:55:50	125.48	4.0457	4.2027	4.0762	4.1393	27.000	27.000	27.000	27.000
1/28/2019	05:55:51	126.67	4.0415	4.2030	4.0753	4.1419	27.000	27.000	27.000	27.000
1/28/2019	05:55:52	127.72	4.0401	4.2038	4.0751	4.1428	27.000	27.000	27.000	27.000
1/28/2019	05:55:53	128.94	4.0394	4.2047	4.0741	4.1436	27.000	27.000	27.000	27.000
1/28/2019	05:55:54	130.08	4.0413	4.2049	4.0743	4.1438	27.000	27.000	27.000	27.000
1/28/2019	05:55:56	131.73	4.0387	4.2041	4.0733	4.1418	27.000	27.000	27.000	27.000
1/28/2019	05:55:57	132.83	4.0382	4.2034	4.0736	4.1423	27.000	27.000	27.000	27.000
1/28/2019	05:55:58	133.97	4.0369	4.2037	4.0742	4.1410	27.000	27.000	27.000	27.000
1/28/2019	05:55:59	135.03	4.0363	4.2041	4.0753	4.1426	27.000	27.000	27.000	27.000
1/28/2019	05:56:00	136.44	4.0375	4.2039	4.0758	4.1398	27.000	27.000	27.000	27.000
1/28/2019	05:56:02	137.50	4.0370	4.2030	4.0742	4.1403	27.000	27.000	27.000	27.000
1/28/2019	05:56:03	138.53	4.0349	4.2033	4.0753	4.1383	27.000	27.000	27.000	27.000
1/28/2019	05:56:04	139.75	4.0337	4.2030	4.0751	4.1367	27.000	27.000	27.000	27.000
1/28/2019	05:56:05	140.86	4.0348	4.2025	4.0750	4.1355	27.000	27.000	27.000	27.000
1/28/2019	05:56:06	142.23	4.0354	4.2010	4.0736	4.1354	27.000	27.000	27.000	27.000
1/28/2019	05:56:08	143.59	4.0356	4.2010	4.0733	4.1351	27.000	27.000	27.000	27.000
1/28/2019	05:56:09	144.67	4.0325	4.2009	4.0738	4.1351	27.000	27.000	27.000	27.000
1/28/2019	05:56:10	145.80	4.0328	4.1994	4.0727	4.1367	27.000	27.000	27.000	27.000
1/28/2019	05:56:11	146.91	4.0348	4.1981	4.0705	4.1387	27.000	27.000	27.000	27.000
1/28/2019	05:56:12	147.98	4.0386	4.1961	4.0695	4.1385	27.000	27.000	27.000	27.000
1/28/2019	05:56:13	149.00	4.0391	4.1967	4.0696	4.1374	27.000	27.000	27.000	27.000
1/28/2019	05:56:14	150.08	4.0382	4.1959	4.0708	4.1382	27.000	27.000	27.000	27.000
1/28/2019	05:56:15	151.22	4.0351	4.1976	4.0695	4.1373	27.000	27.000	27.000	27.000
1/28/2019	05:56:16	152.23	4.0366	4.1979	4.0693	4.1350	27.000	27.000	27.000	27.000
1/28/2019	05:56:17	153.27	4.0348	4.1983	4.0691	4.1322	27.000	27.000	27.000	27.000
1/28/2019	05:56:18	154.34	4.0350	4.1993	4.0693	4.1312	27.000	27.000	27.000	27.000
1/28/2019	05:56:19	155.42	4.0350	4.1988	4.0691	4.1327	27.000	27.000	27.000	27.000
1/28/2019	05:56:21	156.47	4.0343	4.1996	4.0686	4.1337	27.000	27.000	27.000	27.000
1/28/2019	05:56:22	157.61	4.0340	4.1975	4.0699	4.1348	27.000	27.000	27.000	27.000
1/28/2019	05:56:23	158.67	4.0331	4.1980	4.0692	4.1359	27.000	27.000	27.000	27.000
1/28/2019	05:56:24	159.70	4.0327	4.1970	4.0695	4.1362	27.000	27.000	27.000	27.000
1/28/2019	05:56:25	160.86	4.0307	4.1975	4.0687	4.1351	27.000	27.000	27.000	27.000
1/28/2019	05:56:26	162.16	4.0315	4.1973	4.0683	4.1338	27.000	27.000	27.000	27.000
1/28/2019	05:56:27	163.16	4.0349	4.1988	4.0661	4.1297	27.000	27.000	27.000	27.000
1/28/2019	05:56:28	164.20	4.0367	4.1980	4.0633	4.1287	27.000	27.000	27.000	27.000
1/28/2019	05:56:29	165.34	4.0370	4.1972	4.0620	4.1260	27.000	27.000	27.000	27.000
1/28/2019	05:56:31	166.52	4.0346	4.1954	4.0626	4.1277	27.000	27.000	27.000	27.000
1/28/2019	05:56:32	167.50	4.0352	4.1963	4.0620	4.1303	27.000	27.000	27.000	27.000
1/28/2019	05:56:33	168.62	4.0320	4.1963	4.0624	4.1294	27.000	27.000	27.000	27.000
1/28/2019	05:56:34	169.75	4.0306	4.1960	4.0632	4.1277	27.000	27.000	27.000	27.000
1/28/2019	05:56:35	170.84	4.0297	4.1956	4.0652	4.1223	27.000	27.000	27.000	27.000
1/28/2019	05:56:36	171.91	4.0305	4.1958	4.0637	4.1234	27.000	27.000	27.000	27.000
1/28/2019	05:56:37	173.42	4.0297	4.1946	4.0636	4.1233	27.000	27.000	27.000	27.000
1/28/2019	05:56:39	174.58	4.0298	4.1925	4.0633	4.1242	27.000	27.000	27.000	27.000
1/28/2019	05:56:40	175.66	4.0283	4.1921	4.0644	4.1244	27.000	27.000	27.000	27.000
1/28/2019	05:56:41	176.67	4.0270	4.1929	4.0643	4.1262	27.000	27.000	27.000	27.000
1/28/2019	05:56:42	177.69	4.0267	4.1935	4.0644	4.1279	27.000	27.000	27.000	27.000
1/28/2019	05:56:43	178.70	4.0263	4.1917	4.0639	4.1289	27.000	27.000	27.000	27.000
1/28/2019	05:56:44	179.86	4.0291	4.1913	4.0634	4.1288	27.000	27.000	27.000	27.000
1/28/2019	05:56:45	180.87	4.0267	4.1896	4.0624	4.1278	27.000	27.000	27.000	27.000
1/28/2019	05:56:46	181.97	4.0253	4.1914	4.0639	4.1254	27.000	27.000	27.000	27.000
1/28/2019	05:56:47	183.11	4.0223	4.1906	4.0649	4.1247	27.000	27.000	27.000	27.000
1/28/2019	05:56:48	184.23	4.0197	4.1912	4.0662	4.1249	27.000	27.000	27.000	27.000
1/28/2019	05:56:49	185.25	4.0203	4.1888	4.0646	4.1241	27.000	27.000	27.000	27.000
1/28/2019	05:56:51	186.87	4.0211	4.1883	4.0621	4.1235	27.000	27.000	27.000	27.000
1/28/2019	05:56:52	188.03	4.0247	4.1873	4.0605	4.1239	27.000	27.000	27.000	27.000
1/28/2019	05:56:53	189.12	4.0245	4.1883	4.0607	4.1245	27.000	27.000	27.000	27.000
1/28/2019	05:56:54	190.16	4.0246	4.1887	4.0629	4.1231	27.000	27.000	27.000	27.000
1/28/2019	05:56:55	191.17	4.0226	4.1894	4.0627	4.1207	27.000	27.000	27.000	27.000
1/28/2019	05:56:56	192.19	4.0211	4.1880	4.0610	4.1198	27.000	27.000	27.000	27.000
1/28/2019	05:56:57	193.30	4.0182	4.1888	4.0594	4.1201	27.000	27.000	27.000	27.000
1/28/2019	05:56:59	194.64	4.0162	4.1891	4.0588	4.1213	27.000	27.000	27.000	27.000
1/28/2019	05:57:00	196.08	4.0166	4.1888	4.0596	4.1201	27.000	27.000	27.000	27.000
1/28/2019	05:57:01	197.16	4.0181	4.1887	4.0586	4.1200	27.000	27.000	27.000	27.000
1/28/2019	05:57:02	198.28	4.0184	4.1877	4.0584	4.1194	27.000	27.000	27.000	27.000
1/28/2019	05:57:03	199.41	4.0185	4.1888	4.0583	4.1204	27.000	27.000	27.000	27.000
1/28/2019	05:57:04	200.45	4.0183	4.1887	4.0588	4.1181	27.000	27.000	27.000	27.000
1/28/2019	05:57:06	201.53	4.0193	4.1883	4.0582	4.1174	27.000	27.000	27.000	27.000
1/28/2019	05:57:07	202.56	4.0189	4.1879	4.0584	4.1150	27.000	27.000	27.000	27.000
1/28/2019	05:57:08	203.72	4.0198	4.1875	4.0576	4.1165	27.000	27.000	27.000	27.000
1/28/2019	05:57:09	204.89	4.0163	4.1862	4.0577	4.1149	27.000	27.000	27.000	27.000
1/28/2019	05:57:10	206.27	4.0158	4.1858	4.0564	4.1151	27.000	27.000	27.000	27.000
1/28/2019	05:57:12	207.62	4.0128	4.1850	4.0580	4.1144	27.000	27.000	27.000	27.000
1/28/2019	05:57:13	208.89	4.0119	4.1856	4.0584	4.1153	27.000	27.000	27.000	27.000
1/28/2019	05:57:14	210.22	4.0133	4.1854	4.0580	4.1173	27.000	27.000	27.000	27.000
1/28/2019	05:57:16	211.58	4.0161	4.1856	4.0556	4.1174	27.000	27.000	27.000	27.000
1/28/2019	05:57:17	212.92	4.0189	4.1871	4.0551	4.1168	27.000	27.000	27.000	27.000
1/28/2019	05:57:18	214.20	4.0166	4.1876	4.0566	4.1162	27.000	27.000	27.000	27.000
1/28/2019	05:57:20	215.47	4.0155	4.1882	4.0556	4.1154	27.000	27.000	27.000	27.000
1/28/2019	05:57:21	217.00	4.0127	4.1877	4.0564	4.1136	27.000	27.000	27.000	27.000
1/28/2019	05:57:23	218.81	4.0124	4.1864	4.0547	4.1111	27.000	27.000	27.000	27.000
1/28/2019	05:57:24	220.31	4.0110	4.1854	4.0570	4.1093	27.000	27.000	27.000	27.000
1/28/2019	05:57:26	221.61	4.0113	4.1851	4.0560	4.1085	27.000	27.000	27.000	27.000
1/28/2019	05:57:27	223.17	4.0099	4.1851	4.0561	4.1089	27.000	27.000	27.000	27.000
1/28/2019	05:57:29	224.55	4.0070	4.1851	4.0557	4.1096	27.000	27.000	27.000	27.000
1/28/2019	05:57:31	226.94	4.0067	4.1857	4.0552	4.1102	27.000	27.000	27.000	27.000
1/28/2019	05:57:32	228.45	4.0049	4.1853	4.0542	4.1080	27.000	27.000	27.000	27.000
1/28/2019	05:57:34	229.86	4.0038	4.1861	4.0529	4.1051	27.000	27.000	27.000	27.000
1/28/2019	05:57:35	231.44	4.0033	4.1841	4.0507	4.1043	27.000	27.000	27.000	27.000
1/28/2019	05:57:37	232.61	4.0027	4.1847	4.0507	4.1053	27.000	27.000	27.000	27.000
1/28/2019	05:57:38	234.12	4.0038	4.1810	4.0478	4.1059	27.000	27.000	27.000	27.000
1/28/2019	05:57:39	235.34	4.0054	4.1801	4.0489	4.1059	27.000	27.000	27.000	27.000
1/28/2019	05:57:41	236.89	4.0055	4.1785	4.0480	4.1056	27.000	27.000	27.000	27.000
1/28/2019	05:57:42	238.28	4.0046	4.1776	4.0487	4.1054	27.000	27.000	27.000	27.000
1/28/2019	05:57:44	239.84	4.0038	4.1793	4.0474	4.1030	27.000	27.000	27.000	27.000
1/28/2019	05:57:45	241.12	4.0024	4.1799	4.0474	4.1011	27.000	27.000	27.000	27.000
1/28/2019	05:57:47	242.59	4.0026	4.1797	4.0472	4.1017	27.000	27.000	27.000	27.000
1/28/2019	05:57:48	243.87	4.0037	4.1786	4.0454	4.1032	27.000	27.000	27.000	27.000
1/28/2019	05:57:49	245.23	4.0068	4.1782	4.0438	4.1051	27.000	27.000	27.000	27.000
1/28/2019	05:57:51	246.78	4.0099	4.1805	4.0432	4.1052	27.000	27.000	27.000	27.000
1/28/2019	05:57:52	248.28	4.0075	4.1807	4.0463	4.1050	27.000	27.000	27.000	27.000
1/28/2019	05:57:54	249.66	4.0070	4.1796	4.0467	4.1036	27.000	27.000	27.000	27.000
1/28/2019	05:57:55	251.19	4.0053	4.1793	4.0467	4.1027	27.000	27.000	27.000	27.000
1/28/2019	05:57:56	252.45	4.0057	4.1799	4.0454	4.1030	27.000	27.000	27.000	27.000
1/28/2019	05:57:58	253.83	4.0043	4.1807	4.0464	4.1031	27.000	27.000	27.000	27.000
1/28/2019	05:57:59	255.12	4.0034	4.1799	4.0459	4.1030	27.000	27.000	27.000	27.000
1/28/2019	05:58:01	256.53	4.0038	4.1776	4.0455	4.1015	27.000	27.000	27.000	27.000
1/28/2019	05:58:02	257.95	4.0038	4.1775	4.0435	4.1017	27.000	27.000	27.000	27.000
1/28/2019	05:58:03	259.28	4.0016	4.1762	4.0441	4.1021	27.000	27.000	27.000	27.000
1/28/2019	05:58:05	260.67	4.0006	4.1758	4.0422	4.1021	27.000	27.000	27.000	27.000
1/28/2019	05:58:06	262.08	3.9997	4.1754	4.0415	4.1032	27.000	27.000	27.000	27.000
1/28/2019	05:58:08	263.47	3.9990	4.1758	4.0406	4.1042	27.000	27.000	27.000	27.000
1/28/2019	05:58:09	264.89	3.9978	4.1756	4.0410	4.1023	27.000	27.000	27.000	27.000
1/28/2019	05:58:10	266.31	3.9980	4.1738	4.0406	4.0988	27.000	27.000	27.000	27.000
1/28/2019	05:58:12	267.81	3.9989	4.1733	4.0399	4.0964	27.000	27.000	27.000	27.000
1/28/2019	05:58:13	269.23	3.9985	4.1714	4.0401	4.0966	27.000	27.000	27.000	27.000
1/28/2019	05:58:15	270.81	3.9976	4.1712	4.0401	4.0961	27.000	27.000	27.000	27.000
1/28/2019	05:58:16	271.97	3.9977	4.1708	4.0390	4.0946	27.000	27.000	27.000	27.000
1/28/2019	05:58:18	273.48	3.9991	4.1736	4.0377	4.0937	27.000	27.000	27.000	27.000
1/28/2019	05:58:19	274.75	4.0010	4.1744	4.0375	4.0923	27.000	27.000	27.000	27.000
1/28/2019	05:58:20	276.23	3.9990	4.1735	4.0389	4.0920	27.000	27.000	27.000	27.000
1/28/2019	05:58:21	277.42	3.9989	4.1719	4.0395	4.0946	27.000	27.000	27.000	27.000
1/28/2019	05:58:23	279.05	3.9995	4.1710	4.0395	4.0975	27.000	27.000	27.000	27.000
1/28/2019	05:58:24	280.31	3.9992	4.1721	4.0386	4.0995	27.000	27.000	27.000	27.000
1/28/2019	05:58:26	281.91	3.9972	4.1729	4.0382	4.0983	27.000	27.000	27.000	27.000
1/28/2019	05:58:27	283.06	3.9950	4.1729	4.0386	4.0958	27.000	27.000	27.000	27.000
1/28/2019	05:58:29	284.59	3.9972	4.1719	4.0400	4.0935	27.000	27.000	27.000	27.000
1/28/2019	05:58:30	285.86	3.9963	4.1728	4.0416	4.0912	27.000	27.000	27.000	27.000
1/28/2019	05:58:31	287.37	3.9934	4.1739	4.0383	4.0929	27.000	27.000	27.000	27.000
1/28/2019	05:58:33	288.55	3.9908	4.1743	4.0366	4.0924	27.000	27.000	27.000	27.000
1/28/2019	05:58:34	290.09	3.9914	4.1725	4.0350	4.0940	27.000	27.000	27.000	27.000
1/28/2019	05:58:36	291.48	3.9904	4.1707	4.0377	4.0939	27.000	27.000	27.000	27.000
1/28/2019	05:58:37	293.03	3.9905	4.1697	4.0380	4.0937	27.000	27.000	27.000	27.000
1/28/2019	05:58:38	294.44	3.9881	4.1691	4.0372	4.0955	27.000	27.000	27.000	27.000
1/28/2019	05:58:40	295.80	3.9912	4.1681	4.0373	4.0930	27.000	27.000	27.000	27.000
1/28/2019	05:58:41	297.14	3.9901	4.1694	4.0373	4.0943	27.000	27.000	27.000	27.000
1/28/2019	05:58:43	298.66	3.9912	4.1707	4.0367	4.0899	27.000	27.000	27.000	27.000
1/28/2019	05:58:44	299.89	3.9908	4.1720	4.0349	4.0911	27.000	27.000	27.000	27.000
1/28/2019	05:58:45	301.30	3.9908	4.1707	4.0336	4.0877	27.000	27.000	27.000	27.000
1/28/2019	05:58:47	302.62	3.9922	4.1685	4.0349	4.0886	27.000	27.000	27.000	27.000
1/28/2019	05:58:48	304.09	3.9927	4.1682	4.0353	4.0863	27.000	27.000	27.000	27.000
1/28/2019	05:58:50	305.55	3.9952	4.1684	4.0375	4.0877	27.000	27.000	27.000	27.000
1/28/2019	05:58:51	307.05	3.9967	4.1686	4.0364	4.0859	27.000	27.000	27.000	27.000
1/28/2019	05:58:53	308.59	3.9972	4.1693	4.0386	4.0872	27.000	27.000	27.000	27.000
1/28/2019	05:58:54	310.02	3.9941	4.1677	4.0378	4.0861	27.000	27.000	27.000	27.000
1/28/2019	05:58:56	311.48	3.9912	4.1677	4.0405	4.0889	27.000	27.000	27.000	27.000
1/28/2019	05:58:57	312.72	3.9894	4.1668	4.0386	4.0877	27.000	27.000	27.000	27.000
1/28/2019	05:58:58	314.06	3.9890	4.1667	4.0366	4.0876	27.000	27.000	27.000	27.000
1/28/2019	05:58:59	315.33	3.9885	4.1656	4.0327	4.0853	27.000	27.000	27.000	27.000
1/28/2019	05:59:01	316.59	3.9884	4.1653	4.0306	4.0853	27.000	27.000	27.000	27.000
1/28/2019	05:59:02	318.28	3.9874	4.1668	4.0296	4.0856	27.000	27.000	27.000	27.000
1/28/2019	05:59:04	319.58	3.9855	4.1669	4.0278	4.0860	27.000	27.000	27.000	27.000
1/28/2019	05:59:05	320.97	3.9860	4.1653	4.0296	4.0867	27.000	27.000	27.000	27.000
1/28/2019	05:59:06	322.42	3.9867	4.1648	4.0297	4.0870	27.000	27.000	27.000	27.000
1/28/2019	05:59:08	323.64	3.9866	4.1656	4.0307	4.0867	27.000	27.000	27.000	27.000
1/28/2019	05:59:09	325.22	3.9849	4.1657	4.0297	4.0842	27.000	27.000	27.000	27.000
1/28/2019	05:59:11	326.55	3.9847	4.1657	4.0306	4.0828	27.000	27.000	27.000	27.000
1/28/2019	05:59:12	328.05	3.9863	4.1644	4.0301	4.0813	27.000	27.000	27.000	27.000
